PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,sebulan lalu,Mikhael Yon,Local Guide,35 ulasan,"Saya datang ke tempat ini saat suasana sepi. Nyaman banget buat nugas, nggak bikin bosen dengan penerangan yang nyaman tidak mudah lelah. Harga koneksi internetnya standartlah dengan kecepatan yang oke. Tersedia bilik PC ataupun hotspot berbayar.
Sayang makanan dan minuman disini cukup mahal. Es teh aja 10.000, haha..
Over all oke sih untuk suasana dan fasilitasnya, bisa dijadikan alternatif tujuan buat nugas 24jam..",4
,,2 bulan lalu,Iko Setiawan,Local Guide,19 ulasan,"Bad experience mencoba kerja dari sini, untuk kecepetan 65mbps terasa seperti 2 mbps :(

ruangan nya sangat panas walaupun indoor :( segi colokan juga ga habis pikir ada di balik meja charger beberapa kali harus jatuh.

semoga improve untuk kedepannya",1
,,2 bulan lalu,Caesar Anin,Local Guide,33 ulasan,"Haloo!

INI TEMPAT NONGKRONG UNTUK PARA INTROVERT SI KALO MENURUTKU WKWKWK!.

If you need some space and dont know where to goooo~ heree the best place you can go! Makanan + minumnya tidak gagal sama sekali and I lop🫶🏼

Banyak promonya ❤️",5
,,3 bulan lalu,Slanet Film,-,3 ulasan,"Makanan dan minuman bermacam-macam. Tempat sangat nyaman untuk belajar maupun bekerja, kecepatan internet yang sangat mendukung dengan packet lost 0 dan jitter yang kecil. Sangat rekomended.",5
,,sebulan lalu,Endo Juan,Local Guide,57 ulasan,"Suasana di dalam nyaman dan tenang, yg agak kurang mungkin dari peralatannya (mouse) agak susah digerakin. Tersedia juga makanan dan minuman ala cafe yg harganya affordable. Pelayanan sangat ramah dan tempat parkir cukup luas namun tidak ada kanopi jadi kalau turun hujan agak repot menjangkau kendaraan",4
,,3 minggu lalu,Over Price,-,2 ulasan,ampun deh.. 8 ribu sejam tapi komputer lemot.. habis 5 jam cuma buat copy file game sebanyak 300gb.. gimana gak lama kecepatan ngopinya aja cuma 30mbps.. padahal saya pakai hdd usb 3.0 yg kalo dirumah speed copy nya bisa 100mbps.. mungkin sengaja dilambatin biar lama..,1
,,4 bulan lalu,yoza wiratama,Local Guide,72 ulasan,"Tempat nyaman buat kerja, bisa dari pagi sampe malam. Harga internet 14 jam cuma 72ribu dengan kecepatan mantap. Tempat ya cozy.

Mushola nya luas, sehingga nyaman buat untuk sholat. Toilet juga bersih. Sofa nya nyaman banget.

Baru baru ini internet ya lemot banget dan gak stabil ping nya untuk kebutuhan apps developer dibandingkan ILC Jakal.

Dan mobile developer tidak disarankan disini karena android atau ios emulator nya gak bisa connect internet melalui jaringan wifi disini.",5
,,2 bulan lalu,M Rosalina,Local Guide,258 ulasan,"Tempatnya luas, cozy, harga nya lumayan terjangkau.
Ada makanan, minuman juga.
Staf nya ramah dan membantu sekali.
Bersih, sejuk.",5
,,2 tahun lalu,Rian Ervina,Local Guide,15 ulasan,"Tempatnya dingin, tidak terlalu ramai dan berisik, cocok untuk mengerjakan tugas yang penuh konsentrasi. Di luar juga ada ruangan outdoor dengan banyak tempat duduk. Tapi selama pandemi ini ruangan outdoor tidak melayani pemesanan minum dan makanan. Tersedia wifi dengan membeli voucher, kecepatan internet sangat bagus, tapi harganya cukup mahal. Voucher 2 jam seharga 10 ribu rupiah",4
,,2 minggu lalu,Akwan Kusala,-,2 ulasan,"Salah satu Learning space + working space paling lengkap se Jogja, udah legend sejak taun 98, feels like home to be here",5
,,2 minggu lalu,Furqon Zulhaq,-,10 ulasan,"Enak tempatnya, parkir mobil mudah lebih luas dan lebih kedap suara karena tempat agak lebih menjurus kedalam",5
,,11 bulan lalu,Its Me,Local Guide,132 ulasan,"1 jam = 8000, untuk minuman dan makanan ada cafenya mulai 10k-30k, tempat nyaman dan bersih, dingin, suasanya sunyi diiringi musik menenangkan, sofa empuk, pelayanan baik. Jika log out semua data dipc otomatis hilang. Sangat saya rekomendasikan.",5
,,2 minggu lalu,Lirik Tetangga,-,1 ulasan,"Internet superlemot, hanya 13 mbps jauh dr yg dijelaskan staffnya. Udah bayar 50K.",1
,,setahun lalu,Wiby Espe,Local Guide,430 ulasan,"Saya suka tempat ini karena:
1. Luas
2. Banyak kursi
3. Koneksi sangat kencang
4. Koleksi film sangat lengkap

Saya kurang suka tempat ini karena:
Bagian luar gelap
Parkir tidak ada atap

Tapi saya suka tempat ini karena:
Banyak film terbaru, software, bahkan tutorial yg disediakan dalam multimedianya sangat lengkap

Saran:
Parkir ditambah atap seperti pada learning cafe lain di jakal misal luxury atau platinum",5
,,5 tahun lalu,faisal Hrd,Local Guide,296 ulasan,"Tempatnya mayan unik lah..cozy gitu internet kenceng colokan banyak, suasana gak terlalu rame. Harga makanan dan minuman standar cafe cafe lain. Biasa kesini buat lembur atau sekedar nongkrong sama temen2.  Good place",5
,,5 bulan lalu,nyf daffa,Local Guide,43 ulasan,"Mantabbbb buat ngopy film, lengkap banget filmnya dan update terus. Sampe kualitas gambar yang paling HD kayak IMAX pun ada, entah mas opnya dapet darimana wkwkw.

Makanannya juga enak terutama browniesnya, the best sihh.",5
,,3 bulan lalu,Rizki Wardana,-,6 ulasan,"Tempatnya asik, nayaman buat ngerjain tugas, tenang, AC nya adem juga Dan juga pilihan menunya banyak banget, selain banyak juga enak2 rasanya. Mantap lebih maju sekarang ketimbang dulu yg hanya Warnet 🔥🔥 …",5
,,2 tahun lalu,Muhammad Sufi,Local Guide,9 ulasan,"Tempatnya bagus, cocok buat produktif dan perlu internet kenceng, workaholic people area laksda pasti maen kesini, masih satu grup sama luxury jakal sama netcity timoho, cuma kurangnya gak disediain asbak buat abu rokok di hotspot area luar, pas nanya ke operatornya ga nyediain, masa iya saya buang abu roko sama puntungnya sembarang.",4
,,5 bulan lalu,Ronaldo Eko,-,2 ulasan,"Tempatnya enak, pelayanannya juga ramah, pas banget kalo ngajak doi kesini",5
