PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,6 bulan lalu,mysteryqueen89,Local Guide,250 ulasan,"Bisa menikmati makan sambil melihat pemandangan candi prambanan..
Terdapat pilihan paketan dinner prasmanan dgn pertunjukan rama shinta..
Rasa makanan nya juga enak.",5
,,7 bulan lalu,Exort Wirizal,Local Guide,185 ulasan,"Cara lain menikmati keindahan Prambanan adalah dengan menikmati sambil sarapan nikmat di Rama Shinta Garden resto ini. Menu sarapan di sini cuma ada 1, yaitu pitstop seharga 50ribuan. Dapat semangkok kacang rebus, pisang goreng, ubi ungu, cendil, dan soto kudus. Semua rasa makannya enak banget. Harus datang lagi kesini",5
,,7 bulan lalu,Delima Juni,Local Guide,53 ulasan,"Menjadi korban tiktok untuk breakfast with view di depan candi Prambanan. Ingat, posisi menentukan prestasi, kalo mau dapet tempat di tengah pas menghadap resto bisa dateng pagian..hehe bayar 120rb untuk berdua plus parkir.

Menu makanannya lengkap dan rasanya lumayan enak. Menu utama soto ayam dengan nasi, tahu goreng, tempe mendoan dan kerupuk. Camilannya ada kacang rebus dan tiga kue lainnya. Oya, dikasih air mineral juga.. minuman bisa pilh kopi atau teh.",5
,,setahun lalu,Firmansyah Kholiq,Local Guide,179 ulasan,"(Pros)
+ viewnya bagus, dekat dengan candi prambanan
+ rasa makananya biasa, plattingnya menarik
+ harga makananya reasonable
+ pelayananya ramah

(Cons)
- harga minumanya agak mahal",4
,,seminggu lalu,Suharndi,Local Guide,81 ulasan,"Rama Sinta Garden Resto: Tempat makan dengan suasana taman yang indah, menyajikan hidangan lezat dan menawan hati. Pengalaman bersantap yang memikat di Yogyakarta. #RamaSintaGardenResto
#YogyakartaAlam #WisataYogyakarta #KeindahanYogyakarta #PesonaYogyakarta #ExploreYogyakarta #PengalamanYogyakarta #YogyakartaAdventure #YogyakartaNature #YogyakartaOutdoors",5
,,8 bulan lalu,M. Febtian Syah Putra,Local Guide,14 ulasan,"Restoran yang menawarkan view Candi Prambanan yang luar biasa cantik. Rasanya tidak perlu masuk area candi untuk menikmati pemandangan Candi Prambanan, cukup diabaikan dengan menikmati hidangan atau camilan di restoran ini. Harga menu yang ditawarkan cukup pricy, namun sebanding dengan pengalaman yang didapatkan. Fasilitas restoran sangat memadai dan layanannya sangat ramah.",5
,,3 bulan lalu,Monika Ratna Asia,Local Guide,11 ulasan,Cocok untuk acara-acara besar perusahaan seperti meeting tahunan brand dan event lainnya. Pemandangan ke candi prambanan sangat indah,5
,,4 bulan lalu,Zahmi Adam,Local Guide,241 ulasan,"Resto garden dgn view candi Prambanan, menyenangkan buat ngobrol bersama teman lama. Hrg menu relatif cukup mahal namun sesuai dgn fasilitas, keramahan, dan kebersihannya. Pisang goreng nya enak. Btw klo pas ujan angin sangat mengganggu, dan sebagian lantai tergenang air. 04&06-05'2022.",5
,,5 bulan lalu,Freddy F Suhendra,Local Guide,203 ulasan,"Makanan prasmanan yang terbatas, dan harga standar utk menunya. Lokasi bisa lihat Candi Prambanan langsung dan spot foto langsung.",4
,,setahun lalu,Tutik Sugiyartri,Local Guide,77 ulasan,"View nya indah..berlatar candi. Jika bersepeda pagi di sekitar prambanan bisa mampir kesini. Masuk paket 35 rb per orang (kopi/teh, jajan pasar, pisgor dll).",4
,,4 minggu lalu,Melissa Mebo,Local Guide,302 ulasan,"Tempat nya nyaman , makanan nya enak terjangkau juga .
Mie goreng porsi jumbo.
Pemandangan nya cakep banget
Wajib bgt ke sini",5
,,10 bulan lalu,Nur Diyatmo,Local Guide,185 ulasan,Silahkan bagi kalian yg berkunjung disini bisa atur waktu pagi apa sore soalnya matahari nya bagus bgt pas waktu itu,5
,,4 bulan lalu,Rock,Local Guide,124 ulasan,"Restoran terbuka dengan view ke Candi Prambanan. Makanan yang disajikan enak dan banyak pilihan makanan Jawa.
Ada panggung luas yang dijadikan spot foto ke arah Candi Prambanan. Great place and great service.",5
,,7 bulan lalu,Yosephin Nelly,Local Guide,81 ulasan,"Datang ke sini pas sore , view nya lgsg candi prambanan. Dan bisa lanjut nonton sentratari rama sinta. Meskipun hujan yaa, ternyata penampilan nya tetap oke walau pun indoor. Oh iya, mie jawa nyaaa uenak ..",5
,,4 bulan lalu,Cingcilipitis (Ariza),Local Guide,500 ulasan,"Pemandangannya bagus sekali, langsung ke Candi Prambanan, parkiran luas, areanya bersih dan cantik, pelayanannya ramah dan cukup cekatan, pilihan order gak terlalu banyak tapi masi cukup enak dimakan, yang jelas untuk foto-foto sangat rekomendasi, staff juga dengan senang hati membantu, jangan ragu kesini sama keluarga teman atau pasangan, enak banget duduk-duduk kena angin sambil liatin Prambanan 👍🏻

Per orang kisaran 50-75rb ya",5
,,2 bulan lalu,Dewi Wahyu Feba Emilia,Local Guide,201 ulasan,"Menu beragam, ada yang tradisional, ada yang kekinian, wajib dicoba ya, viewnya istimewa 🥰🥰🥰",5
