PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 tahun lalu,Eksa Eko Prabowo,Local Guide,111 ulasan,"Viewnya sangat bagus, harga terjangkau, kopinya nikmat. Recommended buat pasangan muda",4
,,4 tahun lalu,M. I. Mappasenge,Local Guide,575 ulasan,Ice Coffee Latte nya enak tidak terlalu manis.,5
,,6 tahun lalu,marsol_lasido,-,3 ulasan,"kopinya kualitas premium.., namun dengan harga yg sangat terjangkau..
ga nyesel kalau ngopi dan nongkrong di sini.",5
,,4 tahun lalu,Fitriana Pramitasari,Local Guide,212 ulasan,Tempat asyik buat nongki2 menikmati indahnya malam Kota Yogya. Menu cukup bervariasi dan enak. Kopi ala cafe nya khas. Mie goreng nya enak banget. Bikin kangen. Recommended.,5
,,3 tahun lalu,JEJAK IRUL,Local Guide,580 ulasan,Enak buat nongki...kopinya juga enak,4
,,4 tahun lalu,Damar Dombret,Local Guide,101 ulasan,"Sensasi ngopishop di trotoar, Santai.. damaii.. kaya di trotoar... wkakaka... tempatnya asik. Sederhana tapi oke laah. N cafelattenya enak menurutku. Harga murah juga untuk standar coffeeshop",5
,,9 bulan lalu,Ghossan,Local Guide,750 ulasan,Ngopi sambil nonton final Indonesia VS Thailand U16,5
,,4 tahun lalu,Ferdy Adriantama,Local Guide,5 ulasan,"Tempatnya enak buat nongkrong, deket sama jalan, cocok buat yang nyari kuliner malam hari",5
,,4 tahun lalu,Rosna Then,Local Guide,435 ulasan,"Kopinya enak dan murah. Harga kopinya 20.000, parkirnya 10.000. Buka sampai jam 2 pagi.",3
,,setahun lalu,Sukardjo D Suwarno,Local Guide,343 ulasan,"Citarasanya lumayan, pelayanannya baik dan cukup ramah.",4
