PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 tahun lalu,Bambang Triwibowo,Local Guide,102 ulasan,"Resto milik dari salah satu keluarga keraton. Lokasi di lingkungan keraton dan ini sebetulnya rumah pribadi. Sang pemilik memberi akses terbatas untuk beberapa ruangan yg bisa dimasuki.
Untuk suasananya jelas jawa, keraton banget lah ya. Menu-nya juga menu jawa. Tapi so sorry harganya terlalu tinggi. Untuk tamu luar kota sih worth it kok 😉",5
,,3 tahun lalu,Hanum Wahyu,Local Guide,336 ulasan,"Tempat nyaman, khas Jogja banget. Makanannya juga enak-enak.",5
,,5 tahun lalu,SoeDIYono STORE,Local Guide,213 ulasan,"Tempatnya Bagus buat resepsi nikahan,  unik.. Parkiran luas bgt.. Topp bgt",5
,,5 tahun lalu,Wiwit By,Local Guide,488 ulasan,"very classy ..tempat yang sangat menyenangkan. Bernuansa tradisional Yogyakarta dengan ornamen ornamen seperti Patung Roro Blonyo, gamelan jawa dan pernik pernik lainnya

makanannya enak, unik rasanya dan memang jarang ditemukan ditempat lain.
Ngga salah, ini resep rahasia keraton",5
,,4 tahun lalu,Dedy Tofa,Local Guide,32 ulasan,"Gadri resto terletak di sebelah barat pintu masuk keraton yogjakarta tempat tersebut adalah restoran yang menawarkan sensasi makan dengan suasana yang berbeda, dimana sebelum atau sesudah makan para tamu akan dibawa berkeliling rumah yang merupakan rumah salah satu  pangeran jogja. Di tempat tersebut juga terdapat ranjang dimana beberapa pangeran jogja dilahirkan di atasnya.",5
,,5 tahun lalu,Jack Pasandaran,Local Guide,163 ulasan,"Inilah tempat dimana Anda dapat merasakan masakan ala Raja & Kerabat Keraton Yogyakarta.
Tempat ini merupakan tempat tinggal salah satu Pengeran",5
,,5 bulan lalu,Om Don,Local Guide,16 ulasan,"Semoga menu dan layanan ditempat ini selalu prima, sukses terus ya kaak...",5
,,5 tahun lalu,man. hakim,Local Guide,61 ulasan,"Gadri Resto, alternatif terbaik untuk restoran keraton jawa yang romantis selain di Bale Raos",5
,,3 tahun lalu,Hanry Mariono,Local Guide,4 ulasan,Uniq jadul oldies keren keraton banget rumah pangeran joyokusumo,5
,,4 tahun lalu,vimala chandraputri,Local Guide,88 ulasan,"Tempatnya bagus, nuansa Nyayogyakarta Hadiningratnya sangat kental terasa. Masakan Indonesia terutama khas jogja dan jawa tengah yang jadi menu andalan.
Highly recommended untuk brother and sister yang kepengen wedding ceremony nya menggunakan adat Jawa. Karena tempat sangat mendukung plus mengirit karena tidak perlu pusing mikirin dekor, sewa meja kursi dsbnya. Karena sudah tersedia semua hanya perlu tambahan modal kembang aja biar tambah cantik.
Plus masih bisa dibantu sama yang punya kalau mau pake gamelan.
Mantulll lahhh 👍👍
Lokasinya deket sama kraton Jogjakarta yang belakang ya....",5
,,setahun lalu,Dona Rismana,-,32 ulasan,"Bisa dilihat juga berbagai jenis peninggalan barang bersejarah, seperti tempat tidur Sri Sultan yang ke 9, dan barang barang koleksi pribadinya.",5
,,3 tahun lalu,MUKTI BERSUKAHATI channel,Local Guide,314 ulasan,"Hemm. Benar2 takjub bisa masuk di lingkungan kraton.
Yg mungkin banyak orang takut. Untuk menginjak lantai nya..
Banyak daerah keramat tapi masuk di gadri resto berbeda sekali.
Anda masuk di sambut oleh seperangkat gamelan yg jelas usia nya sudah lebih se abad.
Kemudian sederet meja kursi rapi di depan untuk menjamu tamu.
Masuk kedalam ruang utama yg punya rumah dengan nuansa kraton, plus pernak pernik guci dan hiasan. Dan kita bisa melihat kamar tidur raja di mana dulu ngarso ndalem di lahirkan.
Kedalam lagi ruang keluarga dan untuk menerima tamu penting.
Hehehe penjelasan saya brantakan ya..
Tapi bila lebih jelas bisa bertemu yg pemilik rumah. Ibu Joyokusumo.
Monggo silahkan berkunjung apa bila di data yg pernah berkunjung saya nomer.... Ya bisa jadi lebih dari 3000 orang.
Datang ke Jogja blm lengkap bila tdk mampir Gadri Resto",5
