PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Bella Nursyafitri,Local Guide,103 ulasan,"Rame banget, rasanyaa enakk
Lebih baik dateng sehabis magrib menunya masih lengkap. Better kesana naik motor lebih gampang dapet parkirnya. Untuk harganya masih terjangkau. Makan seperti yg difoto kurang lebih 120an ribu, untuk ayam 5 nasi 4 dan minuman 6 + tahu terong sambel lalapan.

Menu yang recommended: rica rica",5
,,setahun lalu,Nofendianto Rahmaan,Local Guide,495 ulasan,"Order bakar kuah (ayam) dan bakar kuah (nila), oseng jamur, dan wedang teh. Pertama, soal rasa bakar kuahnya. Saat cicip nila bakar dan ayam bakarnya, menurut aku rasa bakarannya enak, terutama yang nila. Bumbu bakarnya meresap dengan baik dan terasa mantap. Tetapi, saat dipadupadankan dengan kuahnya, aduh... Menurut aku tidak cocok, sih. Kuahnya cenderung manis, gurih, kontras dengan bakarannya. Dari nama restonya yang identik Sunda gitu, di benakku rasa makanannya akan khas Sunda yang pedas dan asin, eh malah cenderung manis, tidak suka sih aku. Oseng jamurnya malah yang enak banget, perpaduan bumbunya pas, disantap dengan nasi hangat pas banget lah. Selebihnya, sekadar OK sih, tidak spesial. Overall, masih bisa direkomendasikan, lah.",4
,,11 bulan lalu,Nurdin Fasyah,Local Guide,95 ulasan,"Pertama kali makan di sini setelah sekian lama cuma numpang lewat, faktor yang paling utama banget karena selalu ngantri.
Sekalinya nyoba langsung coba paket sorangan, dengan harga sekitar 30k menurut saya pribadi ini sudah sangat komplit dan bikin perut kenyang, tp sayang sih nasinya ga bisa ngimbangin banyaknya si lauk 😅
Saran bisa ditingkatkan lg terkait pelayanan apalagi kalau pengunjung sudah selesai makan bisa langsung segera dibersihkan, karna ga sabaran jd bersihin sendiri 🙈
nb: maaf foto makanan pas udah selesai saking laparnya 🤣",5
,,2 bulan lalu,KIRANTI IKHSIANURI,-,16 ulasan,"salah satu tempat makan yang ada di gsp. nasi uduknya enak pulen + wangi, ayam bakar kuah nya enak tapi agak terlalu manis buat aku. tiap kesana rame terus jadi agak susah dapet tempat duduk, kemaren aku nunggu agak lama buat bisa dapet tempat duduknya dan rebutan😭😭 aku pesen ayam bakar kuah 1, nila bakar kuah 1, kol goreng 1, nasi uduk 3, es milo 1, air es nya 2 cuman abis 47rb murah kan:( dan nunggu makanan nya juga ga terlalu lama padahal yang pesen banyak bangettt, goodd!!",5
,,3 bulan lalu,Vibula Widya Revanza,Local Guide,46 ulasan,"Salah satu lesehan di UGM yang rame banget kalo udah jam sore.

Harga : standar termasuk murah dengan porsi yang banyak, makanan start from 10k, minum start from 1k, nasi 3ribuan. Ada harga paketan juga termasuk murah

Rasa :
- makanan : untuk ayam bakar kuahnya enak banget juicy rasa rempahnya enak, untuk ayam bakar nanas nya juga seger enak tapi nanasnya agak kurang terasa, untuk nasi uduknya mantap gurih enak, pesan makanan ternyata sudah dapat 2 sambel (sambel trasi, sambel bawang) dan dapat lalapannya juga
- minuman : standar

Lokasi : lokasi agak terbatas jadi kadang kalo ramai bisa mengantri

Parkiran : parkir bayar soalnya ada tukang parkirnya, tukang parkirnya membantu buat nyebrangin kalo mau pulang",5
,,3 bulan lalu,Putri Aprilia,Local Guide,44 ulasan,"Lesehan paling rame depan GSP
Kalo datang malam harus sabar untuk antri
Rasa makanan jos terutama varian yg rica rica..
Aneka sambal nya juga enak semuaaa
Cusss cobain",5
,,setahun lalu,Utama Dima,Local Guide,245 ulasan,"Rasa makanannya enak, harganya pun masih di kisaran yg wajar. Cuma untuk tempat cukup ramai, di jam-jam tertentu jadi sulit mencari tempat duduk untuk makan.",4
,,6 bulan lalu,Widya NA,Local Guide,53 ulasan,"Plis ini enak bgt, langganan kl malem2 laper pgn lesehan.. nila bakar kuahnya juaraaak. Krupuknya gratis tp sayang banya pengamen but its ok",5
,,5 bulan lalu,Daffa Pradana,-,5 ulasan,"Streetfood paling worth it buat mahasiswa! Nila bakaran cuma 15rb, dagingnya jumbo, very well cooked, dan pilihan cara masaknya bervariasi.

Worth it banget buat budget mahasiswa yang mau makan barengan sama temen, karena pilihan menu dan side dishnya banyak banget. Bisa mix and match sesukanya. 💯🌟",5
,,10 bulan lalu,Aulia Hadaytana,Local Guide,15 ulasan,"harganya cukup terjangkau, setara dgn kuantitasnya. yg spesial adalah bakar kuahnya karena daging yg dibakar lalu diberi kuah spt kuah gulai. nasi uduknya cukup berasa santannya. will def come back!",4
,,6 bulan lalu,Hana Adikti,Local Guide,262 ulasan,"ayam bakar kuahnya enak!! bener racun tiktok heheh, kangkungnya juga enak, harganya terjangkau semua dan worth it to buy. tapi emang rada rame sih tapi gak terlalu lama juga nunggu🫶🏻",5
,,6 bulan lalu,Aiy Arafat,Local Guide,69 ulasan,"Salah satu tempat makan rekomendasi buat nyari makan di samping Gsp Ugm, Banyak pilihan menu, ada menu paket yang lebih murah.",5
,,7 bulan lalu,Lutfia Rahmannisa,Local Guide,204 ulasan,"Makanannya enaaak. Ada ciri khas Tasiknya yaitu ayam/ikan bakar kuah. Kuahnya agak manis, enaak dan cocok sama ayam/ikan bakarnya.

Harganya lumayan untuk ukuran jajanan sepanjang GSP. 1 porsi ayam, kangkung, tahu/tempe, nasi, dan minum, harganya 29k. Worth it banget!",5
,,9 bulan lalu,Auliahope,Local Guide,25 ulasan,"Kesini diajakin temen, ternyata enak Nila nya 😍
Sayang banget kadang full tempat duduk nya yang di dalem jadi harus diluar gitu alias kena debu yekan wkwk",5
,,4 bulan lalu,Adin Kusno,Local Guide,60 ulasan,"Udah gatau berapa kali kesini, dan gapernah ngecewain rasanya. Nasi uduknya enak banget dicampur lele bakar sambal kecap❤️😍 …",5
