PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,temanjalanmamang,Local Guide,351 ulasan,"setiap lewat Bausasran, masih penuh harap kalau dia akan buka kembali, toh furniture-nya masih ada di sana semua. ternyata, pindah rumah, sedang furniture-nya sudah dijual, tapi belum diangkut yang beli.

beberapa hari ke belakang, sehabis hujan mampir ke rumah barunya, suasananya kerasa lebih hangat, sambutan Mbak Adel juga sama hangatnya. ternyata, konsepnya berganti jadi slow bar, tapi tetep Mas Ponco yang seduhin kok. lebih suka yang sekarang sih, bisa saling ngobrol, curhat, atau apa kek bebas sembari diseduhin. tapi plis, kalau antrian di belakang udah banyak banget, yaa.. sadarlah wahai manusia. jangan terlalu nyaman, nanti sayang..

diseduhin Pangauban si favorit, enak banget, wanginya juga aduuh.. mau ke sana lagi sih, sekalian cobain cake-nya.",5
,,setahun lalu,tika tika,Local Guide,80 ulasan,"Slow bar, serasa main kerumah tetangga.. Adem , asri, ramaaah banget, jadi stiap kesana kita harus antri dlu, private, dn seru sih, jd bnyaj ngbrol.. Dan tentunya kopi nya enak.",5
,,2 bulan lalu,citra riaswati,Local Guide,155 ulasan,"Surprised banget pertama kali nyobain ice caffe latte-nya. Bener-bener enaaak banget! Espressonya ngeblend sama susunya 💯.
Saya nobatkan (menurut saya) sebagai coffee shop dengan ice latte terenak (anti gagal) yang pernah saya coba di Jogja 😁
Suasana coffee shop yang teduh tenang dan bener-bener bikin nikmatin banget secangkir kopi. Pelayanannya pun juga sangat ramah melayani pengunjung 👍🏻
Oya tak lupa dengan cake nya yang juga cocoook dan enak banget buat teman kopi. Salah 1 coffee shop yang wajib dikunjungi bagi pecinta kopi kalau ke Jogja 👍🏻",5
,,3 bulan lalu,Dimas Adianto,Local Guide,245 ulasan,"Slowbar coffeeshop terbaik yg ada di jogja.
Untuk waktu buka nya, hanya bisa diliat melalui instagram mereka.",5
,,2 bulan lalu,Martina Millenidya Nishita,Local Guide,94 ulasan,"Salah satu slow bar yang oke dari tempat dan produk, sebenarnya. Tapiiiiii, kalau boleh saran mungkin kasih sedikit bumbu storytelling di awal untuk all customer, bisa tentang Pitutur itu sendiri, biji kopi yang sedang dipakai, bertanya ke customer tentang kopi yang paling disukai, dan masih banyak lagi yang bisa dibahas.

Waktu visit memang tempat dan suasananya enak banget untuk bersantai atau ngobrol dengan teman dekat, tapi waktu di dalam (order menu dan disiapkan langsung) suasananya agak hening. Sayang aja gitu, hehe. Tapi coffee lattenya enak! Tadi mau minta symple syrup atau sugar agak sungkan karena hening banget, hehe✌🏼

Note: untuk parkiran mobil ada di depan Pitutur.",4
,,2 tahun lalu,Tozkoparan Craft Channel,Local Guide,66 ulasan,"Tempatnya cozy. Nyaman. Cocok buat penikmat kopi yang suka ketenangan, suka baca buku, merenung, mencari inspirasi.

Pokoknya yang ga suka berisik2 cocok ke sini. Selain itu baristanya jago menyeduh kopi, plus kopi hasil roastingan di pitutur juga spesial2 bukan kaleng2. Enaaak. Kamu juga bisa beli beans di sini.

Untuk kamu yang suka teh, di sini juga ada aneka teh yang enak2... Untuk maianan ringan, ada cheese cake yang legit abis top dah.",5
,,2 tahun lalu,Chintia Angela,Local Guide,119 ulasan,"Tempatnya nyaman banget..
Gaberisik kayak kafe kafe lain gituu..

Yg unik tapi agak ribet adalah mau masuk harus lepas alas kaki, tapi jadi berasa di rumah.

Ada chesee cake btw😍😍

Banyak buku buku yg bisa dibacaa.

Jual robusta yg enak enak jugaaa disinii.",4
,,2 tahun lalu,Muhammad Fachri Darmawan,Local Guide,48 ulasan,"Sebagai orang yang kalo minum kopi yang racikannya enak bisa langsung ngantuk, saya pribadi kaget pas kena cappuccino sama americanonya. Auto 5 watt mata saya.

Kedai kopi paling terasa rasa ""rumahnya"" dan krunya sukses banget bikin saya nyesal pulang ke tempat asal meninggalkan Yogya.

Semoga bisa secepatnya mampir kembali.",5
,,5 hari lalu,fajri amanda,Local Guide,19 ulasan,Komunikasi yang baik akan menghasilkan hubungan yang baik.. #pituturcoffeeroasters,5
,,3 tahun lalu,andhy kurniawan,Local Guide,385 ulasan,"13 Maret 2020 - Tempat ngopi dg nuansa homie. Banyak bacaan buku buat temen-temen yg suka baca, tempatnya nyaman. Ada pilihan di luar atau di dalam (AC). Jangan lupa untuk lepas alas kaki untuk masuk ke dalam. Masnya ramah banget. Buku menunya unik juga nih. Cocok buat ngobrol santai atau rame-rame",4
,,3 tahun lalu,Debbi R. Saragih,Local Guide,27 ulasan,"Ruang kopi dengan konsep yang mengutamakan ketenangan dekat pusat kota Jogja. Banyak buku disediakan untuk dibaca di tempat dan varian kopi dan teh yang cukup lengkap. Saya mencoba Mandaka kopi dan merasakan after-taste yang cukup unik dari kopi ini. Pelayanan ramah dari barista. Pastikan Anda bertanya tentang kopi / teh yang Anda mau, mereka siap membantu Anda.",4
,,3 tahun lalu,Eva Lutviatur Rohmah N,Local Guide,42 ulasan,"Tempatnya sangat nyaman, banyak buku-buku bacaan. Suasananya seperti dirumah sendiri. Cocok untuk mengerjakan tugas dan sekedar berkumpul bersama teman. Barista dan pelayannya juga sangat ramah. Tempatnya tidak terlalu ramai dan suasananya jogja banget. Lokasinya juga mudah dijangkau karena pinggir jalan. Sayangnya tempat ini hanya buka sampai pukul 23.00. Bagi pecinta kopi pasti coffee shop ini wajib dikunjungi.",5
,,2 tahun lalu,syaifulloh ibnu mukmin,Local Guide,164 ulasan,"Untuk pertama kalinya ada kesempatan buat ke Pitutur Coffee,
Tempatnya sangatlah homey, dan nyaman sii, minimalis instagramable
Nyobain kopi buatannya mas Ponco, beans Pangabuan dan Bor Bor, resep dan buatan tangan mas Ponco enak si, dari notesnya bisa keluar semua

Salud sih ini sama Pitutur
Oh ya, kalo mendekati kedai yang satu ini perlu mengendara yang perlahan ya
Biar tidak kebablasan. Hehe",5
,,3 tahun lalu,Ketut Muammar Achmadi Dimyati,Local Guide,121 ulasan,"Baru pertama kali kesini karena rekomendasi dari kedai kopi lainnya di Jogja. Tempatnya nyaman, pelayanannya baik, baristanya yang bernama Mas Ponco sangat ramah saat ditanya-tanya tentang kopi dan yang lainnya, untuk kopi susu terdapat 4 varian yang berbeda tapi saya hanya mencoba Kalandra dan menurut saya enak karena ada rasa coklatnya.",5
,,4 tahun lalu,Anisha YK,Local Guide,171 ulasan,"Tempat ngopi yg rasanya kaya dirumah temen, masuk pun lepas alas kaki, suasananya klasik, kalem, ada buku-buku, yang diputer juga musik klasik, jadi kalo kalian mau brisik2 jangan disini ya, disini cocoknya buat baca buku, ngerjain tugas, nulis, ngobrol santai yg gak ngegas haha, menyendiri pun cocok banget disini, atmosfer keklasik an dan sepinya hati akan berkurang karena cocok gitulah tempatnya buat ngilangin penat. Tapi buat yg smoking ada juga tu tempatnya dioutdoor saja, kasian yg didalem haha
Minumannya jelas kopi, tp ada beberapa non kopi, ada cemilan. Rasanya pas karena kurasa manual kalo disini, klasik dech.
Btw tolong dong dikasih tanda parkirnya dimana, soalnya dipintu masuknya ternyata bukan buat parkir tp pintu masuk satunya, jadi naik trotoar dulu, kan drpd bilangin org satu2 wkwkwk",5
,,3 tahun lalu,Dinar Surya oktarini,Local Guide,176 ulasan,"Cozy abis dan seru banget gaya coffe shop yang tenang dan mantap abis. Ada untuk di luar dan di dalam. Tempatnya bersih dan menunya unik unik ada macam-macam kopi, teh dan menu bakery dan cemilan cemilan. Uniknya lagi tempat ini gak pakai sedotan plastik loh jadi safety earth banget. Cobain deh.",5
,,setahun lalu,Diesti Adisti,Local Guide,19 ulasan,Kmrn nyoba varian capucino nya.enak banget.tempatnya memang nyaman.private tapi disisi lain kita ga akan merasa seperti tamu.karena didalem kita dijamu dengan luar biasa oleh owner selayaknya kita bagian dari pitutur kopi itu sendiri.nice concept.n semoga makin sukses ya..o iya klo kesini jgn lupa nyoba cheese cakenya...fav keluarga q,5
