PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 tahun lalu,k dunk usil,Local Guide,168 ulasan,Es Buah Gerjen / Pak Lantip Jl.Nyi.Ahmad Dahlan Kauman Kraton Ngayogyakarta Hadiningrat Kodya Yogyakarta.Buka setiap hari mulai pukul 10.00 wib hingga pukul 17.00 wib atau habis. Harga relatif murah namun manis dan kesegaran mantap,4
,,sebulan lalu,Ocha Christian,Local Guide,68 ulasan,"Enaakk, yg pasti murah meriah….",5
,,setahun lalu,Saida Muthmainnah,Local Guide,97 ulasan,"Suka, es serut nya banyak, mau pakai gula pasir, gula jawa atau campur gula nya juga sama enak nya, harga pass ga mahal, puas, terima kasih 😍 …",5
,,4 tahun lalu,Hireka Salsabil A.,Local Guide,9 ulasan,"Es nya seger. Enak banget siang2 minum es buah di pinggir jalan nyai ahmad dahlan, suasananya juga enak. Semilir angin syahdu. Manisnya pas dan asli nggak pake pemanis buatan. Airnya juga air matang. Aku tuh sensitif banget sama es yang pake pemanis buatan dan air mentah jadi pas minum es ini aku gak batuk ataupun pilek.",5
,,4 bulan lalu,stag kudo,Local Guide,26 ulasan,"Warung es pinggir jalan yang rekomen.
Agak sulit jika bawa mobil karena jalan searah.
Tetapi dari semuanya, es buahnya enak!",5
,,3 tahun lalu,Zalika,Local Guide,70 ulasan,"Es nya enakkk, murahh meriah, cuma kadang rasanya terlalu manis, tempat nya pas dipinggir jalan...",5
,,2 minggu lalu,Fery Kuncoro,Local Guide,231 ulasan,Enak seger.. bapaknya ramah.. harga pas... Cocok pas siang2 panas,5
,,5 bulan lalu,Wahyu Naga,Local Guide,27 ulasan,"Rasanya segar
Porsinya agak banyak kalo buat jadi penutup, habis makan terus makan es ini rasanya kembung

Kalo siang siang panas mau seger seger cocok banget ni",5
,,3 tahun lalu,Adhita Dewandaru,Local Guide,178 ulasan,"Es buah yang unik, nyoba yang pake gula jawa rasanya khas banget. Seger dan sensasi minum es sambil duduk di emperan sambil nikmatin angin sepoi2nya dapet banget 👍🏼👍🏼 …",5
,,6 bulan lalu,Yoga Warisman,Local Guide,15 ulasan,"Es campur dengan gula merah atau sirup yang pas untuk pelepas dahaga.

Bisa dinikmati pelan-pelan, bisa dinikmatin cepet kalau kuat sama esnya",4
