PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 tahun lalu,Ralqomaria,Local Guide,68 ulasan,"Lumayan suka mampir ke sini beli kopi kalo mau ke kampus, soalnya aku ke kampus mm tu jalan kaki ngelewatin kios roti’o ini,
Kalo beli minumnya bawa tumblr sendiri tu suka di upsize sama mbak counternya🥰 jadi hemat bayar yang medium aja, tambah hemat lagi kalo bayarnya pake ovo atau gopay yg suka ngasih cashback 😍
Tempatnya juga bersih dan nyaman kalo misal mau makan atau minum di kiosnya",5
,,4 tahun lalu,Tio RL,Local Guide,102 ulasan,Rotio dengan berbagai pilihan minuman. Nyaman buat tunggu tunggu.,5
,,setahun lalu,Krist K.,Local Guide,41 ulasan,"Rasanya agak kurang sih, mungkin kalo panas lebih enak kali ya",4
,,3 tahun lalu,Exta Indra,Local Guide,644 ulasan,"Mampir ke sini dulu gaes buat beli roti kesukaan. Nah banyak promo juga loh disini. Tinggal tunggu apa lagi, yuk cus beli. ||

Bagi yang mau
Sewa & Rental Koper di Jogja
masuk Instagram : @RentalKoperJogja",5
,,4 tahun lalu,Asep Saepudin,Local Guide,149 ulasan,Ruangan nya cukup bikin nyaman tapi sayang ga ada ac nya jadi kalau siang siang nongkrong disini agak panas,4
,,3 tahun lalu,fajar motoshop,Local Guide,59 ulasan,Rotinya enak. Namun pas ada promo mau bayar pakai gopay tidak bisa dg alasan mesin gopaynya baru rusak..,5
,,9 bulan lalu,Mr. Irawan,Local Guide,107 ulasan,"Pesan order disini ... langsung ke TKP, td nya mo pesen online by Gojek, ga tau nya plus ongkir kok jd lumayan ya mendingan sekalian jalan jalan dan dpt harga promo juga sama kayak diaplikasi, suasana nya enak buat nongkrong sejenak, namun khas jogja nya ya kena, soalnya ya gitu roti O kan dimane mane juga ada to, so far so good lah buat kencan bisnis to BtoB with your colega.... lanjut Lokasi berikutnya.... thanks",5
,,3 tahun lalu,Yohna fortinatus,Local Guide,1.448 ulasan,"Rotinya enak bgt
Gurih
Meleleh di dalem",3
,,setahun lalu,Amri Laksono,-,1 ulasan,"Menu tidak update...harus nunggu lama.
Kalau pas lagi pesen lewat ojol,katanya baru di masak,kan kasian nunggunya lama pendapatan ojol tidak sesuai waktu...!!!!",1
,,4 tahun lalu,deef hayk,Local Guide,104 ulasan,Tempat yang bersih tapi terasa gerah. Kipas kurang besar.,5
,,3 tahun lalu,falah furqon,Local Guide,55 ulasan,"Roti dan pastry nya enak, meski sebenarnya untuk roti sekelas, harga terlalu mahal. Juga  sayang mesin kopi rusak, jadi cuma minum air mineral",4
,,4 tahun lalu,Nur Indah Fitrianingsih,Local Guide,73 ulasan,"Bayar pakai gopay cashback 30%
Lagi ada promo juga. Beli 3 gratis 1",5
,,3 tahun lalu,Wahyu Ratna Ningsih,Local Guide,14 ulasan,Rotinya enak. Kopinya enak. Mau pesan yg minuman anget tp mbaknya blm bisa nyiapinnya katanya.,4
