PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Nadiah Mumtaz,Local Guide,169 ulasan,"Cafe dengan tema serba putih, earthy, artsy, banyak tanaman. Memberikan suasana sejuk walau siang hari.
Cafe ini cukup luas dan banyak spot duduk, indoor maupun outdoor.
Pelayanan cepat, ramah. Cirengnya enak!
Harga affordable😊",5
,,8 bulan lalu,Beenta,Local Guide,76 ulasan,"Tempatnya asyik buat nongkrong. Teh Leci nya kurang manis kalo menurut Saya tapi bisa minta gula tambahan. Croffle ice creamnya enak. Nasi goreng rendangnya bumbunya rendang banget  y sesuai dg namanya. Ayam Bakar bumbu rica bumbunya g meresap, kurang berasa & ayamnya bau amis. Mungkin bakarnya kurang lama. Tapi over all ini tempat cukup reccomended sie. 👍👍👍👍",4
,,setahun lalu,bambang irawan,Local Guide,464 ulasan,"Lokasi beneran pas pojok, jd kudu dijalur lambat & jng ngebut (dijamin klewatan dah)
Area ada indoor & outdoor...
Minuman (kopi) enak...hrga standar
Utk kopi 0% krg berasa kopi nya & flavour whiskeynya krg begitu terasa...
Makanan juga enak asin...(krn pesennya nasgor ikan asin😅, cuma di menu tertulisnya nasgor ikan asin sambal matah.... Nah sambal matahnya nda terasa sama sekali...cuma asin nya yg terasa...tetep aja habis...
Overall enak & boleh banget buat nongkrong atau ngerjain kerjaan/tugas",3
,,setahun lalu,Ludovica Elisa,-,1 ulasan,"Awalnya gatau kl ada kopisyopp seenak dan senyaman ini di daerah selatan karna kebiasaan plesir kopisyopp daerah utara sampe akhirnya tau dr salah satu barista di kopisyopp ini dan kebetulan aku penikmat wfc jadi ini recomend bgt buat kalian kaum-kaum senja di daerah selatan, gaperlu plesir sampe utara lg!!!  Tempatnya nyaman, artistik bgtt dah trs dr menunya jg banyak variannya jd kl kalian yg punya asam lambung gaperlu khawatir,krna banyak bgt menu non coffenyaa!! trs jg baristanya ramah bgtt,cakep,tapi lawak puoll!😻😻
bakal jd list kopisyop fav aku si kl balik Jogja😻",5
,,setahun lalu,Helena Angelina,Local Guide,28 ulasan,Tempatnya asik dan bikin betah lama2 disini. Kalo mau cari t4 buat kerja/nugas oke bgt. Tempatnya pewe. Ada indoor dan outdoor. Kopinya enak. Makanannya juga enak. Harga affordable 👌🏻,5
,,10 bulan lalu,Rahmanisa Murtaja N,Local Guide,42 ulasan,"Tempatnya nyaman si. Pas buat nongkrong, nugas atau kerja. Indoor outdoor oke semua tempatnya nyaman. Tempatnya luas, parkirnya juga, makanannya not bad, pelayanan oke. Bisa lan dicoba kesini yang belum pernah🍃",5
,,setahun lalu,harinnita detta,Local Guide,166 ulasan,"Tempatnya enjoyable, tenang, banyak pilihan kursi, mau sendiri, ramean, outdoor, indoor, semua punya colokan listrik 👍👍
Toilet bersih, mushola bersih, parkir super luas..👍👍
Makanan meski kurang bervariasi, tp tetap enak tidak mengecewakan..
Kopi mantap..",5
,,setahun lalu,Khan Sulk,Local Guide,31 ulasan,"Tempat yang nyaman untuk nongkrong, harga masih bisa dijangkau sih. Banyak variasi minuman dan makanan. Kalau minuman mulai dari coffee sampai non coffee ada. Makanan mulai dari makanan berat sampai makanan ringan ada. Pelayanannya good, parkiran luas, akses sangat mudah karena di pinggir ringroad.",5
,,10 bulan lalu,Setyawan Jayantoro,Local Guide,55 ulasan,"Pas Podjok Coffee & Eatery, tempat nyaman & bersih. Menu variatif & cukup enak. Mantep! Harga standar. Recommended! Untuk meeting jg pas, parkir cukup luas. 😍🙏👍",5
,,9 bulan lalu,Naily Ananda,Local Guide,55 ulasan,cafe ini cakep banget!! banyak spot foto lucuu. variasi tempat duduknya banyak dan tempatnya luas jadi bisa milih tempat duduk sesuai mood kita. buat harga dan rasa standard cafe jogja pada umumnya. pelayanannya baik,5
,,10 bulan lalu,Amira Zahra,Local Guide,95 ulasan,"Kofisyop di jogja favorit saya yang pertama 😁 selain tempatnya estetik, ini nyaman bangett buat apa aja. Tempatnya juga luas, bisa pilih tempat duduk versi apa ajaa. Cookies and creamnya enak bangett nagih:"") sudah 3x kesini mau balikk lagii. Kalo mau main sm temen ke coffee shop, pilih sini sih. …",5
,,2 minggu lalu,Anasthasia Lioba Vidia,Local Guide,7 ulasan,"Waaa i love this place! Super nyaman, enak buat nongkrong atau ngerjain tugas, minuman dan makanan juga enak, harga terjangkau. Parkiran super luas! Me loveeee🤍🤍",5
,,setahun lalu,Dhyan Fidyawati,Local Guide,81 ulasan,"Coffee shop artistik di selatan jogja.

Design coffee spot ini memang cukup artistik, bisa dilihat di foto ya! Sebelahnya pun ada art space yang menambah kesan nyeni dari tempat ini. Dominasi warna putih dengan pepohonan menambah suasana menjadi lebih nyaman.

Area tempat duduk ada indoor di bagian bar dengan tempat duduk terbatas, outdoor tepat di samping jalan raya, outdoor lagi lebih luas di dekat tempat parkir dan satu lagi area indoor cukup luas yang biasanya buat laptopan.

Pas kesana lagi rame-ramenya jadi kebagian seat di deket bar yang nggak terjangkau wifi karena lagi trouble, ya nggakpapa. Pesanan datang cukup lama karena banyak antrian. Overall oke sih. Banyak pilihan tempat duduk, banyak spot foto, hehe

Menu beragam seperti biasa, coffee non coffee, snack dan makan berat. Fasilitas juga lengkap.

Selamat mencoba, jangan lupa pakai masker 😊",4
,,setahun lalu,Nur Hayatiningsih,Local Guide,119 ulasan,"Parkir luas, tempat lumayan nyaman,agar berisik karena dekat sekali dengan ringroad. Malanan dan minumannya enak, pelayannya ramahh.",4
,,4 bulan lalu,NINA KORDA,Local Guide,547 ulasan,"Taste kopinya enak mungkin bs pilih biji y mo arabica or robusta or blend, chicken salad nya rekomen. Pelayanan baik ramah tidak lama, bersih, hanya kurg luas utk yg indoor, outdoornya ok ckp luas utk org luar kota rekomen utk sekedar melepas lelah. Sebelahnya ada galeri bagus2 sih patungnya.",4
,,setahun lalu,Muhammad Arifuddin,Local Guide,123 ulasan,"Tempatnya bagus dan nyaman.
Cuma di menu aja sih yg perlu di tingkatkan. Kalau bisa lebih enak pasti makin betah nongkrong disini",4
,,5 bulan lalu,Willie Al-Ahsan,Local Guide,14 ulasan,"tempatnya cozy bat, enak buat nugas atau pun nongki sm temen. outdoornya luas, indoornya nyaman, parkir luas. range harga coffe mulai 20k. Buat temen2 muslim ati2 ada menu minuman BERALKOHOL.",4
,,2 bulan lalu,Mlvn,Local Guide,12 ulasan,"paling suka banget sama places yg nyediain kamar mandi atau ruangan ga dianggap penting tp sebenernya crusial bikin org nyaman & betah lama2 di cafe ini. Pas Podjok gila WANGI BANGET TOILET MU! tempat nyaman, layanan baik, produk kalian juga enak semua🙏🏻 sukses terusss",5
,,setahun lalu,Andrea,Local Guide,83 ulasan,"tau cafe ini dari akun instagram siapa ya lupa, pokonya makasih deh udh direview. setelah pindah ke selatan blum hafal mana aja yg enak. disini lumayaan banget sihh, indoornya enak buat nugas.
staffnya pada ramah, mas kasirnya juga bisa jelasin ttg menunya. toiletnya bersih, background music easy listening, banyak spot foto tapi akunya mager.

minusnyaa, waktu itu mesen air mineral liat di menu yg lewat scan barcode harganya 4ribu, pas bayar kok 8ribu yaa huhuuuuu. mana airnya amid1s, kata temen ku rasa AC bus wkwk 🤣 ganti ad3s aja kak, atau cryst4lline juga boleh",4
