PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,seminggu lalu,Vika Yoga,Local Guide,256 ulasan,"Kesan pertama : ADEM 😍
Kru ramah 🤍 harga murah meriah.
Es Kopi Susu lumayan, kopinya agak strong, jadi pas banget di mix dgn SKM-nya.
Tahu cabe garam rasanya pas.
Otak² mantul..",4
,,7 bulan lalu,anselmus wau,Local Guide,153 ulasan,"Tempatnya bagus kalau malam, luas parkirnya. menunya kurang menarik, dan diperbanyak lagi. Dan direnov lagi tempatnya dong biar nyaman hehe",5
,,11 bulan lalu,Eagle eye Garden,-,2 ulasan,"Tidak merekomendasikan tempat ini. Pertama kali kesini dan cukup sekali. Sepertinya tidak ad SOP masak & pelayanannya. Dikomplain responnya kurang tanggap.

Ayam bakar kecap: ayam tidak fresh, dalamnya masih dingin baru dikeluarkan dari pendingin, baru dicicip sedikit rasa tidak layak makan.

Nasi goreng: nasi keras, dingin, telur kuningnya tidak matang, daun bawang udah layu. Tidak seperti nasi goreng biasanya yg dimasak fresh.

Semoga sadar & diperbaiki",1
,,11 bulan lalu,Atik Muttaqin,Local Guide,101 ulasan,"Tempatnya ada yg indoor atau outdoor, makanannya enak, parkiran lumayan luas, saya kesini karena ada acara Syawalan dgn temen2 kagama",5
,,9 bulan lalu,Djojos Soer,Local Guide,345 ulasan,"Setelah lelah jogging di lembah UGM, bisa beristirahat dan ngemil disini. Pilihan Makanannya cukup lengkap, rasanya enak dan suasananya asik.",5
,,11 bulan lalu,farraas fadlilah,Local Guide,139 ulasan,"Rasa   : 4/5
Harga : 4/5
Tempat : 5/5
Pelayanan : 3/5

(+) Tempatnya luas, bersih dan adem deket danau UGM. Tersedia banyak tempa duduk ada kursi dan lesehan. Menu lengkap dengan harga standar kafe.

(-) Makanan dan minuman datangnya lama bangettt terutama waktu weekend. Sempet rombongan kesana dan sebagian makanan dan minumannya belum dateng padahal udah nunggu sejam lebih. Ternyata karena lembar pesenannya ga dibalik jadi ga kebaca 🥺",4
,,10 bulan lalu,Dewi Handayani,Local Guide,95 ulasan,"Chicken Katsu 17k
Tempatnya luas

Lokasinya ada di lembah UGM, kalau pagi abis olahraga atau siang buat lunch juga cocok. Menunya beragam dan terjangkau untuk cafe di dalam kampus.",3
,,11 bulan lalu,Propagardha,Local Guide,370 ulasan,"Alternatif tempat ngopi pagi hari. Sebelum atau sesudah olahraga. Harganya pun terjangkau, dengan tempat yang syahdu dibawah pohon-pohon yang rindang. Sedap, suasana Jogja nih.",5
,,7 bulan lalu,ENDAH SAMTARI HAMID,Local Guide,87 ulasan,Makanan dan minumannya mantappp saya paling suka susu jahe wenakk tenan berasa jahe dan gurih susu nya orange squash nya juga seger banget jeruk nya manis sampe ke kulit kulitnya mantapp,5
,,setahun lalu,Siska Yunita,Local Guide,60 ulasan,"Tempatnya enak, sejuk. Makanannya lumayan murah.
Nasi goreng di situ 13rb, es teh 3rb.
Harganya mulai dari 4-30rban.
Ini nasi gorengnya pedes banget tadi. Mendoang besar 8rban dapet 3 biji.. Tapi enak tadi. Masih lumayan standar dgn view dan lokasi seperti itu. Kamar mandinya mungkin harus lebih terawat.",4
,,4 hari lalu,Ahmad Amin,Local Guide,402 ulasan,"Paling menyenangkan untuk hangout pada sore hari selepas jam kantor. Bisa juga menjadi tempat istirahat setelah jogging hari Minggu pagi.
Tetapi, untuk hangout sore hari harus memperhatikan lokasi parkir supaya tidak terjebak di lokasi yang terhalang oleh parkir motor para pengunjung wisdom park UGM, yang bisa membuat kendaraan tidak bisa keluar sampai sekitar pukul 18.00.",5
,,2 tahun lalu,fatimah Rosyidin,Local Guide,40 ulasan,"Kopi lembah UGM, nyaman banget. Jam 8 pagi udah buka, biasanya ke sini setelah joging. Tempatnya ada yang indoor dan juga outdoor, trs ada lt.2 juga biasanya buat rapat mahasiswa yang lagi ada event atau keperluan organisasi. Selain nyaman juga sejuk banget hawanya karena banyak pepohonan. Untuk harga makanan lumayan ramah dikantong mahasiswa. Aku suka makanannya karena pedas nasi gorengnya pedas,sambel nasi bakar ayam juga pedas.yang ngga suka pedas lebih baik request.
Terus Ngga terlalu ramai dan bising.",5
,,3 bulan lalu,Nurul Afdhaliah,Local Guide,28 ulasan,"Sotonya keasinan, tp tergantung selera masing² sih😃",5
,,2 tahun lalu,R. K.,Local Guide,620 ulasan,Di saat mahasiswa ga di kampus eh tempat ini malah buka kopian secantik ini. Ga sengaja mampir sepulang jogging di Wisdom Park. Kopinya kopi kongdjie tapi tim manual brew bisa kesini juga. Ada teh juga lho asli dari Kemuning-nya Tawangmangu. Tempatnya adem hijau dan segar dipandang mata.,5
,,2 bulan lalu,Sarah,Local Guide,27 ulasan,"Untuk rasa makanan masih kurang, harga yah lumayan, lokasi untuk hangout oke, masih ada miskom antar waitress. Waktu itu order chicken steak, kata waitress 1 sudah ready, kemudian waitress 2 bilang belum ready.",4
,,2 tahun lalu,Andrea Bayu,Local Guide,39 ulasan,"Tempat favorit setelah mengelilingi wisdom park ugm. Bisa untuk melepas lelah setelah berolahraga, maupun sekedar jalan-jalan menikmati segarnya udara. Variasi menu cukup beragam, mulai dari yang ringan sampai berat. Kopi dan tehnya enak, terutama teh teko hitam dan mint. Saya selalu pesan teh teko dan camilannya. Cocok untuk refreshing keluarga di tengah kota.",4
,,2 bulan lalu,Ilham Wahyudi,Local Guide,36 ulasan,"Berdekatan dengan tempat lain , sambil mengingat memori UGM",5
,,2 tahun lalu,Rudi Firdaus,Local Guide,1.328 ulasan,"cafe yg nyaman buat nongkir pagi atau sore. berada di area wisdom park ugm. luas bersih dan murmer. cocok buat sarapan dan ngopi pagi sehabis olga susur wisdom park. parkir luas, layanan, pelayan ramah. mantaabbb",5
,,2 tahun lalu,D. Ghozali,Local Guide,42 ulasan,"Tempatnya nyaman buat santai apalagi yang mau berdiskusi, karena suasanya nyaman dan jauh dari jalan raya jadi lebih enak dan jelas ketika mengobrol. Dan ditambah suasan kerindangan pepohonan yang begitu lebat membuat suasanya menjadi lebih sejuk dan asri.",4
