PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Titik Suprihatin,Local Guide,225 ulasan,Tempat hiburan karaoke di komplek mall Lippo Plaza. Terletak di atas area bioskop. Tarif standar. Makanan standar mall. Koleksi lagu lagu lumayan komplit. Penjaganya ramah ramah. Cukup menghibur untuk melepas stress,5
,,3 tahun lalu,rangga raka,Local Guide,286 ulasan,"Sebenarnya penasaran sama Inul Vizta yang terletak di dalam Lippo Mall Yogyakarta ini, belum sempat masuk dan coba karaoke. Sepertinya murah banyak promo. Mungkin lain waktu kesini.",5
,,4 tahun lalu,Khun Aguero Agnis,Local Guide,174 ulasan,Lagu yg agak lama ad yg ga ad. msh blm bgtu lengkap. lumayan sih tempat nyaman. Modern. dan sound jg bagus. bnyk happy hournya.,4
,,9 bulan lalu,Lala Aulaa D.,Local Guide,25 ulasan,"Overall oke
Walaupun ada tembok tembok yang kayak nya belum diperbaiki
Walaupun pas dituntun ke ruangan tapi ga dikasih tau gimana cara setel nya padahal baru pertama ke situ
Snack nya oke
Ac oke, walaupun bau ruangan nya agak asing ya bagiku
Lagu lagu nya lumayan lengkap
Oke lah pokok nya 👍",4
,,4 tahun lalu,Wiwi Marchsya Nurjanah,Local Guide,22 ulasan,"Kasir laki2 yg memakai kaca mata entah siapa namanya kurang sopan, bgtu jg waiters laki2 yg mana di hari jumat tgl 11/1/19 sya memesan small room dgn paket minuman dan free buah & kentang, sya hanya berdua dan wktu closing tiba2 waiters dtng smprin sya di kasir bilang tunggu mba, mba mecahin gelas yah (gelas tinggi gtu modelnya untuk jus) dan sya cuma senyum bilang masukin aja ke bill total brp!
Dr situ aja udh males bgt ke inul vista sagid jwalk jelas sya pke gelas kecil untuk dua orang dan bkn gelas jus!

Sangat tidaj ramah dan mengecewakan!",1
,,5 tahun lalu,lilis supriyanti,Local Guide,69 ulasan,"kaya karauke biasa sih, cuman emang agak mahalan kalo dibanding diluar mall. trus karna sahid j walknya masih sepi banget jadi jalan ke tempat karaukenya tuh agak serem. toiletnya kotor, nggak ada mushopa, kalau mau shalat harus keluar tempat karauke. kalo masalah makanannya mahal udah umum kali yaaa, oh iya kalau dapet vocer atau sms discount harga coba tanya dlu sama temen yg udah nyoba. biasanya ada syarat ketentuan berlaku.",4
,,7 bulan lalu,ANGGUN AXELIA,Local Guide,48 ulasan,"Karena dtg pas jam 10an
Malam minggu pula
Ga kebagian room akhirnya dpt room small.
Sound bgs
Kamar mandi umum",4
,,6 bulan lalu,Dopit Saputra,Local Guide,53 ulasan,"Pilihan lagu lebih beragam dibanding tempat sebelah sebelah.
Enaknya lagi, lokasi di dalam mall. Bisa sambil kesana kemari yaa",5
,,2 tahun lalu,yohana octaviandini,Local Guide,12 ulasan,Mungkin bisa d tmbhin menu cemilan nya yaa...  Ya cukup nyaman lah untuk mngisi kegabutan d akhir pekan,5
,,5 tahun lalu,Agtria Restu Saputri,Local Guide,72 ulasan,"Good service, low price, banyak promo. Antri gak terlalu lama, lagu lebih lengkap dibanding karaoke sebelah, bersih. Untuk ukuran small ruangan relatif lebih luas dibanding fktv lain. Nice",4
,,7 bulan lalu,yosentianna punya ardit,Local Guide,23 ulasan,"cantik suasana dan sound nya mantap,, pengalaman aja nih dini hari keluar dari parkiran muter2 portal ditutup hehehe",5
,,2 bulan lalu,ahmad hasan,Local Guide,31 ulasan,Ukuran large tapi sempit. Lagu kurang lengkap.,2
,,setahun lalu,akhyar sulaiman,Local Guide,38 ulasan,"Tempat nyaman,sayang gk ada ruangan non-smoking.
Kurang cocok buat karaoke keluarga,petugas penerima berpakaian minim.
Kualitas audio dan video oke,pilihan lagu juga banyak.
Mudah2an dibuat ruangan non-smoking,dan petugas didepan berpakaian lebih sopan.",3
