PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Aaz “Djman”,Local Guide,190 ulasan,"Bagi para pelancong atau wisatawan yang butuh tempat makan khas wonosari, salah satu tempat yang lumayan luas, bersih dan bisa untuk rombongan. untuk menu-menu makanannya rasa cukup bisa diterima untuk wisatawan. tempat ini pernah dikunjungi Presiden Jokowi. mantap",4
,,4 bulan lalu,Fitriani Intan Siswoyo,Local Guide,43 ulasan,"Makanan supeeer enaaak. Cocok sama lidah saya. Paling enak jerohan, ayam dan lodehnya. Nasi merahnya dan oseng daun pepayanya juga uenak. Joss",5
,,3 bulan lalu,dedy setiyo nugroho Nugroho,Local Guide,141 ulasan,"Tempatnya makan siang atau sore nib yg terkenal di gunung kidul.. Ciri khasnya itu nasi merahnya.. Menunya lauknya banyak, ada iso, babat, ayam bakar goreng kampung, sayur daun pepaya dll.. Sambelnya mantap juga.. Cocok buat makan setelah refreshing dr pantai.. Parkirnya luas.. Pelayanan cepat dan ramah.. Es kelapa mudanya enak..",5
,,sebulan lalu,A Suryaputra,Local Guide,99 ulasan,"masakannya dihidangkan di meja pelanggan kaya di rumah makan padang. nasinya pakai nasi merah. rasanya lumayan enak lah. tempatnya cukup luas. parkirannya juga luas, mobil motor aman. tempatnya di pinggir jalan raya arah Wonosari - Pacitan.",5
,,2 bulan lalu,Nathan Alvaro,Local Guide,89 ulasan,"Ga dicantumin harga, porsi nasinya kecil, harga tergolong tinggi.  Eh lha itu belalang seplastik kecil, pas dikasir ternyata harganya 35k belum ppn wkwkwk.",2
,,2 bulan lalu,Edie Susatyo,Local Guide,266 ulasan,"sekarang tempatnya makin luas, tapi suasananya jd resto modern dibanding dulu yg terasa tradisional.
Sayur lombok ijo dan nasi merahnya tetap yang terenak menurutku.
Jangan lupa kalian harus beli bawa pulang teh pecut dan gula batunya ... Paling nyus nasgitel 👍👍
Harga walang gorengnya yang bikin elus dada 😅",4
,,sebulan lalu,AndrianCahya,Local Guide,59 ulasan,Banyak pilihan menu sayurnya khas gunungkidul ato masakan jawa. Rasanya juga lumayan oke,4
,,5 bulan lalu,Moh Maliki,Local Guide,412 ulasan,"makanan andalan disini nasi merah dan sayir tempe lombok hijau di santan kental

lauknya ayam goreng dan bacem babat iso

ada juga empal goreng serta kumbang pohon, dan jangan lewatkan belalang gorengnya",5
,,4 bulan lalu,Ulqi Hibarnadiyah,Local Guide,129 ulasan,Sangat recommended. Enak parah nasi merah di campur sayur semacam lodeg dan ikan wader. Ayam kampung yg gurih dan sambel bawang yg super pedas ditambah es kelapa yg sangat besar. Nikmat banget dan enak! Harga termasuk murah dengan porsinya. Oh ya disini menyajikannya menu dlm bentuk sharing,5
,,4 bulan lalu,vaio te amo,Local Guide,12 ulasan,"2x ke situ...bakso kuahnya mantaaap pokoke.
Terus lain hari mampir lagi pesen mie ayam bakso...ya maaf kuranglah rasanya. Terus airnya mati...mungkin lupa ga ngisi tandon nya, turun dr mobil mau cuci tangan ga ada air...bablas ke toilet eee sama aja..mdh2an kedepan e ga bakal keabisan air lagi...👍",4
,,2 bulan lalu,Dina Koes,Local Guide,23 ulasan,"Aku kasih ratting untuk attitude karyawannya. Pernah beli keripik belalang, aku tanya pelayan dia bilang harganya ""dua lima"", dengan porsi keripik belalang yg dikit bgt pikirku 2500 wkwkk, tanya lg kasir buat mastiin pas mau bayar, kasir jawab juga ""dua lima"", aku tunjukin uang 2500, dia senyum maaf mbak 25.000 katanya, kenapa gak dr td bilang 25.000, dua lima dua lima wae loh, yaudah gpp sih gak masalah, aku bayar 25.000. udah beres nih. Naaah masalahnya pas aku udah k parkiran, karyawannya pada ketawa² ngeliat ke aku, astagaaa kesalah pahamanku jd bahan ketawaan mereka, aku ya jd sakit hati. Padahal aku juga gak mempermasalahkan harganya, aku pun udah bayar, apalagi? Harus banget diperbaiki attitudenya, minimal nunggu pelanggan pergi dulu lah kalo mau ngakak sampe guling² pun terserah. Sampe skrg jd sakit hati itu yg ku ingat, lupa sama rasa dr masakannya malah.",1
,,2 tahun lalu,Regina Kroesdiyantika W.,Local Guide,325 ulasan,"Akhirnya kesini juga! Beneran enak. Akhirnya nemu tempat makan yang menyajikan makanan khas Gunung Kidul. Harga terjangkau, lahan parkir cukup, kebersihan juga oke, pelayanan sangat gesit.

Yang paling aku suka, mereka masih menggunakan peralatan makan yang masih tradisional. Bakalan kesini lagi kalau ke Gunung Kidul! ✨🌝",5
,,2 tahun lalu,Frans Prasetya,Local Guide,342 ulasan,"Salah satu kuliner khas di Wonosari Gunung Kidul. Jika anda sedang di wonosari wajib mampir di kuliner legendaris ini.

Menu khasnya adalah sayur lombok ijo dan nasi merah. Menu masakanya adalah masakan jawa. Jika beruntung anda akan menemui masakan khas kepompong dan walang goreng.

Tempatnya nyaman, ada lesehan ada tempat duduk, ada mushola, dan parkir luas",4
,,3 bulan lalu,Prima Agustina,-,3 ulasan,mahal. 2 orang hampir 200ribu. Jika ambil lauk 1 dipiring harus bayar semua. Tidak dikasih tau penjualnya. Jadinya ambil 1 potong empal harus bayar semua. Terlalu mahal untuk makanan seperti itu. Surely wont came back,2
,,3 tahun lalu,Asmarani Eka Setiawan,Local Guide,81 ulasan,"Bagi yang ingin makan makanan tradisional dan khas Gunung Kidul bisa mampir di sini. Saat tiba kita akan langsung dihidangkan semua menu yang tersedia. Saat kita makan lgsg dihitung seporsi kecuali untuk menu ayam goreng. Nasi merah nya pulen sekali, sayur lombok idjo nya mantap pedasnya. Tersedia jg wader goreng yang renyah, empal serta babat yang empuk dan pas bumbunya. Bagi pecinta kuliner yang agak ekstrim bisa mencoba ulat ataupun belalang goreng.",5
,,2 bulan lalu,wiwit setiyadi,Local Guide,103 ulasan,Makanan ala rumahan yang pernah dikunjungi pak presiden jokowi karena rasanya yang enak. Nasi merah sayur lodeh adalah menu yang perlu dicoba dengan lauk ikan wader,5
,,setahun lalu,Kireina Inung Wardhani,Local Guide,98 ulasan,"begitu masuk, kita bisa pilih tempat duduk, ada yang lesehan dan juga ada yang kursi, tapi lebih banyak yang kursi pilihannya.
tempatnya luaaas sekali.
begitu duduk cukup ditanya berapa orang yang makan nanti langsung akan dihidangkan nasi merah sebakul, sayur tempe lombok ijo (ciri khasnya) dan juga ada sayur lain (trancam, sayur daun pepaya) serta lauk-lauk pendukungnya mulai dari empal daging, ayam goreng, rempelo ati goreng, brongkos, wader.
perlu diketahui kalo kita udah ambil ato nyomot lauknya sedikit aja, itu bakalan tetep diitung utuh ya bayarnya, jadi saya sarankan kalo sekiranya ga bakal abis, mending dari awal minta separo aja.
tehnya tipe pait enak.
kelapa mudanya juga enak, bisa minta yang murni.
kamar mandinya walopun kecil tapi bersih.
terdapat mushola juga walaupun juga kecil tapi bersih, terang dan juga adem.",5
,,3 tahun lalu,M. Muthahhari,Local Guide,630 ulasan,"Cita rasa masakan desa. Semua makanan di sini adalah masakan khas Gunungkidul. Sayur lombok adalah menu favorit saya dengan lauk jeroan sapi bacem atau empal. Menu lain yang dihidangkan adalah ikan wader goreng, ayam goreng, sayur daun pepaya dan yang paling ekstrim kepompong ulat jati yang digoreng. Untuk harga bisa dibilang cukup mahal, tapi menurut saya worth it.",5
,,3 bulan lalu,Pierre Priyambudi,Local Guide,348 ulasan,"Tempatnya luas, pelayanan cepat, banyak pelayan jadi cepat dilayani.

Rasanya enak
Cocok untuk rombongan

Bisa pesanan dalam nasi kotak",5
