PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 bulan lalu,widiana samudra,Local Guide,116 ulasan,"Menyediakan menu minuman kopi dan non kopi serta menu makanan dan cemilan yang beragam.

Untuk minuman kopi, tersedia untuk kopi dengan basis seduh dan espresso. Saya suka v60 dan on the rock di tempat ini

Tempat luas dan nyaman. Tersedia tempat duduk di non ac bagi yang merokok. Nyaman dan menyenangkan",5
,,2 tahun lalu,Indria Cahya,Local Guide,502 ulasan,"Tempatnya asri banyak tanaman, unik, pelayanan ramah. Nachos paling juara, utk makanan berat utk ditingkatkan. Ac didalam bisa ditambah, agak kurang dingin....",4
,,2 tahun lalu,Willy Bredy,Local Guide,101 ulasan,"Berada di Demangan, belakang kampus sadar; Lokasi kafe ini mungkin sedikit masuk dan mojok ke dalam buat orang yang tidak tinggal atau sering lewat di sekitarnya.

Cafe ini menyenangkan dengan pelayanan dari staffnya yang ramah. Karna disini datangnya tiba-tiba, saya tidak memesan banyak. Cuman salad untuk cemilan dan bir sebagai penghangat saat ngobrol. Kalau kesini siapkan uang yang sedikit berlebih, karena cukup pricy but reasonable to what u deserve

Tempatnya spacy dapat menampung banyak orang, ruangan indoor relatif hening. Jadi ketika kalian kesini untuk bekerja, tempat ini bisa menjadi opsi. Ruangan indoornya juga dilengkapi dengan ac yang sejuk serta wifi yang kencang.

Parkirannya cukup memadai, jadi jangan kawathir ketika membawa mobil kesini.",4
,,3 tahun lalu,Agus Wicaksono,Local Guide,231 ulasan,"Tempatnya vozy, apalagi di area belakang. Semi open garden. Pemilihan backsoundnya juga bagus. Sehingga nongkrong dengan suasana yang lebih eksklusif. Makanannya enak. Agak jarang juga tempat nongkrong tapi sangat memperhatikan rasa masakannya. Minumannya juga pas dan rasanya tidak terlalu berlebihan. Interiornya keren, cocok kalo mau photo shoot. Yang paling penting tempatnya tenang.",5
,,2 tahun lalu,Miftahul Habib,Local Guide,191 ulasan,"Tempatnya sangat nyaman dan bagus
Indoor-nya nyaman dengan sofa-sofa atau meja, pelayannya ramah, kamar mandi dan toilet bagus.
Tempat outdoor-nya sejuk dan ada taman-nya, musholla nyaman, ada air mancur dan banyak tanaman.",5
,,5 tahun lalu,Jeng Tira,Local Guide,302 ulasan,"Tempatnya syantik, nyaman bikin mager. Dari dulu penasaran sama Galyco coffee.nya dan enak rasanya. Harga standard, pelayanan ramah...",5
,,setahun lalu,Annisa Iqlima,-,3 ulasan,"Tempatnya enak, nyaman, wifi pun kenceng. Cocok buat nugas atau mau nongkrong sama temen. Dan juga bersih, ada outdoor sama indoor. Kalau aku pribadi suka indoor ya karena ada ac nya, terus penerangannya bagus jadi pas foto di jadi cakep juga, belum lagi desain tempat ini yang aesthetic, pelayanan oke. Untuk harga minuman dan makanannya ya masih oke, good laah. Nanti bakal balik kesini lagi 🥰",5
,,4 tahun lalu,Ang Tek Khun,Local Guide,408 ulasan,"Suka dengan tempat ini. Style kafenya bagus banget. Kameragenik, Instagramable. Nongrong di sini bakal betah banget dengan pandangan yang segar.

Sebagai kafe kopi dan eatery, yang disajikan beragam, banyak banget pilihannya. Mulai dari breakfast, light bite, aneka sop, macam-macam salad, burger & sandwich, healty juice, sampai main course seperti Kwetiau Goreng Seafood, Norwegian Salmon, Roasted Chickeb, Korean Beef Bowl, Baked Beef Rice, dan ragam nasi goreng.

Untuk kopi, banyak pilihan. Espresso, Doppio, Cappuccino, Affogato, Vietnamese, sampai cokelat dan Galyco yang jadi signature.",5
,,setahun lalu,Helmi Nugroho,Local Guide,25 ulasan,"Tempat yang nyaman untuk nongkrong terutama area outdoornya, berjarak lumayan jauh antar meja jadi tidak terlalu berjubel.",5
,,3 tahun lalu,Shinta dewi wijiarti,-,8 ulasan,"Tempatnya benar2 nyaman sekali. Fasilitas wifi bagus. Kamar mandi luar biasa ok. Pelayanan juga baik, ramah, dan 'gercep' 😍

Menu makanan dan minuman variatif. Selain kopi, ada juga minuman kesehatan (jus / detox drinks) yang rasanya juga nikmat, serta aneka teh. Menyediakan makanan utk breakfast, cemilan, juga menu makanan utama.

Harga lumayan terjangkau. Utk minuman rp 20k - 35k. Makanan rp 30k - 55k.

Tempat ini rekomended utk kerja ataupun hangout with friends and family.

Pictures by phidiaszu",4
,,4 tahun lalu,Karola R Hening,Local Guide,104 ulasan,"Makanannya agak mahal sih, tapi enak dan wifinya kenceng jadi bisa lama-lama di sini tanpa diusir hehe. Pelayanannya juga nggak lama. Bisa terima debit dan kredit. Tapi lupa kalau debit BCA ada minimal pembayaran atau enggak.",4
