PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Acel Sasongko,Local Guide,73 ulasan,"Space tempatnya cukup banyak. Menu juga lumayan cocok untuk sekelas cafe. Mbak2 di front office ramah2.
Tempat parkir motor cukup luas, kalau untuk mobil agak repot parkir.",5
,,5 bulan lalu,Ragil Utami,-,5 ulasan,Kak...tempatnya kurang bersih aja...disapu atau apalah biar tambah nyaman klo buat ngopi...buat yg lainn..udah ok lah..apalgi pelayanan ramah❤👍,1
,,sebulan lalu,Rahayu Safrianita,-,1 ulasan,"pelayanan gak banget, nunggu makanan aja 2jam disamperin ternyata lupa dibuat. ga lagi lagi makan disini.",1
,,7 bulan lalu,Lalu Dhanendra,-,13 ulasan,Tempat yang cocok buat nongkrong,4
,,4 bulan lalu,Kyky Amalia,-,9 ulasan,Baru kesini pertama kali. baru pesan menu mbak2 nya sudah kasar ada yg nyerobot aja dan ngk sopan. terimakssih☺️,1
,,3 tahun lalu,Jazelyne Setiawan,Local Guide,26 ulasan,"Salah Satu tempat nongkrong yang cozy Dan awet diwonosari. Nugas, selesain kerjaan, ngobrol atau cuman sekedar ngopi sambil main hp sendirian ditempat ini paling pas!",5
,,2 bulan lalu,Fajar Bahari,Local Guide,14 ulasan,"Tempatnya asik buat nongkrong
Makanannya enak cuma porsinya dikit
Kopinya sih yg rekomendet",4
,,setahun lalu,Sisca amalia Hidayat,Local Guide,13 ulasan,"Tempat nyaman buat nongki² kalau main ke Gunung Kidul
Pelayan ramah²
Harga makanan murah² pula",5
,,2 tahun lalu,D Kuni Kanuri,Local Guide,41 ulasan,"Baru tau di Wonosari ada tempat se-comfy ini,asli tempatnya bagus,harga makanan dan minumnya juga murah,pelayanannya lumayan lah,tapi overall 😍 …",5
,,3 tahun lalu,brynaxhanky,Local Guide,265 ulasan,"Tempat nongkrong yg asyik dan ada acara live musiknya jg kalau pas malam hari, selajn itu disini jg ada beberapa menu terbaru, salah satuny yg menurutku enak adalah ayam bacot, ini bener2 enakkk bgttt sumpah.
Kalian kalau kesini hrs nyobain makanan ayam bacot, selain itu disini jg free wifi dan wifiny kenceng gilaa borrr..

Tempat parkirny ada
Pelayanannya ramah dan lumayan cepat
Ada area indoor dan outdoor dan ada lesehanny jg lg di dalam",5
,,2 tahun lalu,Fauziah Arsyifah,Local Guide,31 ulasan,"Tempatnya menarik, cukup mudah ditemui, wifinya sangat baik, terdapat ruangan AC jika tidak suka dengan asap rokok. Terdapat makanan ringan, makanan berat (seperti nasi) dan juga minuman yang harganya terjangkau",4
,,2 tahun lalu,alx Garby,-,2 ulasan,"lha ini tempat yg paling nyaman buat main musik nyanyi nyanyi dan dapet kenalan,ehhhhhhh
kuy buruan main kesini nanti ada mba mba cantik kutek ijoo ,😍 …",5
,,setahun lalu,Nigel Dewi Elysian,Local Guide,45 ulasan,"Tempat nongki yg nyaman, menunya banyak variasi, tempatnya lebih luas drpd dulu, lebih modern tp klasik, pemilik dan pegawainya ramah",5
,,9 bulan lalu,Putri Amalia,-,5 ulasan,"Bagus sih nyaman juga tapi sayangnya ga ada musik atau lagunya meski di sound aja ga ada. Sepi hening jadi kalau ngobrol kedengaran banget sama orang sebelahnya. Waktu ngepasi ga ada musik atau lagu atau mungkin tiap hari ada saya juga gatau ya. Makanannya enak kok, minumnya juga enak. Recommended 👍",3
,,setahun lalu,Risma Wahyu,-,2 ulasan,Pertama kali kesini thn 2019 dan sampe sekarang jadi tempat nongki favorit dong🤩 …,5
,,2 tahun lalu,Mareta Danti,Local Guide,45 ulasan,"Makanan dan kopi nya enak parah, seneng bgt di Wonosari udah ada kopi n makanan sekelas resto tapi harga mureee .. cintak.",5
,,sebulan lalu,cipa here's,-,1 ulasan,"Makanan dan minuman kurang, pelayanan mohon ditingkatkan",2
,,2 tahun lalu,Aulian Al Khalim,Local Guide,68 ulasan,"Tempat yang nyaman,WiFi wuss wuss,kopi sip,harga sesuai",4
,,2 tahun lalu,Reine Diva,Local Guide,10 ulasan,"Asik tempatnya, cozy juga. Kadang ada live musik di dalamnya, sekarang udah ada ruangan acnya dong dan jangan lupa sama tempatnya yang instagaramable, jadi cocok banget nih sama netizen wonosari. Bisa buat nugas, belajar, meeting, main hp doang, cari WiFi, pokoknya komplet deh",5
