PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Stefanus Raditya Purba,-,2 ulasan,"Kopi dan menu2 lainnya enak semua, tempatnya nyaman, dan staf2nya ramah.",5
,,2 bulan lalu,Heriyanto,Local Guide,154 ulasan,"Kafe imut mungil manis yang ada di dekat Jalan Kaliurang dan di area UGM. Laris manis. Kopinya enak. Snack juga lumayan enak. Tempat duduk memadai dengan wifi dan tempat naruh laptop.

Recommended 👍🏻",5
,,2 tahun lalu,temanjalanmamang,Local Guide,351 ulasan,"kinda love and hate situation with this one. love-nya adalah es kopinya enak-enak, terutama Messina. my love since day one. hate-nya adalah yang terkadang kustomer suka betah betah yang kelewatan gitu, terlalu get along sampai lupa kalau Signatura itu mini dan banyak di luaran sana yang lewat tapi gagal mampir karena penuh sekali. tapi ya emang gak salah sih, emang Signatura ngebetahin juga.",5
,,3 bulan lalu,Galang Arix,-,13 ulasan,Beneran kopinya enak bgt! Kemana aja selama ini gw 👍🏻👍🏻👍🏻 …,5
,,2 tahun lalu,Martina Millenidya Nishita,Local Guide,61 ulasan,"Lokasi di daerah UGM, mudah ditemukan, tempatnya terlihat kecil dari luar. Ada dua lantai tapi emang tempatnya sempit. Lantai dua kurang terawat. Ada bagian outdoor juga di depan. Pesen red velvet dan signatura (espresso+chocolate plus hazelnut). Red velvet enak dan kentel juga, ga watery kalo kelamaan/waktu esnya udah cair. Harga 20 ribuan. Wifi lancar biasa, ga lemot tapi ga terlalu cepet juga.",3
,,3 bulan lalu,ghea manisha,Local Guide,20 ulasan,Keren bgt tempatnya enak buat kumpul sama temen temen. Dan ada free ice cream juga yeay,5
,,2 tahun lalu,Rionaldi Achri Prasetyo,Local Guide,56 ulasan,"Coffeeshop mungil di area depan Kehutanan UGM.

Spacenya tidak begitu besar. Baik di lantai satu ataupun di lantai duanya. Namun rasa kopinya aku suka. Rasa kopinya cukup kuat, creamy dan rasa manis dari gula arennya juga pas. Cocok lah buat yang mau cari kopi abis sepedaan atau di bawa pulang buat temen lembur kerjaan.",5
,,sebulan lalu,Hanung Delianto,-,3 ulasan,"Tempat ngopi favorit di Jogja. Messinanya juara, baristanya ramah! Makasih signa udah jadi tempat bersandar istriku🤭😂 …",5
,,sebulan lalu,MARGARETHA C K K,-,1 ulasan,"Minumannya recommend tp buat snack terlalu membosankan karna cuma ada yang manis² aja, bikin eneg karna minuman juga udah manis",4
,,4 bulan lalu,Ayu Rahayu,-,3 ulasan,Coffee shop tengah kota yang enak nih buat nyore,5
,,4 tahun lalu,Qaedi Fuadillah,Local Guide,81 ulasan,"Kalau suka kopi susu tapi bosen sama yang aren-aren, boleh banget nih cobain ke sini. Kopi susu mereka rasanya unik-unik dan enak. Tempatnya kecil deket UGM, tapi asik banget buat ngobrol-ngobrol lucu. Oiya di sini menyewakan polaroid juga kalau mau foto foto gemes :))",5
,,3 bulan lalu,Georgeius Aditia,Local Guide,5 ulasan,"signa emang tempat asik buat nongkrong sambil cerita"" ditambah kopinya seger",5
,,setahun lalu,flonoviadinda,-,92 ulasan,"Kopi susu gula arennya enak banget! Tempatnya cozy, cocok buat nongki, kerja atau haha hihi sama temen.",5
