PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Indah Setya L,Local Guide,96 ulasan,Gudeg nya telalu manis dan Krecek nya terlalu kering. Ga ada kuah pedasnya. Agak seret,4
,,4 bulan lalu,Rifatek,Local Guide,164 ulasan,Sudah kali kedua ke tempat ini untuk kuliner di tempat. Selalu menghadirkan suasana Jogja dengan gudeg dan kereceknya.,5
,,4 bulan lalu,Abdul F. Hidajat,Local Guide,143 ulasan,Suasananya cukup nyaman meski gudegnya tidak istimewa. Anda dapat menikmati gudegnya di meja atau sambil lesehan. Penyajiannya cepat dan pelayananya ramah,3
,,sebulan lalu,harry eagan,Local Guide,49 ulasan,"Waktu tunggu kmrn itu agak lama, krn nasi nya blm mateng, br aja hbs. Makanan nya enak koq.",4
,,3 minggu lalu,Vita Santosa,Local Guide,76 ulasan,"Klo mau bawain oleh² buat kluarga jauh,lebih pilih ke gudeg Yu Jum,krn gudegnya kering,tahan lama sampe 2 hr ga di masukin kulkas,jd aman klo perjalanan jauh.

Kalau rasa sih jgn ditanya,mantab jiwa.
Seringnya sih cm beli buat oleh²,jarang makan di tempat.

Pelayanan lumayan cepet kok,biar lg ramai.

Utk parkir mobil tenang aja pasti dicarikan tempat sm bpk parkir.

Recomended buat oleh² ke luar kota.",5
,,seminggu lalu,Rezza 96 Zulkifli,-,5 ulasan,"Tempatnya bisa dianggap komplit sih, ada mushollah, toilet, tempat rokok ada, tempat lesehan di atas lantai kayu dan ada yg di meja. Nyaman bnget, pelayannya ramah, sopan, dan cukup rapi juga. Kesannya masih berbau adat Jawa, mantap sih. Recomended",5
,,sebulan lalu,zanno,-,25 ulasan,"gudegnya manis tapi yang lebih manis itu kamu (don't judge me, i just wanna rizz)",5
,,sebulan lalu,Bieby Voijant Tangahu,Local Guide,152 ulasan,"tempat duduk banyak dan ruangan luas, tapi ada kebijakan ga boleh nambah meja (kami ber10 satu meja cuma 8, mau nambah geser meja dilarang krn kebijakan atasan) pelayanan juga kurang ramah dan duduk2 bergerumbul ngobrol2, gudeg standar, porsi cukup. gudeg kalengan ada 3 varian cocok utk oleh2 tahan 1 tahun.",3
,,3 bulan lalu,hadid budiatno,-,99 ulasan,Gak lengkap klo blum mampir gudeggggg. Yu djum......monggo,5
,,4 bulan lalu,Tya Farini,Local Guide,14 ulasan,"tidak rekomend kl yg bawa keluarga besar apalagi membawa lansia... karena SOP yg diterapkan kaku sekali (mau tukar bangku  yg ada sandaran nya aja tdk bisa padahal unt lansia).
tgl 31-01-22 kami rencana makan dgn kel. besar sktar 18 org ( 2 diantaranya lansia). kami sdh terima kl untuk meja tdk bisa disatukan ..tp kl hanya tukar bangku saja masa bener2 tdk bisa dibantu ?????

kami lsg pindah tempat makan ...dmna di tempat lain tersebut kami lebih dihargai, dgn harga yg lebih affordable + service yg lebih memuaskan meskipun tempat tersebut tdk viral spt tempat ini.

MOHON BISA DIPERHATIKAN UNTUK PROSEDUR YANG DITERAPKAN AGAR BISA DILIHAT DARI SITUASI & KONDISI NYA JUGA.",1
,,3 bulan lalu,Dhea Azka Fadilla,-,3 ulasan,"Tempatnha enak banget adem, bersih, pelayanan super cepet",4
,,4 bulan lalu,Masnan Techno,Local Guide,29 ulasan,Bisa dijadikan pilihan jika ingin makan gudeg di jogja.,4
,,sebulan lalu,ennita trisnawati,Local Guide,94 ulasan,"Wajib kalau ke Jogja,, rasa enak,,, harga standard, wajib yaaa kalau ke sini,,, jngn salah pilih,",5
