PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 tahun lalu,Muchamad Fikri Iman,Local Guide,179 ulasan,"Salah satu tempat makan ayam geprek yang terkenal. Menu yang ditawarkan tentu saja ayam geprek, tetapi sebenarnya ada beberapa pilihan seperti telur geprek dan beberapa tambahan seperti tahu dan tempe. Terdapat juga sayuran untuk dijadikan pelengkap makanan. Untuk minuman tidak terlalu banyak pilihan sebenarnya, hanya ada teh dan beberapa jenis minuman instan. Untuk rasa sendiri cukup enak, dan tidak terlalu beda jauh sebenarnya dengan beberapa tempat makan ayam geprek. Untuk pilihan menu, kita dapat mengambil sendiri nasi beserta makanan pelengkap lainnya dan dapat disesuaikan dengan selera. Tempat sendiri tidak terlalu besar dan cukup bersih. Pelayanan seadanya, karena kita hanya berinteraksi hanya pada awal pemesanan saja. Untuk harga cukup murah dibandingkan dengan rasa makanan yang disajikan. Untuk tempat parkir sangat kecil dan terbatas, kendaraan roda empat akan susah mendaptkan tempat untuk parkir. Bisa dipesan dengan menggunakan go-food jika sedang malas ke tempatnya langsung.",3
,,4 tahun lalu,Alwan Hari Prakoso,Local Guide,86 ulasan,"Cabang ke 4 warung bu rum yg menyajikan ayam geprek yang sangat nikmat menyajikan berbagai macam sayur yang disediakan gratis buat makan ditempat dan paket senilai 13000 sudah mendapt ayam sayur dan minum esteh, haru jumat malah gratis esteh",4
,,4 tahun lalu,Abee Sukarna,Local Guide,521 ulasan,"Great place to find the spicy chicken.
Ayam Geprek Bu Rum adalah pelopor ayam geprek di Jogja. Dengan hanya IDR 12K untuk 1 porsi dan bebas memilih sayur yang tersedia. Sayurnya biasanya yang selalu ada; sayur sop, sayur tahu labu siam, dan bihun goreng. Rasanya enak banget. Dengan nasi yang bisa ambil sepuasnya, dan tentukan sendiri jumlah cabai yang dimau. Enak dan mengenyangkan.",4
,,4 tahun lalu,Primadewa Aji Nugroho,Local Guide,415 ulasan,"Menurutku masih enak bu rum yg di daerah demangan itu. Tp ini si udh lumayan. Salah satu pelopor geprek menggeprek ayam + kuah tongseng di jogja. Cabenya bisa request, bisa pake tomat, bisa pakai terasi. Lauknya selain ayam ada macam2 seperti telur dadar, tahu goreng, sayur juga ada. Siap2 antri kalo lagi jam makan. Banyak mahasiswa yang makan disini. Siap2 diserobot antrian juga sama mamang2 Ojek online yang lagi dpt orderan disini 😄.",4
,,setahun lalu,Restuwati Azhar,Local Guide,118 ulasan,"Pernah dikasih tau temen kalo deket kos ada geprekan namanya Geprek Bu Rum. Eh ternyata beneran deket heheh.. Tempatnya prasmanan gitu, ambil nasi lauk sendiri trs lauknya digeprekin sama mas yang jaga. Buat kantong mahasiswa, oke banget sih ini.",4
,,3 tahun lalu,Karina R Gumay,Local Guide,120 ulasan,gapernah bosen!!!! kalo lg pengen makan pedes yg beneran sambel bawang terus dicampurin sama ayam nya di geprek beneran geprek tapi mau makan sayur juga fix aku akan selalu lari ke BU RUM!!!!,5
,,4 tahun lalu,ferindra n,Local Guide,231 ulasan,"rasanya enak
harga terjangkau
tempat cukup bersih
pelayanan termasuk cepat

seperti geprak bu rum pada umumnya, selain ayam goreng tepung juga tersedia tempe dan tahu untuk digeprek. juga beberapa (2-3) jenis sayur berkuah untuk membasahi nasi ayam anda",5
,,4 tahun lalu,Yasir R,Local Guide,207 ulasan,"Cara membeli, pilih ayam lalu di tumbuk dengan pilihan tingkat kepedasan. Menu tambahan, sayur dan tempe goreng. Porsi nasi ambil sendiri",4
,,2 tahun lalu,Egi Prasetyo,Local Guide,470 ulasan,Salah satu ayan geprek enak di Yogyakarta.. khususnya bagi kalangan mahasiswa..cobalah.,5
,,11 bulan lalu,Pupah Sima,Local Guide,11 ulasan,"Enak tapi ya standar aja, karena sambel gepreknya seperti pada umumnya",3
,,11 bulan lalu,agus sastrawan,Local Guide,222 ulasan,"Gatau apa yg bkin suka makan di sini pdhl ayamnya kecil wkwkwk dr 2015 harga 11k yg setiap jumat free esteh suka kesini. Skrg udh 13k. Yg bkin suka, ambil nasi sm sayur sepuasnya. Tp kalo bungkus, dikit dptnya krna udh dipack. Dulu pernah beli via gojek atau grab. Akhirnya, lebih suka makan di tempat. Beberapa kali minum air putih jg. Cuman kalo bayar sm mas yg nyiapin minum kena 1k. Kalo bayar sm yg ngulek, airnya gratis. Di menu gak ada sih harganya.
Selain itu, sambelnya sih enak menurutku.",4
,,8 bulan lalu,Dewa Rygen,Local Guide,84 ulasan,"menggunakan dua kios membuat warung ini cukup lega menampung banyak konsumen. untuk rasa dan varian menu sama dengan bu rum pusat, tidak perlu khawatir kualitasnya menurun.",5
,,8 bulan lalu,Putro Vian,Local Guide,23 ulasan,Sebelah utara nya ada sambal mamak,5
,,5 tahun lalu,Yolandhika Rizkita,Local Guide,14 ulasan,"Tempatnya lumayan nyaman, walaupun memang bising (krna di pinggir jalan). Tambahan sayur juga enak disantap bersama ayam geprek.",5
,,9 bulan lalu,Naiya Armesti,Local Guide,278 ulasan,"Ayamnya beneran digeprek. Kita bisa ambil nasi sendiri dan juga memilih ayamnya. Tepungnya benar-benar krispi kering, jadi tidak berminyak. Rasanya juga enakk",5
,,4 tahun lalu,Pum Bayens,Local Guide,30 ulasan,"Enak dan harga terjangkau nih, 13k sudah sama es teh. Cabai by request, nasi sama sayur ambil sendiri.. mantab",5
,,6 bulan lalu,Farikhah Yuni,Local Guide,31 ulasan,"Ayam beneran geprek, enak, lokasinya strategis, tapi gak terlalu rame tempatnya.",5
,,4 tahun lalu,Wenny Lelliana,Local Guide,260 ulasan,"Murah, enak, sayurnya berlimpah, ambil sendiri jadi pas sesuai perut. Bisa super pedas.",5
,,2 tahun lalu,Subari Official,Local Guide,215 ulasan,"Olahan berbahan ayam sudah banyak di Indonesia. Ada yang digoreng, dipepes, digulai, dipenyet, atau bahkan digeprek. Selain murah, daging ayam juga memiliki rasa gurih yang khas. Makanya daging ayam mudah dijadikan olahan apa saja. Misalnya saja di Yogyakarta. Ayam geprek menjadi salah satu favorit warganya. Bahkan di Jalan Wulung Lor Papringan dijuluki sebagai kawasan ayam geprek. Namun di antara warung makan yang menyediakan ayam geprek, Bu Rum-lah pelopornya.

""Awal idenya itu dari salah satu anak kost yang makan ke tempat Ibu, dia minta ayam digeprek. Lama-lama banyak yang minat terus dari jualan lotek beralih ke ayam geprek,"" kisahnya.
Berdiri sejak 2003 di kawasan kuliner dekat kampus bahwa saat itu hanya Bu Rum yang berjualan ayam geprek di Yogyakarta. ""Kalau di sini dulu kita doang. Sebelumnya sebelah-sebelah itu jualan tongseng. Ya, enggak apa-apa mbak kan rejeki sudah diatur, sekarang di sini jadi kawasan ayam geprek sederet ini,"" tambah perempuan berusia 35 tahun itu.
Keistimewaan Ayam Geprek Bu Rum ini terletak pada sambalnya. Terutama sambal bawang yang pedas. Sambalnya sederhana hanya berisi cabai, bawang putih, dan garam. Kepedasannya bisa disesuaikan dengan selera pembelinya. Bahkan kita juga bisa minta tambahan terasi atau tomat segar agar terasa lebih lezat.
""Pedasnya selera yang minta. Tapi kalau cabainya lebih dari 10 buah kena charge. 15 cabai itu nambah seribu. Itu cuma kalau cabai lagi mahal saja,"" tutur menantu dari anak ketiga Bu Rum itu.

Untuk ayam gepreknya sendiri dibalut dengan tepung yang cukup tebal. Sehingga ketika digeprek akan ada remahan tepung renyah. Seporsi ayam geprek dengan nasi dihargai Rp 11 ribu. Selain renyah, daging ayamnya juga terasa gurih karena memang sudah direndam bumbu terlebih dahulu sebelum dibalur tepung terigu.
Jika suka, ayam gepreknya juga bisa dinikmati atau digeprek berbarengan dengan lauk pelengkap. Seperti telur dadar, tempe tepung, tempe garit (tempe goreng biasa), terong krispi, dan tahu goreng. Harganya beragam berkisar Rp 1.000 sampai Rp 3.000 saja.

Selain itu, ada juga menu sayurannya. Ada sayur sup, oseng labu siam, serta sayur jipang. Jika ingin sedikit berkuah pilihlah sayur jipang. Sayur ini terdiri dari potongan labu siam dan wortel yang dimasak dengan kuah santan gurih dan sedikit manis.
Yanti mengungkapkan jika dalam sehari bisa menghabiskan 45-50 ekor ayam. Ayam Geprek Bu Rum ini meski sederhana namun disukai karena perpaduan daging ayam goreng tepungnya yang gurih dan renyah. Apalagi ditambah sambal bawang yang pedas dan segar, hmm begitu sedaaap!
Warung Makan Ayam Geprek Bu Rum sendiri sudah memiliki 5 cabang. Cabang lainnya berada di Jalan Pringgodani (Resto Mrican), Jalan Moses Gatotkaca No. C11, Jalan Lembah Baru Karangmalang, dan Jalan Perumnas No.30 Condong Catur.",5
