PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,8 bulan lalu,Alif Yusra,Local Guide,33 ulasan,"Pelayanan: cepat dan ramah. Makanan mulai datang kurang dari 5 menit setelah konfirmasi pesanan.

Saya datang ber-4  memesan beberapa menu diantaranya:
1. Kerang dara asam manis. bumbu sudah pas di lidah walaupun untuk rasa dari kerang sudah hilang umami-nya (apakah sebelumnya sudah dimasak berulang?), untuk porsi termasuk banyak jika dimakan satu orang.

2. Kerang hijau saos Padang. Bumbu masih kurang kuat, tapi untuk rasa kerangnya masih fresh (rasa laut), dan porsi juga termasuk banyak.

3. Hot plate seafood lada hitam. Bumbu sudah oke walaupun menurut saya terlalu asin.

4. Kwetiau goreng ayam. Rasa masih terlalu asin, tapi secara isi (ayam+telor) cukup banyak.

5. Tom yum seafood. Dari segi rasa paling enak, bumbu terasa segar walaupun cumi agak sedikit over cook. (Bisa termasuk favorit)

6. Jeruk panas. Rasa dan porsi seperti pada umumnya.",4
,,6 bulan lalu,Kallista Adnin,-,7 ulasan,"Udah lama banget pengen makan disiniiii dan akhirnya makan tadi malam!
10/10 ⭐⭐⭐⭐⭐
- Cumi saus padang 100/10 !!! Pecinta pedas pasti suka karena pedes bgtt
- Hotplate kangkung 9/10, kurang pedes aja tapi rasa nendang
- Udang asam manis 8/10, rasanya balance antara asam dan manis.
Bakal dateng lagi 🙌",5
,,setahun lalu,Fellicia Angelin,Local Guide,123 ulasan,"Buka sekitar jam 5-6 tutup jam 10/11an, destinasi makan malam di jogja yang kaki 5. Serius, harganya murah banget sekitar 35 untuk udang ( bukan udang kecil2), cumi yang banyakk berkualitas. Sayang untuk kerang kecil2 jadi agak kurang menikmati. Rasanya top banget gaboong.",5
,,2 minggu lalu,M. Edo Pratama Putra,Local Guide,37 ulasan,"Tempat makan seafood enak di Jogja, menu favoritnya itu kerang rica Manado, besttt enak bangett!! Sayurnya pake tumis tauge ikan asin, uhh lezaattt!!
Selain itu juga menu di sini enak-enak, pelayanan juga tidak terlalu lama, pegawainya ramah-ramah. Tempatnya nyaman sekelas kaki lima, lesehan. Untuk harga sekitar 28k tanpa nasi, sayurnya cuma 12k. Rekomended! ✨✨",5
,,6 bulan lalu,Hafidz Fathurrahman Pratama,Local Guide,208 ulasan,Warung tenda seafood pinggir jalan. Harganya cukup terjangkau dan sudah termasuk nasi. Kerang saus mentega rasa sausnya agak asam dan kerang tidak terlalu fresh sepertinya. Cumi lada hitamnya enak. Udang dan cumi saus padang cukup enak,5
,,4 bulan lalu,Ditta Cempaka Pane,Local Guide,122 ulasan,"Porsi besar. Tomyam seafood dengan banyak isian kerang, cuminya lembut, ada nanasnya yang bikin tambah segar. Cumi xo sepertinya dibalut telur asin dulu karena gurih banget, dan pedasnya mantap.",5
,,4 bulan lalu,Danar Budianto,Local Guide,100 ulasan,"Makanan ala chines food di seputaran GSP UGM untuk rasa lumayan mantab cuma di mie goreng dan tahu sechuannya sedikit over di manis dan asin tapi balik lagi ke selera masing masing, masih dalam rekomen bgt untuk di coba, pelayanan cepat cuman agak kurang bersih karena tisu2 berserakan tidak di ambili cepat, suasana dekat jalan kaliurang dan lesehan bikin mantab sih",5
,,4 bulan lalu,Andre setiyawan,Local Guide,186 ulasan,"Seafood pak purwanto yang pernah viral dulu, letak ny di pinggiran GSP. Mulai buka jam 18.00. Pelayanan nya cepet karena banyak yang masak, untuk rasa nya yang paling enak sapo tahu nyaaaa. Untuk tauge nya seperti kurang bumbu dikit. Untuk harga sedikit mahal di banding seafood lain ny, But it's okay sesuai dengan rasanya",5
,,sebulan lalu,Juny Strygwyr,Local Guide,279 ulasan,"Ini tempat makan seafood yang enak, seafoodnya fresh, kesini pesen udang saus padang, kerang dara mentega, cumi goreng  tepung, ca kangkung. Untuk kerang dara mentega, kuahnya kok agak manis ya.. saya pikir bakalan agak asin dengan ada aroma butter nya, tp ini beda. Untuk cumi goreng tepungnya juara. Cumi seger empuk dan tepungnya kres plus saos nya enak. Kalau saus padangnya kurang pedas dan agak asin. Tp overall enak dan bersih. Kesana pas mau buka puasa.. aduuhh ruame poll.. parkir mobil agak susah.",5
,,9 bulan lalu,Anissa,-,3 ulasan,"Selalu langganan disini saking enak nya 1000/10 dehh, semoga bukak cabang lagi biar nggak antrii tempat nunggu orng pada makan slse, tapi tetep top soal rasa apa lagi saus padang nya👌 …",5
,,5 bulan lalu,Retno Wulandari Ripha,-,9 ulasan,"Untuk seafoodnya enak, apalagi saus asam manis. Terus sayurnya juga ada tumis kangkung, capcay & lainnya. Recommendedlah yaa..",4
,,2 bulan lalu,Julius Caesar,Local Guide,12 ulasan,"pesen 6 macam menu, 5 menu utana 1 menu tambahan (sayur), per orang abis 35k, worth it, ayam goreng tepungnya porsinya cukup banyak, sisanya enak seperti seafood pada umumnya, yang paling jos bumbu saus padangnya, pedesnya dapet + di mulut pas",5
,,6 bulan lalu,Aulia Madjid,Local Guide,26 ulasan,"Ini the best fantastic four!!!! Beneran enak bangettttt masyaallah.

Harga lumayan terjangkau karena 1 porsi lauknya ini bisa buat berdua kalo aku.

Menu favorit aku ayam saos padang, ayam rica manado, kerang goreng, cah kangkung pedas. Mantabbb",5
,,2 bulan lalu,Khoirotun Nikmah,-,7 ulasan,"Recomended ! Bumbunya full banyak e poll ga pelit. Suka sm rasanya juga enak, 9.5/10. Cuma tempatnya agak sering penuh ya krn rame poll wkwk.. saking murah dan enak sih. Sekelas seafood disini murah worth to buy..",5
,,4 bulan lalu,Fitriani Sudirman,Local Guide,105 ulasan,"Tempat strategis, space cukup besar.
Makanan lumayan, sambel mentahnya enak, menunya kurang lengkap, karena saat order itu 3 menu yang kami mau tidak ada, lalu ujung2 beralih ke ayam.
Tingkatkan mudahan2 lancar & sukses selalu.",4
,,sebulan lalu,Bagus Priyonggo,Local Guide,13 ulasan,"Makanan : Untuk rasa ya lumayanlah ya, tapi bumbunya belum begitu kerasa dan kurang meresap. Huhuhu

Harga : mahasiswa banget, cocok untuk anak kuliahan.

Tempat : Ruame banget pinggir jalan. Mana banyak lalat pula. Tapi Alhamdulillah mas mas pegawainya sudah menyiapkan lilin untuk ngusir lalat🤣

Layanan: Gercep gercep semua pegawainya.",4
,,sebulan lalu,Rahmi Yasmin,Local Guide,34 ulasan,"Makanan seafood recommended banget sih ini. Paling favorit rica-rica nya sama kangkung, Kerang juga enak sih. Selalu langganan makan disini, harga sesuai dengan kualitas. Selalu rame kalau malam disini jadi syahdu. selalu ada yang ngamen bergantian gitu. Tapi over all the best sih 🤤",5
