Place_ID,Place_Name,User,Review,Star,Sentiment
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Ambar Kurnia,"Tempatnya asyik, syahdu cocok banget buat santai langsung menghadap pantai 🌊☀☺
Makanannya juga enak mantap pokoknya..wajib banget cobain 👍👍😍 …",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Wahyu Wulandari,Makanannya Enak..harga relatif murah.. ibu dan bapaknya ramah.. bakalan mampir kesinj lagi kalo ke Parangtritis..,5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Riza Pahlevi,"Tempatnya cukup asyik buat duduk2 santai menikmati Pantai Parangtritis, sayang harganya cukup mahal, ya walaupun harga disini emang rata2 segitu. Dan ini foto diambil di jembatan depan cafe ini.",3,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Gabriel Sheila,"Maemannya enak enakk, suasananya pantai bangetttt hehe, bisa nginep juga. Cocok banget kalo buat acara keluarga. Engga terlalu ramai. Ayo ramaikan hehe❤️",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Sri Sarmilo,"Dari parkiran ke sini panas,,tapi setelah di sini terbayar sudah dengan kondisi masakan yg serba panas,dan keramahan pelayanan,",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",kusmi yati,"Tempatnya cozy dengan furniture ala ala pantai , ada homestay bagi yang ingin merasakan pengalaman menginap diiringi suara deburan ombak dan hembusan angin parang tritis di malam hari",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Zakia Rizki,"Murah meriah dan enak.
Jgn ngikutin jalan yg paling timur ya. Aksesnya terlalu susah. Pake jalan masuk yg lewat tengah aja.
Ikan bakarnya mantulll abisss ❤️❤️",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Galang Adi Sanjaya,"makanan super enak , tempat VIP untuk menikmati pantai parangtritis",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Wawa,"Recomended Cafe 💯 👍

Disini sedia berbagai olehan seafood, dgn Best Quality 👍 ikan nya fresh. Service 💯 Super. Taste 💯 super mantep 👍 Beda dgn warung seafood lainya. Ownernya superr ramahh, humble bgt, termasuk anak2nya 👍 price? Standar. Termasuk murah, dgn kualitas ikan & rasa masakan yg bintang 5 💯👍

WAJIB pilih makan di cafe ini 💯👍

Kalau mau mampir, coba hubungi owner lewat IG: @parangtritiscafe biar gak nyasar oleh Gmaps 😆",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",cah cilacap ngapak GAMING,Tempat yang nyaman sekali..,5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",steve kanisius,"Pemiliknya adalah pasangan anggota Credit Union Cindelaras Tumangkar (CUCT). Berlokasi persis di pantai Parangtritis sebelah timur.
6 Juli 2018 seluruh aktivis CUCT datang ke tempat ini untuk syawalan bersama. Dengan suguhan degan (kelapa muda), nasi, sayur asem, oseng tahu tempe, ikan laut, udang, dan cumi, bakwan, pisang goreng, kacang panggang/bakar.
Di tempat ini ada ruang pertemuan semi terbuka, dapat memuat lima puluhan orang. Di kanan kiri ruang ini terdapat berjejer-jejer kamar mandi.
Di depan terdapat tempat nongkrong, gasebo, yang nyaman untuk duduk-duduk bertiga atau berempat, sambil menikmati menu dan melihat bebas ke arah laut Indonesia.

Ikan bakar bumbu manisnya enak tenan.",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Mizz Bahudin,"Suasana cafe yang tenang dengan menu bervariasi tidak melulu seafood ... cocok untuk berkumpul keluarga besar, organisasi,dan dinas ... di ujung pantai parangtritis",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Nichan,"Penjualnya ramah bngt. Harganya jujur sesuai menu. Cuma aksesnya itu, waduh bngtlah. Kl rasa mgkn selera tp sesuai harga saja.",3,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Galuh Sekar,"Ibu Nya Ramah, Masakan Enak, Harga Sangat Terjangkau",5,
ChIJU39AYwyqey4RXFIG9IudN8M,""" Cafe de Paris "" Home Stay & Resto Seafood",Janisda Vria Sandi (Janice),"Good good good,, jalan kaki dari parkiran menikmati indahnya pantai, sampai sana laparnya gak ketulungan,pesen makan kondisi anget semua.agk lama sih,tapi sensasinya",5,
ChIJCfxrxdPjei4R5O1EBSra9kc,Aguswijayatech,agus wijaya16,Oke,5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Julkifli Lubis,"Makan Seblak disini baru pertama langsung ketagihan beli seblak disini, soalnya seblak nya enak bangeett buat yang doyan pedas recommended sih Aigo Seblak belakang Kampus Amikom. Lv pedas nya dari 1-5 kemarin baru coba Lv 2 yah cukup pedass tapi enak sih hargnya juga Terjangkau lah pas di kantong Mahasiswa. Bagi Kaum Mageran juga tersedia di GrabFood kemarin sempat Order di Grabfood juga",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Fikhitau,"uwenakk, seblak lovers wajib kesini. banyak pilihan topingnya, penjualnya ramah, pembelinya ramah, yang lewat"" juga ramah.. semua ramah. i like it 👍",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Rany The Explorer,"khusus take away, ada varian korea yang unik dan enakkk, pilihan toppingny super melimpahhhhh dan harga ramah kantong mahasiswa~",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Arsi Imam Baihaqi,"Terbaik, pedesnya dapat sama bumbunya pas, banyak varian toping juga. Recomended",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Suparmiati Suparmiati65,"dateng pas lagi ada promo, sebener e gak ada promo jg udah murce dan worth it.. harga mashasiswa dan penjual ramah sekali",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,al hikmah,"Rasanya worth it banget, aku pesen yang seblak Korea goreng, mantap rasanya
Gorengnya nggak keasinan dan toppingnya juga terjangkau juga melimpah, budget 15k bener"" kenyang😍😍😍",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Fatma yustiani,"Seblak nya enak pollll, apalagi buat pecinta pedas, ini sangat recommended, disini banyak varian topping nya, bisa pilih sendiri tanpa minimal order dan murce bingitttt 🤩",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Nikmah Kusmiati,"Seblaknya enakk poll, kemarin coba yg original enak bgt buat aku rasanya pas. level pedesnya juga mantap deh, mba yg jual juga ramah",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Melania Putri,Seblaknya enak plus bisa milih toping sesuka kitaaa 🤤 tapi buat sekarang masih cuman bisa take away aja :',5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Sulthan Ariq,"masak nya lama :(, tapi terbayarkan dengan rasa yang enak dan murah. pilihan nya kuah dan goreng tapi saya nyaranin dipesen nyemek AKA setengah kuah setengah goreng :v",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Laila Ridha Kirana,"seblak korea dgn pilihan topping yg buanyaakk bgtt yorobunn. AIGO, SUMPAAH COCOK BGT BUAT YG SUKA PEDESS!!",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Vefyra ID,Murah bgt. Rasanya enak. Repeat order no problem!!! Ga kecewa lah. Mantap.,5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Amelia Nanda Narosita,Rekomen seblak area congcat yang enak dan murah tapi porsinya banyak bgt,5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Gilang Septian Putra,"rekomendasi bagus,  harga mahasiswa",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Yogi Anggoro,"Yang doyan seblak bisa cobain, take away only....",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Maryanto,"Mantap, harga terjangkau dan banyak pilihan. Anak saya suka",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Evi Erinda,"Seblak aigo, mantul, rasanya nagih, pedesnya gledek. Uhuyy",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Tjandra Amad,rasa enak dengan harga terjangkau,5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Chandra Yoga,"Enak dan murah, wajib jadi langganan 👍",5,
ChIJ1QFds_ZZei4RnpmR9Uwmgjc,Aigo Seblak Korea Prasmanan,Alexander Zendy,"Seblak nya enak, recomended",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Teguh Baruji,"Tempat yang sangat nyaman untuk menunggu kereta. Biaya 35rb/3 Jam. Untuk anak diatas usia 3 tahun, sama seperti orang dewasa tarifnya.  Disediakan camilan keripik, kopi dan teh. Sofa-sofanya empuk dan nyaman untuk duduk dan tiduran sambil menunggu kereta.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,ishaan,"perorang dikenakan biaya 49ribu cuma dpt minum dan 1 roti, minuman bs di pilih teh/ kopi udah itu doang.... ruangan ac nya biasa aja gak dingin... colokan banyak bgt bisa colok hp/ laptop dimanapun..",3,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Andi Muhlis,"Lounge minimalis karena yang ditawarkan hanya sedikit. Hanya untuk kebutuhan menunggu kereta dengan nyaman. Makanan dan minuman yang tersedia hanya ala kadarnya. Pilihannya hanya kopi (tubruk) dan teh serta snack-snack itupun pilihannya sedikit. Mungkin karena itu maka harganya juga tergolong cukup murah, sedikit di bawah 50K.
Tersedia mushalla yg nyaman dan terpisah antara ikhwan dan akhwat. Tempat wudhu dan toilet sangat bersih.
Kursi nyaman dan AC berfungsi dengan baik.",4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,ARWI LABELS,Tempatnya nyaman...  Untuk masuk di cek tiketnya.  Ac  ada soda nyaman. Ada makanan kecil juga kue kue dan keripik. Kopi dan teh sepuasnya...    Ada majalah juga yang bisa dibawa pulang. 15 menit sebelum kereta berangkat dikasih tau oleh petugas Lounge. Ada tv juga.,5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,DHANI'erS World,"Pertama kali coba ruang tunggu eksekutif Anggrek di stasiu tugu yogya. Harga murah fasilitas OK. Masuk harga 35rb, bebas makan dan minum di dalam. Fasilitas lengkap ada ruang membaca, menonton tv, musholla, toilet, armchair, and couch.
Oh ya bagi yang ingin mencoba di ruang tunggu Anggrek ini tidak harus yang akan naik kereta eksekutif ya, bisa juga kereta ekonomi, bisnis, atau comuter line jg bisa. Jd siapapun bisa menunggu disini dengan bayar uang masuknya di resepsionis.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Kaharudin Aldian Saputra,"Sangat mengecewakan, memesan tiket Argo Lawu Luxury, tapi tetap tidak bisa memanfaatkan fasilitas lounge karena penuh. Padahal dari segi harga, tiket luxury cukup mahal, namun tidak mendapatkan fasilitas khusus sebagaimana mestinya. Kalau begini lebih baik beli tiket eksekutif lalu menambah 35k untuk memanfaatkan fasilitas lounge.",1,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,DJee 1305,"Ini ruang tunggu khusus penumpang kereta api luxury,tersedia makan minum gratis.ruanganx ber ac.pelayanx jg ramah.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Nirwan,"Nunggu 5 jam di lounge ini. Harga 35 ribu bisa santai di lounge ini, termasuk refill teh, kopi, cemilan. Tersedia musholla dan toilet.",4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,d Seprio,"Minumanya ga panas, jahe & teh nya dingin.
Kurang worth seh, kecuali mau tidur seharian.",2,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Freddy Aldo,"Lounge untuk menunggu jadwal keberangkatan kereta di stasiun Tugu Yogyakarta. Untuk penumpang kereta api kelas priority, panoramic, dan luxury akan mendapatkan komplimen untuk menggunakan lounge ini. Lounge juga dapat digunakan untuk penumpang umum secara berbayar. Layanan yang diberikan ramah, tempat bersih dan dingin. Makanan dan minuman yang disajikan kualitas dan rasa juga baik. Fasilitas toilet juga bersih.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Panji Purnomo,"Agak payah yah, karena after servicenya parah bgt, saya tanya lost & found barang saya (gelang) yg mungkin ketinggalan di Ablutions area disalam Lounge ini tapi sama sekali gak ada feedback ataupun respon. Snack nya juga SO-SO banget... yah nice to waiting agar kita bisa duduk nyaman aja...thats all...",2,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Hello Reina,"Sambil nunggu check in hotel karena nyampe stasiun jam 3.40 an pagi.
Tempat lumayan untuk beristirahat, dapat harga 58 ribu perorang. Untuk makanan tidak fresh, rasanya seperti makanan kemaren. Mungkin karena kurangnya tamu dan efek dipanasin terus menerus. All you can eat berupq bubur ayan, ayam kecap, sayur, buah semangka, cemilan, kue, roti panggang, aneka minuman panas dan orange juice.
Btw disana menyediakan toilet, wifi, mushola. Toilet tidak untuk mandi!",4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Yugo Artonanda,"Lounge yang nyaman, dengan harga 65k/orang anda bisa menikmati fasilitas lounge dan hidangan all you can eat selama 4 jam. Cocok sebagai tempat transit dan alternatif tempat menunggu kereta. Namun menu makanan masih perlu diperbaiki.",4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,hamdan mubarakah,"Wifi lancar, colokan dimana mana ada, bayar 35 untuk 3 jam. Kursi nyaman semua. Makan all u can eat ada, toilet nyaman bersih, pelayanan ramanmh, bener bener eksklusiv, nunggu kereta 10 jam pun aman kalo disini.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Dwih Terry,"Nyaman banget, semua fasilitas ada(toilet,musholla),free minuman dan ada 3 macam snack bisa refill sepuasnya tapi sayang gk ada es batu 😆. AC kurang dingin tapi tetep worth it utk nunggu kereta keberangkatan",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Mbah Dargombez,"ruang tunggu cukup luas dan bersih, banyak tersedia kursi yang lumayan nyaman, tapi sayangnya temperatur udara kurang dingin.
makanan yang tersedia tidak begitu lengkap, tapi lumayan untuk mengganjal perut sambil nunggu kereta.
nilai minus ada di toilet dan musholla. toilet biasa2 aja, tidak terlihat seperti layaknya toilet ditempat eksekutif. musholla juga terlalu sempit, meskipun dipisah antara laki2 dan perempuan, tapi masing2 cuma muat dua orang.
bila kondisi stasiun gak rame, harga 65k sepertinya gak whorted. tapi kalo kondisi stasiun pas ramai, masih ok lah untuk tempat singgah",4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Eti Purnaningrum,"Menunggu jam kedatangan kereta yg aman dan nyaman bisa ke sini ☺. Tempatnya bersih, bnyak spot tempat duduk yg bisa dipilih, dilengkapi dengan toilet dan mushola yg bersih dan terawat.
Sembari menunggu kereta disini kita bisa melakukan bnyak aktifitas diantaranya, cas hp, makan dan minum all you can eat, membaca (disediakan majalah/buku bacaan all about jogja), menonton tv, ibadah sholat dan bisa merokok (disediakan smoking room) bagi yg merokok. Selain itu ada juga ruang VVIP yg bisa direservasi.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Angga Pratama Novandyanta,Enak buat tunggu kereta bersih dingin dan nyaman,5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Prince Zen,"semoga bisa 24 jam untuk kami yg commute menggunakan bima , tura gga , etc",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Vinie Aghistnaa,tempatnya sangat nyaman.. buka dari jam 4 sore sampai jam 10 siang.. tapi biasanya jam 9 sudah siap siap untuk close. harga per orang 65.000 . untuk makanan ga terlalu banyak pilihan.. tapi bisa istirahat lama disana,4,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Gus Taf,"Bayar 65 K/orang untuk menunggu jadwal kereta di VIP lounge ini worth it, berhubung harus menunggu dari petang, sementara jadwal keberangkatan kereta baru jam 1.30 dini hari.
Ruangan cukup luas, nyaman, ber-AC, lengkap dg beberapa sofa + tempat duduk yg nyaman, flat TV, restroom, mushola, free wifi, banyak titik colokan listrik utk charge gadgets & laptop.
Dan istimewanya lagi, ada free F&B, menu makan prasmanan yg bebas dimakan sepuasnya, dg snack, cemilan, air minum, juice, teh, kopi lengkap dg gula & creamer. Semuanya free!
Dan kita juga bakal direminder bila jadwal kereta kita tiba (waktu check in akan ditanya).",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Taufik enha,Tempat nyaman tunggu kereta sambil ngopi,5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,A Sopyan,"Ada free snack dan teh/kopi. Rasanya lumayan enak. Selebihnya tidak ada. Jangan terlalu berharap dengan free wifi nya. Saat saya mencoba nya, speed nya rendah sekali. Tapi untuk tempat menunggu jadwal keberangkatan kereta, lumayan enak. Silahkan bawa makanan dan minuman dari luar. Oiya, AC nya juga sejuk. 30 ribu untuk 3 jam.",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Siti Jumaroh Aji,"Nyaman n cocok buat meeting darurat😄 sambil nunggu kereta.

60rb bisa makan kenyang, bolak balik ambil kue2 n kopi😆
Bisa selonjoran merem2 ayam n  yang penting adem krn ber ac 😁
barang2 bawaan tetep harus waspada yaa
Kl nunggu kereta larut malam, jgn lupa minta bangunin k penjaga, takut ketiduran 😅",5,
ChIJ6yf1WiRYei4RZNWve1zo5z4,Anggrek Executive Lounge Stasiun Tugu Yogyakarta,Iza Ahmad,"Makanannya enak, menu nusantara, tempatnya nyaman, toilet bersih, kalau bisa ditambah kursi pijat. Tarif 65rb/pax",4,
ChIJAUC43qpLei4RKDScIdkWTrQ,Angkringan Argomidang,avin yanuanto,Es  tehnya muanteb,5,
ChIJ25JsWI_jei4Rpmn5VDDs_LU,Angkringan Bandara YIA,denny priyono,Mohon maaf saya terburu ke kereta dan saya menyadari saat 5 menit sebelum kereta akan berangkat. mohon cantumkan nomer WA di bio supaya saya bisa japri dan membayarnya lewat TF🙏🙏🙏🙏🙏 …,5,
ChIJ25JsWI_jei4Rpmn5VDDs_LU,Angkringan Bandara YIA,myunanda suken,"Harga tidak wajar, esteh + nasi kucing 2 + gorengan 3 seharga 47 ribu rupiah 🤣 …",1,
ChIJ25JsWI_jei4Rpmn5VDDs_LU,Angkringan Bandara YIA,Septian Huberto,"Nyaman, suasananya seramah jogja banget, makanannya pun enak enak.",5,
ChIJ25JsWI_jei4Rpmn5VDDs_LU,Angkringan Bandara YIA,Dunia Sementara,👍,5,
ChIJ25JsWI_jei4Rpmn5VDDs_LU,Angkringan Bandara YIA,Pratama junianto Junianto,Bagus,5,
ChIJ-2etA9ABey4RU42x6nFD9WU,Angkringan Baniyah & Gaza Barbershop,slamet riyadi,Tempat nya asik,5,
ChIJ-2etA9ABey4RU42x6nFD9WU,Angkringan Baniyah & Gaza Barbershop,Aryon Sutrisna,Tempat nyaman,5,
ChIJ-2etA9ABey4RU42x6nFD9WU,Angkringan Baniyah & Gaza Barbershop,Yusuf y8,mantap,5,
ChIJ1S991htbei4RGll7g6aWIsY,Angkringan Bu Pairah,Dea Nur Isnaini,Sekarang sudah ada bakso mie ayam soto jugalooo,5,
ChIJ1S991htbei4RGll7g6aWIsY,Angkringan Bu Pairah,Sugiyanto Yanto,Pas untuk beristirahat dan nyaman dan harga terjangkau layanan juga enak,5,
ChIJ1S991htbei4RGll7g6aWIsY,Angkringan Bu Pairah,edy bontot,Bagus,5,
ChIJ1S991htbei4RGll7g6aWIsY,Angkringan Bu Pairah,BOLO WEWE,Terima kasih...,5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,Laras Novitasari,Mantaaap .... Joss.. murce.. dan bikin kenyang... Ramah di kantong utk harga dan pelayanannya supreme.. 😁😁 Silahkan mampir ke sini bagi warga Farmasi UGM ataupun Fakultas sebelah... Dijamin kenyang dan bikin nagiih... 👍🏻👍🏻 Sukses dan barokah buat yang jual...,5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,Poejie Rahayu,"Tempatnya enak buat srawung, menunya enak, penjualnya ramah harganya murah dan fav q adl aroma pisangnya juara",5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,Adhyatmika,"nasi kucingnya enak, pulen ga keras. pilihan lauknya lengkap. suasananya jelas asyik. layanan oke.",5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,nining lestari,"Rasa mantap.. harga murce, menu komplit..semua menu favorit..👍👍👍",5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,UJM Farmasi UGM,"Angkringan legendaris,.. Murah, nikmat, dan mengenyangkan .. Nyaman buat nongkrong dan srawung",5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,Gatot Sadewo,"Salah satu tempat ternyaman di kampus, so special co working  👍👍👍 …",5,
ChIJ4_nXAY5Zei4RPNQAM6QJrLM,Angkringan Farmasi,nurwahid,"Pokoke maknyus
ada berani mencoba?",5,
ChIJkZEFjmBXei4Rji2hgcqG9MU,Angkringan Hendro,Nadia Dewiningsih,"Angkringan Tempat Makan khas Jogja. Tempat yang mungil masuk ke perkampungan dengan masakan yang sederhana tapi enak dilidah bikinzz nagih. Disini tidak bungkusan nasinya jadi selalu hangat . Makanan disini untuk nasi dan sayuranya diambilkan sama Penjualnya memakai piring, untuk lauk bisa ambil sendiri. Sayurannya ganti-ganti ada Godhong telo, oseng- oseng usus, oseng-oseng tempe, bakmi, dll. Lauknya Baceman seperti Tahu, tempe,ayam dan Kepala bacem favorit banget ini 😁.
Lauk Kremes juga ada tahu,tempe, sayap,dll. Tak hanya itu yang ditunggu-tunggu pembeli Gorengan hangat tahu,tempe,pisang,dan tape. Untuk Minuman jeruk,teh,dan minuman sachetan. Bisa Makan disitu alias Ngiras dan bisa juga dibawa pulang. Selamat mencoba 👍",5,
