PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,11 bulan lalu,Tasya Efrata,Local Guide,141 ulasan,"Lokasinya mudah ditemukan meskipun jalannya kecil. Di depan lokasi sudah ada tukang parkir yang membantu memarkirkan mobil. Tarif parkiran 4k. Sebaiknya anda datang pukul 5 untuk menghindari antrian dan kehabisan. Rasanya cukup enak 4/5, lauknya pun lengkap. Sistemnya makan dulu baru bayar. Harganya bisa dibilang mahal namun tidak ada salah mencoba menikmati gudeg di suasana pawon.",5
,,2 minggu lalu,Caca ca,Local Guide,99 ulasan,"Perjuangan bgt makan disini, akses jalannya kecil dan bingung mau parkir mobil. Sampai dilokasi ternyata rame parah sampai antri panjang. Tp terbayarkan dg rasa makanan yg enak bgt, recomended untuk yg ke jogja cari gudeg enak. Ini gudegnya enak pol, ayamnya lembut, kreceknya sedep dan rasa gudegnya ga terlalu manis kaya gudeg jogja pada umumnya. Baiknya datang pas jam bukanya biar ga antri panjang dan masih kebagian lauknya.",5
,,5 bulan lalu,L I A,Local Guide,85 ulasan,"Gudek paling mantap dan paling pass dilihat, dinikmati malam pass bgt..
Skrg sdh ganti jam buka, jam buka mulai dr 17.30 sd habis, rasa nya mantap, ngantre di dapur bikin suasana kampung bgt, jd inget masa kecil dirumah simbah, masak nya msh pk cara tradisional sehingga menciptakan masakan yg otentik TOP nya",5
,,setahun lalu,Aditya Setiawan,Local Guide,157 ulasan,"Ini percobaan kedua ya. Percobaan pertama datengnya kemaleman. Jadi kehabisan. Percobaan kedua ga mau sia-sia. Udah jauh-jauh dari Kabupaten Bandung Barat masa ga nyobain gudeg yang viral ini. Jadi percobaan kedua dateng jam 16.00 Ternyata ada tulisannya kalo Gudeg Pawon buka jam 17.30. Tungguin lah sejam setengah mah dari pada penasaran. Tapi yang antrinya sendal dan tas. Kitanya duduk aja dari pada direbut antriannya.
Ini Gudeg masaknya masih pakai cara tradisional. Kita masuk langsung ke dapurnya. Dilayanin langsung sama yang punyanya. Pesen paket komplit udah ada ayam telor dan gudegnya. Ini tipe gudeg basah ya. Trus ga manis. Maklum orang sunda kalo makan gudeg manis aga aneh. Tapi kalo ini mah mashook rasanya.",5
,,6 bulan lalu,Eva Anggreani,-,52 ulasan,"Salah satu tujuan ke jogja adalah makan gudeg pawon iniii. Kangeen banget. Bukanya sekarang jam 5 sore. Sya nyampe di TKP jam 5 kurang, nunggu bbrp menit udh buka. Kangen pun terobati 😍😍 …",5
,,10 bulan lalu,Mutia Putri,-,14 ulasan,"Klo untuk gudeg ini salah satu yang mesti dicoba, karena namanya gudeg pawon, jadi jualannya beneran di dalam pawon (dapur), sebelum buka harus udah ngantri klo gak mau kehabisan, dari segi rasa, ini enak, gak terlalu manis,bisa request yang berkuah juga",4
,,2 bulan lalu,Hendz Pratama,Local Guide,257 ulasan,"Gudegnya enak cuma saran aja buat penjualnya kalau antri ya bener2 antri, jangan 2 orang antri, begitu giliran ambil makanan jadi bertambah 10 orang, kami kan juga ikutan berdiri antri, jd hargai dong. Terus ada lagi satu om2 sok deket sok akrab sama penjualnya tiba2 nyelonong aja seenaknua nambah makanan, jd saya harus menunggu lagi.",5
,,8 bulan lalu,Herwin Christian,Local Guide,48 ulasan,"Gudeg enak terutama kreceknya sy cocok. Suasana santai walaupun cuman lesehan di teras saja makannya. Harga fair lah, 31K pakai ayam. Jalan masuk agak kecil jadi hati2 yg pakai mobil agak besar.",5
,,4 bulan lalu,Lilis HeriMiscicih,Local Guide,59 ulasan,"Pertama kali datang ke sana, dan kebetulan belum buka, jadi harus menunggu cukup lama. Pengunjung cukup banyak, sementara tempat duduk hanya sedikit, sehingga harus berdempet2an. Lokasi tempat gudeg ini di jalan yang tidak terlalu besar, dan masuk lagi ke gang. Terhalang sama warung2 di pinggir jalan. Bangunannya sangat sederhana, tidak ada tatanan seperti ada yang jualan. Hanya rumah jaman dulu, dan begitu pintu dibuka, langsung ada pawon jaman dulu, ada tungku/hawu, dan ada meja yang berisi makanan. Ruangan tersebut agak gelap, dan terkesan kembali ke jaman dulu, dimana ada tungku yang sedang dipakai masak..
Pembeli antri untuk memesan makanan, dan setiap pembeli akan dilayani langsung oleh seorang bapak2... jenis makanan yang tersedia ada gudeg, ayam, krecek, tempe, tahu, telor, dll... boleh dicoba",5
,,4 bulan lalu,Mas Jito,Local Guide,66 ulasan,"Meskipun tempatnya agak tersembunyi, tapi selalu rame pengunjung, rasa pas di lidah, tdk terlalu manis, harga wajar..buka jam 17.30-20.30..kita langsung di dapur/pawon utk menikmati gudegnya, ada lauk telur, krecek dan opor ayam kampung..",5
,,3 hari lalu,Nurgi Yanto,Local Guide,60 ulasan,"Lokasi masuk pemukiman, parkir bisa agak mepet
Langsung ke pawon aja pesen menu
Gudeg nya mak jos
Kreceknya legit & menggigit
Ayam kampung empuk
Nasi nya masih diatas luweng aromanya khas",5
,,setahun lalu,Anggraini Puspita Sari,Local Guide,21 ulasan,"Kesini jam 6 mlm antri lumayan
Untuk rasa enak sih, tapi harga lumayan hehe, makan 3 porsi komplit pakai gudeg, krecek, telor, paha atas, dan 3 es teh habis 150.000",3
,,10 bulan lalu,Arya Aquaristha,Local Guide,58 ulasan,"Gudeg legend yang saat ini jam dan durasi bukanya lebih manusiawi. Saya datang di hari kerja selepas sholat maghrib, tidak begitu antri, dan masih dapat meja makan. Selesai makan antrian sudah mengular. Tipikal gudegnya basah yang tidak terlalu manis. Layak dicoba kalau sedang singgah di jogja.",4
,,7 bulan lalu,Efita Dian Fitriyah,Local Guide,34 ulasan,"Datang ke tempatnya mepet jam tutup, alhamdulillaah masih rejeki.. Gudegnya enak, mantaabb, cocok di lidah orang jawa timur yg gak begitu suka masakan manis, pelayanan ramah, nambah nasi dikasih gratis.. Recomended banget 👍🏻👍🏻 …",5
,,9 bulan lalu,Berlan Tour & Transport Jogja,Local Guide,227 ulasan,"Trip gudeg pawon, rekomendasi kuliner malam di jogja, buka jam 6 sore sampai habis  Butuh sewa mobil dan sopir? WA. 0813-7429-7127.",5
,,10 bulan lalu,Eni Kus,Local Guide,383 ulasan,"Datang sebelum magrib, tidak begitu ramai.antrian normal. Meski jalanan sempit, tukang parkir sigap membantu. Ini tipe gudeg basah Dan tidak begitu manis. Ayam Dan kreceknya juga basah.

Rombongan 11 porsi plus minum Dan krupuk habis 306.000 (juli 2022)",4
,,8 bulan lalu,Ira Respati,Local Guide,52 ulasan,"Tempatnya jualanny nuansa dapur… penjualny ramah…
in my opinion, makanan rasanya enak cocok dilidah.. rasa gurih & ga tll manis, sambal krecekny pedesnya pas.. untung pas kesini (weekday) ga antri panjang.. hanya utk parkir agak sulit krn berada di jalan yg ga tll lebar 😊
Yang ga suka antri bisa di order di gofood atau grabfood 😊",5
