PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 tahun lalu,Makan Harus Enak,Local Guide,122 ulasan,"Mix Juice (ginger, orange, banana)
Mango lassy (mango, yoghurt) . .
📍 Watercastle Cafe (belakang Pasar Ngasem) .
💰 Rp 18.000,- (mix juice) Rp 20.000,- (mango lassy) . .
😋 4/5

Ini the real hidden treasure sih! Kalian harus coba banget. Kita ke sini sebenernya lewat doang dan kebetulan haus. Nyobain mix juice-nya yang out of expectation banget. Pas masuk mulut itu manis2 seger gitu, tapi pas masuk ke tenggorokan hangat banget dari jahenya. Mixed feeling jadinya yaa. Terfavorit sih! Kalo mango lassy enak banget diminum siang-siang. Segeeeeeerrrrr!!!",4
,,setahun lalu,Ami Utami,Local Guide,17 ulasan,"siang tadi sata berlima nyoba disini..
dan dihuayin lazzi/smooties...
berbagai macam..
ada stroberi, mangga, sirsak
woooow rekomended banget...
ga kaleng2 ..this is good!!
kemudian nyoba sultan tea nya...
waw...
enaak juga..

kspan2 kami sepakat mo kembali lagi
untuk nyoba makanannya...",5
,,11 bulan lalu,tika pratama,-,7 ulasan,Serius tempat ini rekomen banget… bapak ibu nya baik banget … pas lgi sakit dibeliin obat dan dikasih minyak dan ga perlu bayar…. Bakal kesana lgi,5
,,setahun lalu,Mahisa Agni,Local Guide,192 ulasan,Masakannya enak ... hanya saja belum buka saat saya kesana. Tapi tuan rumah menyediakan masakan bubur menado .... rasanya mantabbbb.,5
,,5 tahun lalu,Reezky Pradata,Local Guide,153 ulasan,"Situs heritage Jogja yang wajib dkunjungi wisatawan. Fotonya bagus"" wes.",5
,,8 bulan lalu,Didik Wiraatmadja,-,2 ulasan,"Pokoknya mampir aja, terlalu panjang klu hrs bercerita di sini tentang water castle cafe",5
,,4 tahun lalu,Tri,Local Guide,253 ulasan,"Tiket masuknya murah hanya Rp 5.000,-
Banyak spot untuk foto. Untuk nambah wawasan perlu sewa guide karena tidak ada penjelasan tertulis terkait dengan ah setiap situs wisatanya. Untuk penjemputan via taksi online perlu untuk keluar gapura dahulu karena tidak bisa menjemput di dalam wisata (tempat parkir). Ada 3 spot utama yaitu kawasan pertama berkolam, kawasan kedua yaitu berupa lorong-lorong dan ketiga bagunan puing-puing istana.",4
,,3 tahun lalu,Probo Hindarto,Local Guide,94 ulasan,bagus n ada beberapa bule pas disini,5
,,3 tahun lalu,Muhammad Iqbal Maulana,Local Guide,70 ulasan,Tempat biasa nongkrong bule2 dengan makanan khas western. Artistic dan penuh warna. Pemilik nya sangat ramah sehingga bisa ngobrol ngalor ngidul sangat syahdu untuk menghabiskan sore hingga malam hari,5
,,3 tahun lalu,tondang saputra,Local Guide,338 ulasan,"Tempat oke, ai laik tad.....pesen salad yoghurt madu oke, kopinya saja yang kurang pas.
Saran saja nih, kasih kopi yg oke....ndak usah kafe banget. 2 macem saja arabika & robusta masing 1, tetap konsep kopi tubruk...
Lainnya...LANJUTKAN 👍👍👍",5
,,4 tahun lalu,Taufiq Prasetyo,Local Guide,278 ulasan,"yg gasuka sejarah, jangan ikut tour guide nyah",5
,,4 tahun lalu,Natalia Argyta,Local Guide,72 ulasan,"Tempatnya waw banget deh, cocok buat foto foto :v hehe aku kira tempatnya hanya kecil ternyata luasss bangettt.. ada guide nya juga dari situ dan diajak keliling-keliling dan diceritakan semuaaa😀 HTM juga friendly haha …",5
,,5 bulan lalu,Fanzah Alrinto,-,1 ulasan,Tempat makan yang unit dgn vibe lokal,4
,,5 tahun lalu,Koko Isal,-,6 ulasan,"Tempatnya agak tersembunyi namun sangat nyaman feel like home,,juicenya sangat enak dan segar... Mangga strawberry,,pokoknya sangat recommended lah... Tempat yg sangat menyenangkan... 👍👍👍👍 …",5
,,5 tahun lalu,Grace Putri Aria,Local Guide,190 ulasan,"i love this. tempatnya sangat homey dan otentik. menu yang disajikan sangat menyegarkan, teutama jus dan yoghurtnya, pure buah dan affordable too",5
,,5 tahun lalu,Ahmad Fauzan,Local Guide,188 ulasan,"Boleh lah mampir beli minum pas lagi keliling taman sari, murah juga harganya, adem tempatnya",3
,,5 tahun lalu,Debra Zuan Muzaqi,-,1 ulasan,tempat yang keren dekat dengan tempat yang keren dan bersejarah. selain itu makanan disini juga terhitung murah. recomended,5
,,6 tahun lalu,Fendy Endiarta,Local Guide,544 ulasan,"Lokasinya strategis, dekat dengan tamansari, rasa makananya juga enak dengan harga yang terjangkau.",4
,,5 tahun lalu,Sam Daily (Sem),Local Guide,83 ulasan,Tempatnya keren banyak cerita yg bisa kamu pelajari dari bangunan ini....yg ke Jogja harus kesini...,5
