PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,5 bulan lalu,Isdwi Rahmarto,Local Guide,186 ulasan,"Monalisa Burger merupakan salah satu legenda kuliner kota Jogja.. Lapak yang berada di jalan Kaliurang merupakan cabang dari Monalisa Burger di jalan Sisingamangaraja..Rasa dan harganya sama dengan yang di jalan Sisingamagaraja..Bedanya hanyalah di sini khusus untuk take away..tidak bisa Dine in karena memang tidak ada tempatnya..Melayani pembelian via aplikasi online..

Buka jam 17 sampai jam 21 setiap hari..
Tidak ada tempat parkir karena berada di atas trotoar lapaknya..

Lokasinya di depan gedung mangkrak book store UGM. Depannya bank BNI KC UGM..

Burgernya besar dengan potongan daging yang besar pula..dijamin kenyang jika makan burger Monalisa..Sausnya juga khas..",4
,,2 bulan lalu,Nikmah GriyaAten,Local Guide,34 ulasan,Monalisa Burger ini termasuk tempat penjual burger yang legend banget di Jogja. Nostalgia jaman kuliah kami sering mengajak anak-anak untuk membeli burger disini. Rasanya masih sama seperti dulu. Hanya saja saya sangat menyayangkan tidak ada makan di tempat yang nyaman.,4
,,4 bulan lalu,HERLIANA KUSUMAWARDANI,Local Guide,38 ulasan,"Burger yg rasanya seger,cukup kenyang,harga sesuai,rasa khas ny the one n only. Kaya makan bistik dalam bentuk berbeda hehe..",5
,,5 bulan lalu,D. Andhi,Local Guide,401 ulasan,"Burger legendaris Jogja, rasa Burger tradisionalnya khas dan enak. Mayonaisenya khas dan beda dari mayonaise kemasan. Dagingnya tebel, sayurannya banyak. Bisa dinikmati jg ditempat dengan lesehan sambil menikmati suasan Jogja. Wajib mampir, harga terjangkau.",5
,,2 bulan lalu,Ali Hidayat,-,3 ulasan,"Barusan beli burger disini masih tetap enak seperti dulu. Saya mau mengucapkan banyak terimakasih jg untuk bapak2 yg sudah menemukan dan mengamankan hp saya,  semoga kebaikan hati bapak dibalas oleh Allah dan dilancarkan usahanya aamiin",5
,,sebulan lalu,Itsmecha,Local Guide,72 ulasan,"Okela
Cuman terlalu manis unt mayonya ya kl buat saya, dan beef pattynya ternyata digoreng dlm minyak banyak bukan di panggang",3
,,3 minggu lalu,batu alam,Local Guide,29 ulasan,burger legend dari jaman tahun 90an.. rasanya ga berubah dari dahulu.. tetap enakk.. saos burgernya beda dengan burger lain.. joss dehh.!,5
,,3 minggu lalu,Findy Artha,Local Guide,98 ulasan,"Burger yg pattyny padat dan khas..

Saosnya beda dgn yg lain.. legend..

Sudah langganan dr SD..",5
,,4 tahun lalu,a lisnanto gathi,Local Guide,1.056 ulasan,"Tempat ini sudah berjualan sejak 1988, dulu ramai banget klo mau beli burger disini harus antri. Tempatnya gampang ditemui karena di pinggir jalan kaliurang. Selain burger bisa juga memilih menu yang lain seperti pisang bakar, spageti, kentang goreng. Harga burger (biasa) terakhir kesana 18.500",3
,,3 bulan lalu,setiawan ferry,Local Guide,260 ulasan,"Burger legendaris sejak 30 an tahun yll sudah suka burger Monalisa ini, rasa gak berubah lokasi hanya pindah seberang jalan",5
,,sebulan lalu,Raffa Adhiatama,-,9 ulasan,"Pengalaman pertama makan burger ya di sini, tahun 1991, saat itu harganya 1000 rupiah 😂... Memang legend, pioner burger di Yogya …",5
,,4 minggu lalu,Naomi era Kwan,Local Guide,26 ulasan,Mantab daging patty'nya tebel bgt,5
,,sebulan lalu,H S,-,14 ulasan,"Burger dengan saus khas yg superr enak, cuman sayang kalau makan ditempat kurang nyaman apalagi kalau pas hujan..",4
,,5 bulan lalu,Yody Laris Abadi,Local Guide,686 ulasan,"Rasa manis khas nya masih dipertahankan.. Daging tebal nya juga masih dipertahankan. Sayang memang tempatnya sekarang kurang nyaman buat dine in. Saran saya, kalo beli monalisa yg enak ini, takeaway aja",4
,,2 minggu lalu,Indra Hasan,Local Guide,127 ulasan,Burger terenak di jogja,5
