PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 bulan lalu,akbar mahardhika,Local Guide,149 ulasan,"Tempatnya nyaman, banyak menu yang tersedia, dan enak. Tersedia WiFi yang lumayan kencang.",5
,,2 minggu lalu,Zicel Prima,-,8 ulasan,"Cocok untuk anak muda, kurang cocok buat keluarga",5
,,setahun lalu,Yhonas Oktavian,Local Guide,292 ulasan,"Tempat nyaman, parkiran motor luas tapi untuk mobil susah parkirnya. Harga terjangkau untuk standard cafe, rasa dan porsi sesuai harga. Kadang ada live music.",4
,,setahun lalu,FIK UNY Saifan Kamal,-,4 ulasan,"Tempatnya bagus, enak deh buat nongkrong. FYI guys… di sini murah-murah hehe, gasss deh ke sini",5
,,11 bulan lalu,Nanda E,Local Guide,135 ulasan,"harga terjangkau, wifi lancar, tempat nyaman cocok untuk nugas, ada mushola di belakang panggung.",5
,,7 bulan lalu,Kurnia Damar,Local Guide,113 ulasan,Pernah sekali berkunjung saat siang hari. Sepi. Hanya ada beberapa pengunjung.,4
,,2 bulan lalu,Novia Diah Safitri,-,14 ulasan,"Murah tapi tolong tempat e minum dicuci yang bersih, kalau pelanggan udah pergi tolong meja dibersihkan jangan sampai pelanggan yang bersihin sendiri",4
,,2 bulan lalu,Rusdi Sumarto,Local Guide,61 ulasan,Tempatnya di dekat kelurahan wonosari tapi suasana desa masih kental untuk sajiannya dengan selingan musik yg ada menambah auasana syahdu.,5
,,2 tahun lalu,Chandra Gunawan,Local Guide,544 ulasan,"Tempat nongkrong keren di Wonosari.
Tempat anak-anak muda berkumpul.
Ada perform akustik dua minggu sekali, setiap malam minggu.
Harganya juga ramah di kantong.
Pisang coklat kejunya yummy..
Kalo datang ke kota wonosari silakan mampir ke sini..",4
,,4 bulan lalu,ubai dillah,-,1 ulasan,pelayanan tidak bagus sampai Mennggu 1jam lebih sudah sy bayar 150 di kasir akhirnya sy tinggalkan d'teko padahal siang itu TDK ada custmer,1
,,5 bulan lalu,Meownaa,Local Guide,12 ulasan,"Tempatnya nyaman, makanannya tergolong cukup terjangkau buat kantong pelajar, dan pastinya enak.",5
,,10 bulan lalu,Viny Nur,Local Guide,48 ulasan,Akses mudah harga makanan minuman normal ada wifi jugaaa,5
,,2 tahun lalu,Gea Dwi Asmara,Local Guide,111 ulasan,"cafe langganan kalau ngerjain tugas atau cuma sekedar nongkrong. harga menunya standar, tempatnya cozy, dan wifi kencang. ada indoor dan outdoor, kalau mau outdoor paling enak pas sore",5
,,3 tahun lalu,Jalaluddin Rahmat Al Baari,Local Guide,26 ulasan,Tempat ini sangat cocok untuk kalangan anak muda yang ingin mengerjakan tugas sekolah maupun hanyas sekedar berkumul dengan teman sebaya karena fasilitas WiFi dan menu makanan yang ditawarkan sangat bervariasi.. tempat ini juga tersedia stopkontak yang banyak di setiap meja.,4
,,3 tahun lalu,Titik W Sumargo,Local Guide,114 ulasan,"Pas buat tempat ngerjain tugas sama kerjaan,  bisa lebih konsen,  Jauh dari keramaian jalan raya, ready outdoor indoor ..  Syahdu 😊 …",5
,,2 tahun lalu,Ardi Mahendra Gunadi,Local Guide,230 ulasan,Tempat enak buat nongki bersama kawan,5
,,4 tahun lalu,lutfi nurudin,Local Guide,107 ulasan,Tempat nongkrong cah Wonosari. Tempatnya agak ndelik. Rame. Laris. Murah.  Enak buat nongkrong. Buat kumpul2. Bagus. Ada pohon nya. Ada colokan nya. Padang. Bisa sampe malem. Kekinian,5
,,3 tahun lalu,Rin Kus,Local Guide,12 ulasan,Tempat yang pas buat yang suka ngerjain tugas diluar. Tempat diskusi,5
,,2 tahun lalu,ARIYANTI,Local Guide,14 ulasan,"Nyaman, ramai, makanan enak, tersedia Wi-Fi",4
