PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,10 bulan lalu,Nur Sara,Local Guide,160 ulasan,"Okay aku kesini karena pacarku sangat penasaran ini tempat kok sering rame dan akhirnya kesini pesen ramen dan teh lychee (sudah paketan) harganya 45k.

rasanya biasa aja, mungkin kalo di korea atau dimana rasa ramen begitu kali ya? Soalnya yang aku rasa in dari ramennya cuma pedes yang tajem dan gak imbang gitu deh.

Jadi, cukup untuk coba-cobanya hehe",3
,,2 bulan lalu,Ecio,-,3 ulasan,"Bad Service Ever!!

Tepatnya Jumat, 10 Mar 2023, 19:58 (KurLeb)
Saya seorang Driver Ojol. Begitu tiba di Resto,
Ternyata Resto tidak buka aplikasi. Artinya, Resto tidak tau ada pesanan online masuk.

Saya paham ada beberapa Customer di depan Saya yang belum dilayani. Oleh karna itu Saya menunggu.

Mata mulai tidak nyaman melihatnya, karna ada Customer yang datang SETELAH SAYA. Justru DILAYANI TERLEBIH DAHULU.

Pertama, Saya menanyakan baik baik di menit ke 15, bagaimana dengan Pesanan Customer Saya. Dan mas nya menjawab ""Sedang Di Proses""
Setelah 30 menit akhirnya Saya maju ke Kasir lagi menanyakan kenapa yang datang setelah saya sudah di service makanan dan minuman, sementara pesanan saya belum kunjung datang.
Mas dengan santainya menjawab ""Soalnya ANTRI Bu""
Helllloooow Mas, mas tau ARTI Kata ANTRI???

Jangan karna Saya Driver Ojol, Anda seenaknya menyepelekan Orderan Customer Saya. Kasir & Kitchen HARUSNYA sudah ada koordinasi yang BAIK.
Gara gara menunggu di Resto ini, Saya harus mengorbankan waktu saya 30 menit untuk menunggu 2 menu makanan saja. Dan akhirnya setelah dari sini Saya langsung pulang. Anda Tidak Tau Betapa BERHARGANYA 30 Menit bagi Driver seperti Saya yang mencari Orderan di Jalan.
Semoga Anda & Rekan Anda di Kitchen (Mbak nya), BISA LEBIH MENGHARGAI WAKTU ORANG LAIN.

Lebih Manusiawi antri di Mie Gacoan daripada disini.

Fyi,
Mas nya juga tadi salah berikan pesanan sama Customer disebelah Saya (yang tadi antrinya di belakang saya juga kan? Untung baik Customernya nggak marah karna pesanan yang diminta beda dengan yang datang ke meja.
FOKUSS Mas kalau kerja.

Semoga Mas & Mbak Kitchen Sehat Selalu dan MENGHARGAI Waktu sekalipun itu Waktunya seorang yang berprofesi sebagai OJOL.",1
,,seminggu lalu,Abiyazka Abhinaya,Local Guide,247 ulasan,"Ke sini karena ada acara. Saya minum es coklat, rasanya enak ga terlalu manis tapi nagih. AC terasa. Tempat duduk lumayan banyak ya, cocok untuk yang lagi pengen kerja/kuliah dari cafe. Kekurangannya satu, jalan ke kamar mandi agak susah (karena saya pakai tongkat) lainnya baik. Terima kasih.",4
,,2 bulan lalu,Dimas Adianto,Local Guide,245 ulasan,"Mie laksa nya enak banget, kalian harus coba.",5
,,2 minggu lalu,Sardonani Rayanita,Local Guide,34 ulasan,"Lumayanlah, pelayanan sedikit lambat tp namanya cafe mmg tdk untuk yg terburu2 kan. Bersih dan unik penataannya..",4
,,setahun lalu,Muhammad Naufal Erzal,Local Guide,232 ulasan,"Tempatnya masih baru, untuk menu tersedia beberapa minuman dan makanan. Pemesanan bisa melalui qr code yang discan terlebih dahulu di meja kasir.",4
,,setahun lalu,Lieke A P,Local Guide,136 ulasan,"pas dulu mie & yu di Baciro itu ga ada rasanya uah kebayang mie karet kaya mie Jakarta gitu taunya sama sekali jauh dari ekspetasi. ini udah jauh lebih lumayan dari yg dulu kuah kaldunya ok, mie juga enak, tapi harganya overprice banget untuk porsi yang sedikit itu. tempatnya lucu sih buat ngopi2. kopi earl greynya oke lah",4
,,5 bulan lalu,Jodi Fadhlan,-,4 ulasan,"Tempat nyaman, kopi nya okee, cuman minus  nya di management ruangannya.
Tersedia ruang outdoor untuk smoking area, dan tersedia juga ruangan indoor ber AC yg seharusnya digunakan untuk non smoking area, tetapi malah digunakan untuk smoking area juga dengan jendela dibuka.
Menurut saya itu tidak efisien dan membuat customer tidak bisa mencari ruangan yg Non smoking area. Ditambah lagi ruangan yg ber AC dan jendela yg dibuka membuat listrik terbuang percuma.
Tidak ramah lingkungan!

SARAN:
Sebaik nya dipisahkan ruangan smoking dan non smoking nya
Thxx!",2
,,6 bulan lalu,Revika,Local Guide,154 ulasan,"Pelayanan jelek bgt yaaAllah, saya pesen makanan tp nunggu lama hampir 40 menit, ternyata belum dibuatin, tanpa kata maaf sama sekali. Pelayan cm blg klo lupa konfirmasi pesanan ke bagian dapur, lalu disuruh nunggu lagi 15 menitan. Apa jadinya klo saya ga nanya lagi tentang pesanan saya, pasti tidak dimasakkan. Padahal saya dah bayar. Beneran kecewa dg pelayanan dan sikap pelayan yg nol besar. Di dalem ruangan jg panas bgt, ACnya dikecilin krn buat pelayannya ngerokok di dalam ruangan. Sumpah parah bgt.",1
,,3 minggu lalu,Niemas Gladys,-,3 ulasan,mixed fruit tea nya enak bgt demi apa🥺 …,5
,,11 bulan lalu,Vindiasari Yunizha Sandhika Putri,Local Guide,226 ulasan,"Lokasinya dekat UGM, ramennya enak. Suasananya enak, cuma tempatnya relatif kecil.",4
,,9 bulan lalu,Nurmala Siwi,Local Guide,49 ulasan,"Nyaman buat nugas, adem, makanan dan minuman enak",5
,,7 bulan lalu,Citra Sekar,Local Guide,27 ulasan,"Lumayan, cuma kalo buat ngumpul banyak orang mungkin tempatnya agak kurang. Mejanya juga kecil-kecil, jadi lebih enak buat nongkrong sendirian dibanding berbarengan. Menunya beragam, kopinya lumayan, baru nyobain wedgesnya enak 👍👍
Sayang nggak sempet foto karena keasyikan ngobrol wkwk",5
,,4 bulan lalu,Hari Haryanto,-,12 ulasan,"Kopinya mantab, hanya mie laksanya kurang gurih, tapi cukup enak...",5
,,5 bulan lalu,Bangkit Santana,Local Guide,102 ulasan,"Pilihan minumannya banyak. Rekomen kopi susunya, nge-blend antara kopi dan susunya. Ada juga beberapa makanan yang cocok untuk sarapan pagi.",5
,,9 bulan lalu,Ramaditya Pradana,-,27 ulasan,Makanan murah tp sayang tempatnya kecil,4
