PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 bulan lalu,No - Latte,Local Guide,8 ulasan,"Siomay dan lumpia nya bau busuk, gak fresh, rasanya kecut lebih ke arah basi.
Mungkin lebih diperbaiki pelayanan ke pelanggan juga, SOP apabila ada pelanggan komplain bagaimana.
Pengalaman kemarin, ketika komplain makanan basi, hanya diganti dengan makanan yg sama, tanpa dikonfirmasi/meminta maaf dahulu ke konsumen.
Digantipun sama saja, adonan siomay-nya sama, dan rasanya juga sama, basi 😭",1
,,3 minggu lalu,Bambang Arifhartono,Local Guide,89 ulasan,"mie nya mak nyus....
minumannya sippp...
tempat luas n lumayan nyaman",5
,,sebulan lalu,Enik Utari,-,2 ulasan,"Baru lebaran h+5 kmrin beli
Koq dimsum nya udah bau ga enak,
Tolong bsa lbih di teliti lagi stok dagingnya",3
,,sebulan lalu,Sinta Dwi Prihastuti,Local Guide,30 ulasan,"Untuk mie iblis yg rasa pedas manis, agak sedikit asin. Kuahnya terlalu banyak, dan rasa duan bawang mendominasi. Selebihnya oke.",4
,,9 bulan lalu,Kurniasari Alifta R,-,13 ulasan,"mie setan level 3 udah kerasa pedesnya, nggak mengecewakan juga untuk rasa makanannya. es tehnya kurang segeran dikit.",4
,,setahun lalu,Kesatria Kinayungan,Local Guide,107 ulasan,"Saya beli ditempat utk take away. Tp dr pegawainya kurang koordinasi jd salah menempatkan pesanan. Konsepnya open kitchen, lebih hati-hati lagi dalam pelayanan. Terutama makanan waktu disajikan, td sempat lihat ada lalat nempel. Utk pegawai nya dlm kondisi pandemi mohon utk pakai masker ya.. Krn bs dilihat dr pelanggan. Harga nya affordable, taste good. Semoga lebih baik lagi pelayanannya.",2
,,setahun lalu,Amayung B E,Local Guide,64 ulasan,"Rasa mie n dimsum nya enak banget dan penyajiannya cepat, sesuai dg ekspetasi saya. Tempat juga luas, parkir memadai, dan bnyak menu variannya disana. Karyawannya juga welcome dan ramah, puas makan disini besok lagi sy mampir kesini lgi.",5
,,5 bulan lalu,yuswitaeka Rahmadhani,-,1 ulasan,"Dimsum nya bau basi,sudah komplain di pelayan nya udah tak suruh nyium dimsum katanya ga basi ,padahal meja sebelahku juga ga dimakan dimsumnya.",1
,,setahun lalu,Nydia H,Local Guide,37 ulasan,"Untuk tempatnya nyaman, tapi kalo tetang rasa ya wort it lah sama harga. Dan untuk dibawa pulang bungkusnya aman bgt sih",4
,,10 bulan lalu,Jack Saputra,-,3 ulasan,Udah 2kali dateng Kecewa banget sama pelayanannya. Mau pesen makanan ga di gubris malah asik ngobrol mana ngobrolnya kenceng banget lagi. Naroh nampan di meja juga kasar. Saya kira cuman sama saya yang kya gitu ternyata sama pelanggan lain juga sama.,1
,,6 bulan lalu,Marisa alviyana,-,5 ulasan,"Yang ngaco gak hanya namanya, tp menunya juga ngaco ... Udang keju nya terutama muanis bgt",1
,,8 bulan lalu,Ratna Jufri,Local Guide,19 ulasan,Mie iblisnya enak. Dimsum juga enak. Worth it lah dengan harganya.,5
,,2 bulan lalu,Putri Tyas,-,4 ulasan,Makanannya kurang enak jadi maaf aku kasih ranting 3,3
,,setahun lalu,Linda Puspita,Local Guide,26 ulasan,Enak juga nih dimsum sama pangsit ayamnya 😍,5
,,3 bulan lalu,idha wati,Local Guide,116 ulasan,"Tempatnya strategis, makanan  enak, pelayanan jg ramah",5
,,4 bulan lalu,Lutfia Baru,-,1 ulasan,Udang rambutan nya gosong mana udah kayak basi gtu,2
