PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Nur Izzi Sibiani,Local Guide,53 ulasan,"Lokasi cukup nyaman untuk, harga makanannya seperti harga rata rata di daerah wisata lainnya, porsi tidak terlalu banyak, tapi cukup lah buat janggal perut, rasanya lumayan lah nggk terlalu kecewa, tapi nunggu lama banget sampe hampir satu jam buat nunggu makanannya dateng, nggk tau kenapa, padahal waktu itu masih kurang ramai padahal,",4
,,8 bulan lalu,aras situmorang,Local Guide,21 ulasan,"Tempat makan di daerah pegunungan dengan suasana yang asri dan hawa dingin/sejuk dengan berbagai macam menu sate kambing, kelinci, tongseng kambing, nasi goreng dan aneka jenis minuman tradisional dan kopi
Soal tempat jangan diragukan
Soal harga sangat bersahabat.
Buat wisatawan yang lagi berlibur di daerah kaliurang, sangat disarankan mampir ke tempat ini",5
,,6 bulan lalu,Widyanti Wisniasiarti,Local Guide,377 ulasan,"Tempat buat ngobrol dan santai disekitar kaliurang karena suasana serta udaranya yg sejuk, untuk rasa makanan bisa ditingkatkan lagi, tetapi teh manis dan jahe susunya mantab👍",4
,,4 bulan lalu,Putri Wahyuningtyastiti,Local Guide,6 ulasan,"Bad service

1. Pelayanan lama, nunggu 30 menit hanya untuk minuman dalam kondisi ga ramai
2.  Nasi goreng jawa hambar, ga panas, ga fresh bahkan. Bakmi goreng kebanyakan kecap, lebih mirip mi nyemek. Ayam nya gak fresh
3. Ibu nya dimintai tolong usir kucing malah ngelengos sambil jalan dan bilang, “ngapain diusir, wong kucingnya datang sendiri” padahal kucingnya jamuran dan kotor
4. Best nya cuman mas-masnya gercep
5. Pelit tisu, ditegor gegara make tisu buat lap meja
6. Belum kelar minum udah diangkat gelasnya tanpa minta maaf
7. Aseli ibu-ibu nya bad banget service nya
8. Kalo cuman pesen minum oke, tapi klo udah pesen makan siap-siap nunggu lama",2
,,8 bulan lalu,N Roji Wahwan,Local Guide,14 ulasan,"Makanan beratnya agak biasa aja ya, tempatnya lebih enak buat nongkrong wedangan gitu. Viewnya bagus foggy2 di kaliurang gitu",4
,,sebulan lalu,Azka,Local Guide,138 ulasan,"saya sering main ke sini kalau lagi pengen nyari suasana dingin. makanan di sini juga enak sih. sebanding sama harganya yang memang cukup di atas. biasanya di sini selalu ramai. saya selalu merekomendasikan tempat ini kalau mau makan di ujung jakal atas. kalau untuk pelayanan, cukup konsisten. konsisten dalam ketidakramahan. makanya saya selalu minta temen saya yang ngomong ke kasir atau pun mau pesen",4
,,setahun lalu,Reinardus Satria Satmaka,Local Guide,25 ulasan,"Warung makan mbah ganis ada di komplek wisata telogo putri kaliurang. Harga terjangkau, tempatnya luas, menu special sate,tongseng,tengkleng,gulai ada ayam,kambing,kelinci. Ada juga menu prasmanan sayur pecel beserta telor dan baceman tahu tempe.

Yang perlu menjadi catatan dari tempat ini adalah, penyajian yang sangat lama dari memesan hingga hidangan siap setidaknya yg saya alami menunggu sekitar 45 menit - 1 jam hanya untuk 1 porsi sate kelinci dan 1 porsi tongseng kambing. Entah karena bahan yang belum siap masak atau karena faktor lain. Semoga kedepan bisa lebih baik lagi dalam hal ini.",4
,,3 minggu lalu,Hubertus Gilang OJI,Local Guide,317 ulasan,"Saya bisa bilang salah satu tempat makan yang boleh dicoba bila main ke kawasan Kaliurang. Kebetulan kesini karena ikut beberapa teman dimana suasananya tempatnya cukup unik sekali, terlebih pada saat malam hari yang cukup dingin selepas hujan. Tempatnya bisa buat spot nongkrong juga saya rasa.

Kebetulan saya mencicipi bakmi goreng telur sosis yang saya rasa cukup nikmat dan hangat saat disajikan. Tidak lupa jeruk hangat sampai total yang saya bayarkan kurang lebih Rp 21.000. 👍😋",5
,,setahun lalu,zhielda sazahabi,Local Guide,53 ulasan,"~ Sate Tongseng Mbah Ganis ~

Warung makan di seputaran Kaliurang yang menyediakan menu makanan olahan daging kelinci dan kambing serta pilihan minum yang beragam (ada menu lainnya juga serta menu pendamping/cemilan)

Nuansanya khas kaliurang sangat terasa khususnya sore sampai malam hari

Harga cukup terjangkau untuk di daerah tempat wisata dan rasanya pun cukup

Fasilitas cukup memadai, mushola, toilet dan parkir cukup luas

Kalau yang sudah langganan paham betul bagaimana lama antriannya apalagi saat ramai pengunjung, jadi harus bersabar hehehe",4
,,7 bulan lalu,aghan raafiud,Local Guide,87 ulasan,Warung makan Mbah Ganis yang terletak di Terminal  Tlogo Putri Kaliurang ini menjual kuliner olahan kelinci yang khas di dataran tinggi. Minuman juga lengkap dari yang suka dingin pakai Es atau yg suka wedangan panas. cocok buat healing apalagi kalau malam suhu nya lumayan dingin. top dah,5
,,setahun lalu,Rachma Pratiwi,Local Guide,973 ulasan,"Kalo yang sudah sering kesini pasti paham, seberapa lama nya menunggu makanan datang.
Pesan makanan nya hampir 1 jam lebih, tapi terbayarkan dengan cita rasa makanan yang enak dan gurih.
Satenya enak, gulainya juga enak.
Bumbunya berasa banget.
Kalo pesen disini mending sekaligus banyak, biar gak lama nunggu makanan tambahan.
Diselegi ada camilan nya, biar gak kelaperan pada saat nunggu makanan utama nya.
Karena rame banget, jadi antrinya lamaaa.
Mereka masaknya per pesenan/ meja, tidak digabung dengan pesanan yang lain, mungkin ini yang membuat cita rasanya enak.
Malem minggu ruame banget.
Tempatnya cukup luas, tapi sempit.
Recomended untuk dicoba, sambil menikmati hawa dingin kaliurang.",5
,,7 bulan lalu,Sofiya Legiba,Local Guide,59 ulasan,"Udaranya dingin, harap sabar aja nunggu makanannya jadi saya nunggu hampir 1 jam. Tapi kebayar sama makanannya yg mantep, kuah tongseng kambingnya mantep porsinya banyak harganya murah cuma 22.500.",4
,,6 bulan lalu,HANA Sugyarti,Local Guide,280 ulasan,Kwitiu nya bau daging kelinci .harus nya jng d kasih kaldu air rebusan dging kelinci,1
,,2 bulan lalu,hilyatul auliya,Local Guide,16 ulasan,"Must try it! Suka bngt sama tongseng kopyoknya, kalo ke jogja pasti nyempetin kemari. Dan baik bngt waktu aku kesana habis sholat jum'at dapet free prasmanan dan makannya enak-enak semua! Tapi tetap order menu yg lain👌🏻",5
,,4 bulan lalu,B N,-,29 ulasan,"Tempat nya asik, sejuk, menu enak, cuma pelayanan nya tadi sedikit lama (karena baru buka)",5
,,6 bulan lalu,Muhammad Arifuddin,Local Guide,123 ulasan,"Suasanya mashok, satenya enak mantap, hanya nunggunnya lamaaaa hehe tapi worth it",5
