PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Helmi Santosa,Local Guide,85 ulasan,"• Kalau pakai mobil, sebaiknya diparkirkan saja di tepian Jl. Mangkubumi (ke selatan). Letak kedai kopi ini tepat berada di perempatan. Untuk motor, parkirkan saja di sebelah barat.

• Sebaiknya datang lebih awal kalau ingin dapat tempat di balkon atas. Sekitar pukul 5 sore sudah pas; pengunjung masih jarang.

Tapi di atas, tidak semua tempat duduk ternaungi atap. Hati-hati saja kalau tiba-tiba hujan.

Pemandangan Tugu dari atas sini tidak jauh beda dengan kedai kopi di seberangnya (utara) yang tampak lebih berkelas. Bahkan, dari sini, menurut saya, malah lebih dekat.

Ambil kursi yang dekat tembok saja, biar bisa bersandar.

• Di beberapa titik, tempatnya agak terlihat berantakan, tapi tidak kumuh. Bau asap rokok tercium lumayan pekat di sini (ada asbak di setiap meja).

• Menunya relatif murah, varian kopinya juga lumayan, bisa memilih juga bagaimana cara penyajiannya (saya sendiri juga kurang paham).

• Cocok untuk tempat reuni kecil-kecilan (karena tempatnya terbatas).

Tim NATFLO.id (National Flocation)",4
,,4 tahun lalu,rizki pratidina,Local Guide,103 ulasan,"Salah satu tempat recomended untuk nongkrong dan ngopi di yogyakarta. Kita langsung dihadapkan oleh tugu jogja yang biasanya ramai banyak untuk berfoto bagi para wisatawan. Menunya lengkap dari kopi maupun nonkopi, makanan juga murah sangat bersahabat. Pelayanannya baik dan cepat, disediakan kabel panjang yang berisi colokan, tempatnya santai sangat cocok untum berkumpul ramai2 dengan teman.",5
,,5 bulan lalu,Nurul Hasanah,Local Guide,26 ulasan,"untuk tempat emg dipinggir jalan yaa, tapi untuk roftoop enak bgt vibesnya lgsg berhadapan sama tugu, lebih dekat juga jaraknya sm tugu. untuk akses tangga nya emg agak tinggi ya jadi agak takut, tapi untuk yang udah biasa kesana it’s good dengan tmpt yang seadanya bisa manfaatin roftoop jadi tmpt tongkrongan",5
,,3 bulan lalu,NEIGHBOR PROJECT,-,2 ulasan,"😓 waiters sangat tidak ramah klo naik ke atas harus di paksa pesan dulu dan tatapan wajahnya sangat meremehkan sekali padahal teman2 saya sudah nongkrong lama dan saya di pesankan oleh teman saya, sampai ada waiters lagi yang nanya apa saya sudah pesan! 😂 bad attitude sekali …",1
,,2 minggu lalu,Dewi Yulia,Local Guide,29 ulasan,Saya suka americano ice nya,5
,,7 bulan lalu,Danar Budianto,Local Guide,100 ulasan,"Matcha lattenya mantab viewnya langsung ke tugu jogja, mau buat hyperlapse juga mantul",5
,,6 bulan lalu,Hen Ind,-,4 ulasan,"Menurut saya rasa makanan dan minuman nya kurang enak, soal harga agak mahal tp masih bisa terjangkau kalo ditempat wisata, tempatnya kotor, kalo viewnya memang bagus 👍 . Kalo bisa ditingkatkan lg ya cita rasa menu nya & usahakan tempatnya dibersihkan syukur² di cat lagi …",2
,,3 tahun lalu,Irfan Hielmy,Local Guide,19 ulasan,"Tempat ngopi di tengah kota yogyakarta tepat di samping Tugu yogya, asik banget tempatnya bisa langsung ngeliat tugu sambil nikmatin menu yg di sediakan, diantaranya kopi lanang, gayo, arabika dan robusta, tersedia juga minuman traditional ataupun modern di OMAN COFFE, harganya ngga bikin kantong tipis kok tenang aja. Ini kesekian kalinya saya mengunjungi tempat ini, rasa dan harga tidak mengecewakan. REKOMENDED untuk wisatawan juga mahasiswa ( SEMUA KALANGAN )",5
,,3 tahun lalu,Ratno Tegar,Local Guide,88 ulasan,Tongkrongan asyik sambil ngopi dijantung kota jogja.. Disini kita akan langsung menghadap Tugu. Harga sangat terjangkau & rekomended banget buat mahasiswa atau siapapun yang ingin nongkrong tapi minim bugdet..,4
,,setahun lalu,Fahmi Jazuli,Local Guide,56 ulasan,"Butuh Cafe dengan pemandangan Tugu?
Om Man Cafe sih pilihan terbaik
Makanan dan Minuman murah, cocok banget buat Nongkrong bareng temen ataupun Kencan",5
