PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,11 bulan lalu,thok anto,Local Guide,102 ulasan,"Warung ini merupakan warung pertama Waroeng SS Indonesia. Berdiri sejak bulan Agustus tahun 2002 yang dikomandani oleh bapak Yoyok Hery Wahyono. Waktu itu hanya mempunyai 6 personel.
Saat ini, bulan Juni tahun 2022, menjelang ulang tahunnya yang ke-20, Waroeng SS sudah mempunyai karyawan lebih dari 4000 personel dengan lebih dari 90 cabang yang tersebar di Indonesia dan Malaysia.
Waroeng tenda ini sampai sekarang masih dipertahankan sebagai ikon perjuangan dari Waroeng SS. Setiap karyawan baru yang sedang melakukan pendidikan wajib mengunjungi warung tenda ini untuk menunjukkan dan mengingatkan bahwa Waroeng SS dibangun dengan semangat perjuangan yang tinggi.",5
,,4 tahun lalu,bismi fatamshi,Local Guide,65 ulasan,"The first ss in indonesia, very cheap dan sangat enak, suasana jogja sekali walapun kdng harus waiting list untuk makan karena ramai disana",5
,,3 tahun lalu,Muhammad Aslam,Local Guide,18 ulasan,"Siapa sih yang ga kenal sama warung SS. Warung sambal legendaris ini sudah ada di berbagai pelosok Indonesia. Cuma mungkin belum banyak yang tahu kalau warung ss disini adalah yang pertama di Indonesia.

Oia. Kalau makan disini, ingat, hari jumat libur ya",5
,,10 bulan lalu,Daniel Rizky,Local Guide,116 ulasan,"Harganya keliatan murah, tapi pas di total jadi mahal soalnya harga nasi terpisah, lalab terpisah, sambal terpisah, belum lagi PPN jadi bakalan mahal kalo makan cuma berdua, sangat di rekomendasikan buat makan rame2 biar murah. Pelayanannya sih ramah, isi tisu sedikit, yg ngelap meja kurang grecep jadi kotor bekas yg makan sebelumnya. Itu aja sih",4
,,5 tahun lalu,Anto Wicaksono,Local Guide,142 ulasan,"ss pertama yang ada, masih kerasa kalsiknya. enak buat nongkrong malem2

EDIT
JANGAN KESINI KALAU GA MAU DIKACANGIN!!!

PESEN AJA LAMANYA 1,5 JAM. KELUARNYA AJA GA BARENGAN. APALAGI PARKIRNYA CMA AMBIL DUIT GA MAU NYEBRANGIN MOTORNYA! dulu sih enak, meskipun lama pelayanan memauaskan, tapi sekarang jangan harap deh kayak dulu2 lagi :(",1
,,4 tahun lalu,Andi Arismunandar,Local Guide,711 ulasan,Menikmati kesempatan pertama berkunjung ke warung ss 01 perjuangan. Kesan menarik dengan konsep lesehan di tepi jalan..,5
,,4 tahun lalu,Yusnia Asriyatul,Local Guide,129 ulasan,"Ternyata setiap outlet SS itu rasanya bisa beda beda ya.. disini katanya SS peetama tapi buat aku kurang cocok rasanya, apa karena lidah Solo beda sama lidah Jogja. Saat ramai agak susah juga karena tempatnya sempit juga",3
,,9 bulan lalu,Dini pangestuti,-,2 ulasan,"Mantaaap
Kulit ayam nya banyak ga kaya tempat lain dikit",5
,,9 bulan lalu,S.Handayani Ningsih,Local Guide,110 ulasan,"Warung SS 01 Perjuangan, sempat mikir beberapa kali kenapa namanya perjuangan. Ternyata ini warung SS yg pertama kali. Rasanya jangan ditanya pasti endeeuusss
Hanya saja lokasi parkirnya agak sedikit susah, maklum lesehan di pinggir jalan 🙏 semangat mantaaap ! Semoga warung ss bisa bertahan dimasa pandemi 😉🐼

09 agt 2022
Rasanya masih sama enak, pedesnya nampol juara lah 👍👍
Entah terlalu ramai atau gimana pelayanannya jadi kurang ramah, nunggu meja dibersihkan lumayan lama. Semoga lebih baik kedepannya 💛",4
,,5 bulan lalu,indo farma,-,2 ulasan,"mba mba yang gendut jutek banget, ga niat ngelayanin, lagi pesen dicepet cepetin",1
,,7 bulan lalu,caesar 2111,Local Guide,28 ulasan,"makan disini lesehan dan gabung sama orang lain, pelayanan cukup cepat, baru tau kalo SS buka di area UGM seperti ini hehe",5
,,4 bulan lalu,Titin Kurniati,Local Guide,19 ulasan,"yang suka pueedes cocok bgt ke warung SS ini, ueenak dan murmer.🤩🤩🤩🤩",5
,,setahun lalu,kurniasari endah prajanti,Local Guide,37 ulasan,"tempat nongkrong pinggir jalan. dekat rektorat UGM, byk pohon jd tdk panas krn semilir angin. makanan enak dan harga tercantum jelas di menu. ada tempat lesehan dan ada kursi juga. parkir bebas di pinggir jalan.",5
,,4 tahun lalu,Evan Kristanto,Local Guide,112 ulasan,Pelayanan memuaskan. Ada pengecekan kembali untuk memastikan tidak ada menu yang kelupaan belum disajikan. Tempat tidak begitu luas namun tertata rapi. Harga standard. Masakan enak. Kemarin pesan udang goreng dan cumi goreng dan puas dengan rasanya. Sambal ijonya juga mantap. Cuma tempenya terlalu tipis. Hehe,5
,,4 tahun lalu,Aditya Novianto,Local Guide,137 ulasan,"Solusi mager pergi jauh dari kampus. Karena sistemnya tenda di pinghir jalan jadi cukup epic untuk yang bosen makan SS versi ruangan/di bangunan permanen. Meski selalu ramai dan harus antri tapi worth it karena harga terjangkau dan pilihan menunya banyak. Cumi goreng, sambal mangga muda, sambal belut is a must. Best buat masakan rumahan murah.",4
,,setahun lalu,Roma Iranto,Local Guide,66 ulasan,"berkunjung siang hari cukup membingungkan, dan ternyata hanya buka dimalam hari. untuk makanan dan harga termasuk murah.. rasanya pun mantap, bikin selalu ingin ke sini",5
