PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,sebulan lalu,Galuh Ramadhan,-,1 ulasan,"Makasih kak, aku order atas nama CILO tadi kena bad service parah dari pertama parkir suruh pindah dg kata2 “pindah sana ya mas takutnya nanti rame” wkwk harusnya kalo emng khusus motor bisa kasih tulisan atau apa. Dan setelah order-duduk ternyata di suruh pindah padahal kita milih yg berdua juga, aturan kalo emng sudah direserv minimal ada tulisan meja reserv atau dari awal bisa di kasih tau aja kita gapapa. Ya semoga better lg ya, tadi onion ku gasempet tak ambil karena udah gedeg dripd ngomel yakan hehe thx",5
,,4 bulan lalu,Sandya Sahisnu Prabaswara,Local Guide,101 ulasan,"Tempat enak, cocok buat nugas. Kopinya mantap apalagi yang manual brew",4
,,setahun lalu,Sofia A Pr,Local Guide,9 ulasan,"cozy place di wonosari cocok buat sekedar nongkrong dan ngobrol sama temen. rasa minuman dan makanannya enak. yg rekomended : roetin coffe, halu berry, ricebowl katsu sambel matah",5
,,setahun lalu,Vina Deviana,Local Guide,16 ulasan,Tempat nongkrong yang enak. Jauh dr bising jalan raya. Cocok buat ngerjain tugas atau santai dengan teman maupun pasangan.,5
,,2 bulan lalu,Wira Nugraha,Local Guide,48 ulasan,"Rasa kopinya The best!!! Harga murah.. pelayananya juga mantap banget, kalo bingung tentang kopi langsung dibantu diarahkan sama baristanya.. pokok e josss!!",5
,,6 hari lalu,AKuarius TV,Local Guide,48 ulasan,"Lama gak nongkrong di jogja, di Cafe ini serasa seperti suasana jogja 😊",5
,,2 bulan lalu,irwan surya,-,3 ulasan,"seperti kopi, cinta itu soal rasa bukan kata",5
,,3 bulan lalu,megaayu andika,-,2 ulasan,"Recommended banget buat nugas... Pelayanannya bagus bngt, tutup jam 12 tp kalo mau lebih dr itu nggapapa dan ditungguin dong😭",5
,,sebulan lalu,Papa JalanJalan,Local Guide,241 ulasan,One of comfortable coffeeshop in Gunung Kidul,5
,,2 tahun lalu,brynaxhanky,Local Guide,265 ulasan,"barutau kalau di daerah kepek ada coffeeshop yang bagus banget tempatny. Tapi sayangnya aku lupa buat fotoin :(

minuman favoritku yg sering bgt ku pesen adl Red Velvet dan kopsu yg arabica dan robusta. Keduanya enak banget gilaaaa, pengen nyobain yg halu barry tp selalu ketelatan jadiny habis trs :(

tempat parkir buat motornya lumayan luas, tapi kalau buat mobil masih bingung gt mau parkirnya dimana hehe,

Pelayanannya ramah bgt, oh ya dan disini selain jual coffee, dia jg jualan yg noncofee seperti matcha dan red velvet dsb dan ada jg snack seperti cookies dan lainnya. harganya pun terjangkau bgt, worth it banget lah pokoknya..

tempatny juga cozy gt, cocok bgt buat ngumpul2 walaupun tempatny agak kecil tapi nyaman gt..",5
,,3 bulan lalu,Iin Purwoningsih,Local Guide,54 ulasan,"Bisa untuk santai , tempat nyaman",5
,,setahun lalu,datie arga,Local Guide,70 ulasan,"Tempatnya luas & nyaman, sejauh ini tempat ngopi jg rasa yg terbaik di Gunungkidul menurutku. Utk non coffee ada jg matcha yg enak bgt wajib nyoba, pilihan kopi & non kopi nya banyak gaes",5
,,setahun lalu,Cut Tika,-,2 ulasan,"Buat kalian yg mau kenalan sama kopi wajib banget ke sini sih. Kalo kalian belum kenal sama kopi, terus bingung mau pesen kopi apa, kalian bisa tanya tanya dulu sama baristanya. Tempatnya cozy banget, recommended kalo kalian pengen ngobrol ngobrol ama temen kalian. Buat nugas juga enak, ada wifi, colokan, lengkap deh. Kalo buat foto ootd juga keren nih liat fotonya😭",5
,,setahun lalu,Vineza Octarini,Local Guide,34 ulasan,"Jadi tempat ngopi favorit kalo pas ke wonosari. Kopinya enak, tempatnya juga enak banget.",5
,,6 bulan lalu,Faisal Putra,-,1 ulasan,"Tempatny enak , dan lingkungan anak anakny asik top pokoknya rekomen ntuk kesini apa lagi barista yang pke kaca mata itu orangny asik",5
,,setahun lalu,Triana Sigit Marwanto,-,6 ulasan,Tempatnya nyaman & asyik buat nongkrong 👍🏿☕️ …,5
,,6 bulan lalu,YudDemon.,-,1 ulasan,"Top bang, asik orang2nya terutama yang ini",5
,,3 bulan lalu,Rahma Luthfi,Local Guide,91 ulasan,"Cafe yang luas dan cozy, harga menunya terjangkau, parkiran cukup luas. Pelayanan ramah dan tempatnya cocok untuk nugas.",4
,,setahun lalu,Fathurahman Ramadhan,Local Guide,142 ulasan,"Cafe yang nyaman di tengah kota wonosari. Kamu bisa duduk nyaman dan beraktivitas. Menu kopi beragam. Es kopi maupun kopi panas disajikan dengan menarik. Buat kamu yang mau menu lain, tersedia juga minuman non kopi. Harga yang ditawarkan terjangkau banget.",5
