PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Afvrita Safara,Local Guide,81 ulasan,"Lokasi Jl. Alun-Alun Utara, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55131

Lokasinya berada tepat di dekat alun-alun Yogyakarta dan dekat dengan Malioboro, hanya saja kalau ke sini tempat parkirnya susah sekali, naik motor dan mobil sama-sama susah cari parkir apalagi kalau udah mulai malam.

Tempatnya selalu ramai karena live music nya bagus sekali, sampe malem masih rame, untuk makanan angkringan overall enak 9/10.

Yang perlu diperbaiki pelayanannya, bisa ditambah karyawannya dan ditertibkan lagi untuk tempat duduk, supaya tdk ada orang yang asal-asal an duduk tanpa beli / bisa jalan di cek in satu-satu.

Harus antri makanan dulu baru duduk, cari duduknya agak susah, tapi kalau bisa nunggu, reccomended sih tempatnya.",5
,,setahun lalu,Danendra,Local Guide,559 ulasan,"Tempat nongkrong yang lumayan hype di Yogyakarta. Tempatnya luas ada tempat duduk indoor maupun outdoor. Biasanya ada live music akustik. Untuk menunya lumayan beragam kebanyakan menu seperti angkringan. Bisa minta dibakar terlebih dahulu. Parkir motor luas. Klo untuk parkir mobil, paralel pinggir jalan di samping alun alun utara.",5
,,setahun lalu,ime Hdd,Local Guide,741 ulasan,"Pengen cobain menu"" nya belum kesampaian karena saking ramainya..ada live akustik,jadi super duper full,cuma bisa menikmati music nya aja, tempat nya selalu ramai pengunjung, parkir juga mudah, tempat strategis mudah dicari.. suasana nya khas Jogja banget pendopo jawa gitu,like it 😍😍😍 …",4
,,2 bulan lalu,Ricky,Local Guide,96 ulasan,"Pendopo lawas merupakan salah satu tempat ikonik di Yogyakarta yang terletak di sebelah/sisi Timur alun alun utara yogyakarta dimana seringkali diadakan live music (tri suaka, nabila,dsb) disana, makanannya beragam utamanya angkringan dan lumayan antrian panjang untuk mengambil makanannya, banyak disediakan meja dan kursi untuk bersantai sekaligus mendengarkan musik dengan suasana santai enjoy dan indah dengan kerlap-kerlip lampu di pendopo lawas tersebut. Recommended untuk dikunjungi bersama keluarga,teman, pasangan. Matur suwun~",5
,,setahun lalu,Cindra,Local Guide,512 ulasan,"Lokasi strategis. Live musik dengan vokal yang bagus. Cocok 💯buat nongkrong.
Datang kesini bersama kawan penggemar Zidan. Tapi dianya tak manggung ketika kami datang berkunjung. Zidannya di Bogor, begitu kata kakak yang jagain kasir.
Makanannya murah. Harga seribu an.",5
,,setahun lalu,Shanti Dewi,Local Guide,303 ulasan,Tempat nya rame... Pilihan lauknya beraneka ragam. Rasa nya ok. Untuk harga lumayan ga murah2 banget tapi masih ok. Jadi mahal murahnya makan di sini tergantung pilihan lauknya yang di ambil 😊 …,3
,,9 bulan lalu,Andini Vira,Local Guide,57 ulasan,"Kesini abis magrib ternyata live musicnya belum ada, dan baru mulai jam 9 malam. Makin malam makin rame enak vibesnya tenang, jogja banget. Untuk rasa dan harga so so lah standar angkringan hehe",4
,,setahun lalu,VI OLA,Local Guide,28 ulasan,"Tempat tongkrongan yg pas di jogja buat suasana malem, makanan nya buanyaaakk (tinggal pilih), tempat cukup luas (tapi ya harus pinter2 nyari kursi kosong klo lagi penuh), live music nya yg bikin suasana enjoy, minus nya cuma ngantri saat bayar makanan karena si kasir cuma satu org 😂 …",5
,,3 bulan lalu,Jogja Baguus,Local Guide,144 ulasan,"Ke jogja bersama kami @Jogja_baguus 082 242 668 419

Saat cari angkringan dengan konsep modern bisa datang kesini,

Menikmati suasana malam kota jogja,
Banyak pilihan makanan mulai dari nasi kucing, sate satean dan berbagai minuman,

Harga masih terjangkau buat kalangan menengah,

Salam dari driver wisata jogja",4
,,9 bulan lalu,widia rosmaniar,Local Guide,48 ulasan,"Ternyata ini tempat yg viral ituuu..
Semua makanannya enak2 murah2 pula.. pelayanannya jg memuaskan.. mas2 nya baik2 ramah2 juga.. dan yang paling menyenangkan makin malam makin ramai.. seru ada penyanyi nya pula.. suskes terus Pendopo Lawas 😍😍😍",5
,,5 bulan lalu,Hariyadi Nugroho,Local Guide,103 ulasan,"Pendopo lawas semakin membahana pesonanya ketika salah satu seniman musisi perform dan viral.

Yup, tempatnya cozy, adem, dan tenang. Cocok buat kongkow2 kawula muda ataupun siapa saja 👍

Tersedia snacks, softdrinks, minuman hangat, es, de el el.

Enjoy Yogyakarta!",5
