PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,10 bulan lalu,delia,Local Guide,17 ulasan,"Cozy place and good taste for the coffee, buat ramean atau mau self reward nongkrong sendiri juga oke, ada space untuk meeting juga, aesthetic building dan pegawainya juga ramah, lokasinya juga ditengah-tengah jadi mudah dijangkau, untuk harga cukup affordable juga👌🏻",5
,,setahun lalu,Denny Dewanta,Local Guide,165 ulasan,Tempatnya deket sama jalan besar. Tapi parkir motor harus masuk ke gang (parkir luas kok). Terus mas dan mbak baristanya juga ramah. Harganya biasa aja kayak coffeeshop pada umumnya. Bisa bayar pakai QRIS. Tempat nyaman dan enak untuk nugas di bagian tengah. Kalau bagian belakang (outdoor) cocoknya untuk nongkrong bareng temen. Colokan listrik tersedia di mana-mana. Wifi kencang banget sih untuk ukuran cafe. Toilet juga bersih. Hand sanitizer juga ada dimana-mana. Mungkin yang kurang adalah mushola sih. Overall recommended untuk nugas atau nongkrong.,5
,,setahun lalu,Kevin O.S,Local Guide,169 ulasan,"Tempatnya nyaman untuk indoor dan bersih serta Instagramable, untuk karyawan juga ramah serta untuk ruangan outdoor tidak rekomen untuk hujan dan panas terik, dikarenakan sirkulasi udara yang kurang, sedangkan untuk menu kopinya not bad dan relatif harga untuk menengah ke atas, cocok untuk nugas, Nongki, ngobrol, ghibah, cuci mata dan healing, mantap",5
,,7 bulan lalu,adib rahman,Local Guide,9 ulasan,Kebetulan kesini gara2 grams. But first impression untuk kedai ini sih minimalis bgt ya. Terus untuk produknya oke punyaa.  Cuman emang mereka lebih ke kopi susu aja udah. Tempatnya luas bgt sihh ampe belakang,5
,,3 minggu lalu,Zulfa Luthfi,Local Guide,5 ulasan,"Tempatnya bikin betah banget, walaupun meja harus sharing karena yg ga sharing dikit dan kebanyakan outdoor. Minuman enak, croffle enak bangetttttt beli yg rasa biscof kirain bakal kemanisan, ternyata endul parah!! Sampe nambah 2x. Sayang bgt makanan lain kyk fries gitu cuma ada di malem hari. Coba siang juga ada, mantep tuh.",4
,,setahun lalu,Upit Dyoni,Local Guide,129 ulasan,"Kopi nya enak, salah satu jajaran cafe yg kopi nya pas antara gula, susu dan kopi. Bisa rikues mild atau strong juga. Wifi kenceng. Tempat nya kecil ada indoor dan outdoor. Untuk colokan ada banyak cuman kursi agak kurang nyaman ya di bagian outdoor . Yang outdoor lbh enak buat nongkrong sih.

Cake crepe tiramisu nya rekomen. Enak, ga kemanisan, lembut . Buat yang ga suka terlalu manis pas kalo kesini.",4
,,5 bulan lalu,Yuan Ekatama Putra,Local Guide,50 ulasan,tempat yang nyaman untuk bersua bersama teman-teman. Harga cukup pricey tapi rasa mantap. Lantai 2 terdapat tempat dimana anda bisa merasakan experience terkait coffee manual.,5
,,6 hari lalu,Tegar Aji,Local Guide,42 ulasan,"Tempatnya enak tapi ramai banget, banyak yg ngerokok jadi pengap, tempatnya gabung dg cafe lain di lt 2 tapi boleh sharing tempat duduk",5
,,setahun lalu,Asmanandar,Local Guide,63 ulasan,"Waktu itu dateng kesini pas bgt di jam2 matahari diatas kepala alias tengari bolong. Dan pas bgt di jogja lagi puanas bgt. 😫

Akhirnya lumayan bisa ngadem didalem nya, karena tmptnya enak bgt. Dan banyak mahasiswa2 pda nguliah dri sini dan bbrpa orang yg mungkin lagi Wfc.

Maka dari itu dari foto ini terlihat di backyard nya sepii. Karena apa, karena panas bgtt cuaca waktu itu.
Padahal tempatnya asik, buat foto2 juga bagus.

Kalau mungkin sore pasti udah rame.",4
,,3 bulan lalu,Lala Fahma,Local Guide,40 ulasan,"Suka banget disini <3 enak bgt buka wfc, suka baristanya ramah2, terus enak aja tempatnya kalau pagi2 tenanggg buat wfc pokoknya suka bgt baristanya ramah padahal aku style gembel pas kesini salam buat barista yg ada dipict ini, moodku jadi enak bgt pas kesini",5
,,setahun lalu,nana nina,Local Guide,31 ulasan,"Bwrsih, nyaman, harga lebih dkit dari kafe biasanya, cukup luas, banyak colokan, menunya enak dan rich, ac dingin, enak buat mugas n nongkrong",5
,,3 minggu lalu,ana hidayah,Local Guide,146 ulasan,"Tempatnya minimalis, rasanya juga enak, cocok buat nongki santai 🫶🏻",5
,,setahun lalu,Lutfi D Avisiana,Local Guide,99 ulasan,"Asik buat nongki mau bareng kawan ramean atau sendirian ya gak masalah. Outdoor di halaman belakangnya cukup asik, apalagi sore karena tidak panas. Saya cukup pewe ngopi disini.",5
,,4 bulan lalu,Naufal Bahrah,Local Guide,105 ulasan,"Tempatny nyaman. Ada outdoorny jg.
Parkiran motor masuk ke gang sebelah gedungny persis. Wifi lumayan kencang upto 20mbps-an (speedtest by ookla).

Coba pesan minuman yg Creamy Glace and taste sooo good!",5
,,2 tahun lalu,Dandy Damar Raharja,Local Guide,182 ulasan,"Salah satu coffeeshop dengan suasana yang nyaman di Jogja! Dengan nuansa putih, hitam dan abu2 (grayscale) ditambah pencahayaan yang keren, membuat kesan mewah kafe ini. Fasilitas lengkap, baik untuk nongkrong smoking area, maupun indoor yang punya working space didalam. Secara rasa kopinya mantap, enak! Dan secara harga pun, masih di rata-rata kafe Jogja, jadi masih oke! Masih PR adalah tempat parkir, khususnya Mobil ya, but overall mantap!",5
,,2 tahun lalu,Willy Bredy,Local Guide,101 ulasan,"Jadi hari ini main ke kafe yang gagal dikunjungin sejak openingnya, cuman gegara wa ga ngerti lokasi parkirnya lol🤣🤣 Seperti di coffeeshop lain wa pesen manual brew, kali dengan beans bermuda. Baristanya disini ramah, tempatnya bersih dan tentunya kopinya enak. Berlokasi di pusat kota, coffeeshop ini masuk dalam list yang wajib dikunjungi di kota

Buat kalian yang pingin sambil kerja disini dan tidak bersahabat dengan sharing table, wa ga nyaranin sih. Walaupun suasananya enak banget. Kalian harus kunjungin area belakang, apalagi kalau sore, asik banget sih desain tempatnya

Note: tempat ini memenuhi protocol kesehatan di masa pandemi, foto pertama diambil setelah barista (masker sedang tidak digunakan) testing atas kopi yang brew. Foto juga sudah melalui proses editing berupa cropping, jadi tidak mencerminkan jarak yang sesungguhnya",5
,,6 bulan lalu,dhndoct,Local Guide,31 ulasan,"tempat strategis dan gampang dicari, kopinya enak, harganya pricey menurut saya, tempat nyaman untuk nugas",5
,,2 tahun lalu,prideo,Local Guide,229 ulasan,"Cafe di tengah kota dekat Lippo mall Jogja rekomended banget. Tempatnya enak. Ada indoor dan outdoor. Saya prefer di outdoor. Suasananya lebih enak, tempatnya gak gede2 banget tp adem, teduh. Kalau gak lagi PSBB cafe ini selalu ramai. Ini saat PSBB berkurang ramainya, protokol kesehatan juga diterapkan.

Saya nyobain coklat rum rasanya enak, harganya bisa dibilang murah melihat tempatnya di tengah kota banget dan rasanya enak. Penyajiannya juga cepet banget. Pesan, tunggu dikasir bentar langsung jadi. Selain ada minuman ada roti2,  pastry, cookies, finger food.

Parkir motor ada tempatnya, tp parkir mobil agak susah soalnya posisi dipinggir jalan persis. Kalau belum ada mobil yg parkir sih bisa gampang parkir tp space depan cuma bisa untuk 2-3 mobil aja.

Toilet bersih sayangnya belum ada mushola.",5
