PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 tahun lalu,Zubad Sam,Local Guide,485 ulasan,"GA NYANGKA DI SELATAN MALL MALIOBORO PERSIS ADA TEMPAT NONGKRONG BARU KERENN ABIS !!! 😍😍😍
.
Apalagi km bakal dapet Promo soft opening 15% + 10% (jika kamu share di IG mu dengan mention dan tag @kalajumpa 😎)
.
Beberapa menu endes disini yg udah JBL icip nih :
nasi goreng special, nasi goreng black pepper, laksa, pancake souffle, carbonara, dimsum 3 macem (kaki ayam, chasiew bun, siomay ayam) minuman bakal kiwi yakult, childhood marie, Fruity Party, Purple tea,matcha strawberry, strawberry Milk.
.
Utk harganya terjangkau banget dan ramah buat kamu dikantong yg suka nongki2 keren 😉",5
,,5 bulan lalu,Mrs E,Local Guide,277 ulasan,"Lokasinya strategis bgt dimalioboro, nyaman pastinya ada indoor dan outdoor.  Kopinya enak, harga affordable, parkirnya dbelakang dihotel aveta. Pelayannya baik, cepat, pokoknya asik buat nongkrong2",5
,,3 tahun lalu,Pietro Ryanditha,Local Guide,33 ulasan,"Tempat cozy di tengah malioboro, nyaman, adem, ada wifi dan makanannya enak + sesuai harganya 🤤 …",4
,,2 bulan lalu,rosalia shintawati,-,6 ulasan,"Varian cake bnyk
Ada croissant juga, love it
American coklatnya enak ada pralinennya",5
,,3 tahun lalu,Jono Mujiono,Local Guide,20 ulasan,Nih keren Restonya. Masih terjangkau harganya untuk itungan resto. Rasanya juga enak. Pelayanannya juga lumayan dan ceria.,5
,,6 bulan lalu,Rizky Susanty,Local Guide,50 ulasan,"Masakannya enak, ruangannya nyaman banget, apalagi ke sini pas lagi ada pameran lukisan.. Betah deh",5
,,7 bulan lalu,Anastasia Meyliana,-,5 ulasan,"Makanan minuman enak, porsi makan lumayan besar, harga sesuai dengan kualitas, termasuk terjangkau untuk harga makan minum di hotel, tempatnya tepat di sebelah utara mall malioboro, tempat nyaman bisa buat nongkrong dengan teman, keluarga, bestie.",5
,,2 bulan lalu,Shifa Nabila,Local Guide,14 ulasan,"Kesini gara gara nungguin temen belanja di Malioboro... tempatnya cozy, sepi, makanannya juga standart hotel",5
,,3 bulan lalu,Tri Wahyu,-,1 ulasan,"Habis nyobain gateau yang ada di kala jumpa,rasanya enak chocolatenya kerasa bgt .👍",5
,,3 tahun lalu,Salman Farisi,Local Guide,262 ulasan,"Tempat yg enak buat nongkrong akhir pekan...
Selalu ada promo disini, kopi nya enak..
Upload di IG dpt tambahan 10% discount...",5
,,2 tahun lalu,Denmas Wahyu,Local Guide,154 ulasan,"Menu makanan tdk banyak, tp rasa enak, tempat nyaman",3
,,11 bulan lalu,Wandha Yunita,Local Guide,116 ulasan,"Kesini buat meet up sama temen dari jauh, tempatnya nyaman, strategis, gampang ditemukan di jalan. Minumannya ok tapi kata temen yg pesen makanan, asin spaghetti sama satenya 😅 mungkin mereka lagi kurang beruntung. …",4
,,3 tahun lalu,Agantha Syah,Local Guide,31 ulasan,"buat nongkrong enak,nyaman .. harga standar kok rekomen buat nongki sama tmn""",5
,,setahun lalu,endah listiari,-,4 ulasan,"AC tidak terasa sama sekali, pengunjung dikit namun musik yg diputar sangat sangat kencang, serta pesan teh tarik tidak berasa teh nya malah seperti air putih. bisa di improve lebih baik seharus nya. thx",3
,,3 tahun lalu,Ardiansyah Agung W,Local Guide,58 ulasan,"Tempatnya bagus, bersih, nyaman. Menunya juga enak.",5
,,3 tahun lalu,Cathrine Sastrawijaya,-,2 ulasan,"nice place, good food and friendly staff.. tempatnya nyaman banget buat nongkrong/kerja, lokasi persis di jalan malioboro jadi pas banget abis cape belanja panas bs ngadem disini sambil ngopi dan makanannya enak, variatif juga!",5
,,3 tahun lalu,Dibyo Susanto,-,2 ulasan,"suasana cafe unik dan fun cocok untuk selfi selfi an dan yang ngak kalah penting makanannnya itu enak dan harganya terjangkau dan ada diskon yang menarik lho bro, bisa di rekomdasikan buat sobat sobat untuk tempat nongkrong dan konkow",5
,,setahun lalu,AnQoRa Channel,Local Guide,913 ulasan,"Tempat yang asyik utk bersantai, tersedia makanan dan minuman. Pelayanan cepat dan ramah",4
,,3 tahun lalu,Rizky Octavia Haryani,Local Guide,12 ulasan,"One of the best cafe in Jogja! Tempatnya pas di jalan malioboro, cocok banget buat kalian yg lg jalan2 di malioboro dan nyari cafe yg suasananya jogja banget.. Menu makanan nya macem2 dan enak2, harganya juga terjangkau ;)",5
