PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 tahun lalu,Alfad Nur Ikhsan,Local Guide,116 ulasan,"Lovely coffee shop, in the heart of Jogja. Ruang belakang outdoor asyik juga",5
,,3 tahun lalu,Vonny Indah,Local Guide,10 ulasan,"Tempatnya deket bgt sama Tugu dan nyaman buat nongki lama atau ngerjain tugas. Ada tempat indoor yg AC dan outdoor buat smoking area. Kopinya 20ribuan aja, makanannya juga enak. Bisa bayar pake OVO. Recommended👍 …",5
,,3 tahun lalu,Afifah Puspitaliza,-,6 ulasan,"Mantep bgt, murah, cozy, wifi kenceng, dan parkir gratis 👌 …",5
,,setahun lalu,Rizky Kurniawan (elvrizkykurahong),Local Guide,90 ulasan,"Tempatnya enak.. ada outdoornya bisa buat parkir sepeda. Bisa mampir deh pas gowes. Affogato Oreonya enak🤤 Kopi juga cocok sih ni tadi. Lupa foto suasana dalemnya, arghh.. Bakal cobain lagi dah👍🏾 oiya pelayanannya oke banget di sini. …",5
,,4 tahun lalu,Ario Bintang Nugraha,Local Guide,43 ulasan,"Untuk harga promo sangat murah. Dua es kopidan cemilan hanya 20 ribu saja. Untuk makanan, rasanya cukup enak. Dan untuk es kopi rasanya manis dan bukan menggunakan espresso. Sayang di ruang indoor ber AC orang boleh merokok. Tidak ramai dan cocok untuk mengerjakan pekerjaan/tugas.",3
,,setahun lalu,GT Vlog,-,71 ulasan,"cocok buat ngedate, baik indor maupun out door yg di halaman belakang. Apalagi pas sore/ malam. Behh joss tenan. Mana beberapa langkah saja dari Tugu Jogja",5
,,2 tahun lalu,Domas Angga,-,16 ulasan,Tempat nyaman dan tenang buat nongkrong 😊 …,5
,,4 tahun lalu,Raka Putri,-,12 ulasan,Makanan enak..tempat cozy buat ngerjain tugas 👍👍 …,5
,,setahun lalu,Yustina Tyas,Local Guide,25 ulasan,"tempat yang menyenangkan untuk ngechill bersama teman, ada burger kitchen yg jadi satu juga, jadi ga kebingungan mau jajannyaaa",5
,,3 tahun lalu,Aufa Anjani,Local Guide,65 ulasan,"cafe nya sepi, harga murah. nyaman, depan pasar kranggan",4
,,3 tahun lalu,Profit Rockman,Local Guide,22 ulasan,"Tempatnya nyaman buat nongkrong, pusat kota lagi...",5
,,4 tahun lalu,Swastian Jayady,Local Guide,21 ulasan,"Nyaman tempatnya,makanan dan minumannya juga enak. Harga bersahabat",5
,,3 tahun lalu,Edhi Dwiatmoko,-,13 ulasan,"well good pokoknya mantap deh,,ga nyesel nongkrong disana",5
,,3 tahun lalu,INDRA SAPUTRA,Local Guide,133 ulasan,"Nyaman dan tenang , tidak seribut cafe yang lainnya , recomended buat ngerjain tugas , bertemu dengan client , berdiskusi dll",5
,,3 tahun lalu,Araminta Shittadevy,Local Guide,580 ulasan,"Harga murah, enak, tempat kumpul ramai2 cocok nihh 👍🏻 …",5
,,setahun lalu,Diyah Novi Sekarini,Local Guide,23 ulasan,Tempat ada yang outdoor dan indoor. Dan didalam nya ada burger in juga. Jdi sekalian ada makanan lainnya selain dri menu monoch nya,4
,,3 tahun lalu,Jenitrias Verlina,Local Guide,20 ulasan,"Tempatnya nyaman dan bersih untuk kumpul dan ngerjain tugas bareng. Wifi nya kenceng. Tp karena saya nggk minum kopi, jd kalau bisa menu selain coffee mngkn bisa kasih lebih banyak variant. Untuk makanan western nya jg buat variant yg lebih banyak. Trus minusnya karena plang tulisan cafe monoch nya terllu kecil jd nggk kelihatan. Apalagi kalau sudah ada mobil yg parkir di depan cafe, makin gak kelihatan plang nya. Td saja saya kelewat pas nyari tmptnya.",4
,,3 tahun lalu,Varhan Uari,-,4 ulasan,Rekomended Tempat yang nyaman untuk nongkrong bareng temen,5
,,2 tahun lalu,Ade Rena,Local Guide,7 ulasan,Suka banget sama affogato nya,5
