PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,seminggu lalu,Aufa Anjani,Local Guide,65 ulasan,"Wajib kesiniiii yang suka ngopi pagi atau ngopi sambil laptopan nugas atau wfc, suasananya nyaman bangett, adem banyak pohon dan walaupun rame pun tetep kondusif gak berisikkk👍🏼 mocktailnya enakk, wifinya kenceng jugaa. Sayangnya kamar mandi harus ke gedung sebelahnya deket masjid juga",5
,,setahun lalu,Drajat Wicaksono,Local Guide,72 ulasan,"Tempatnya cozy dan nyamaaaaan buat ngobrol lama2, ada beberapa bean bag buat santuy, makanannya debest sih, terutama chicken karaage dg bbq spicy sauce + healthy juice nya joss segerrrr 👍👍👍👍 …",5
,,2 bulan lalu,Sri Redjeki,Local Guide,150 ulasan,"Zomia terletak di area Kampus Fak. Kehutanan UGM, masuk melalui jalan tengah dari Peternakan, dan masuk gang sebrang Wisdom Park, ikuti alur nya

Tempatnya nyaman, rindang, indoor area nya sedikit, dan waktu tunggu order lebih dari 15 menit, which is quite long.

Charging station ada di setiap meja, don't  worry. Cuma kalo ada yang diskusi, suaranya membahana, krn jarak dekat semua.",5
,,2 bulan lalu,Faizah Az Zahra,Local Guide,96 ulasan,Cocok bgt buat nugas skripsian atau sekedar nongkrong di jeda jam kuliah/praktikum. Harga nya sih standar cafe pada umumnya.,5
,,4 bulan lalu,tiwi Widiarti,Local Guide,357 ulasan,"...mau heran tapi koq nyata, nampak cubluq, koq  ada cafe di dalam.kampus kebanggaan, almamaterku, satu setugel (sing eseses ora tutug)...ugm, tepatnya di fak kehutanan ugm..
gegara diajakin lina, mantunya mengelola disini, ya udah...
belum ngeh, gek jalan muter2 njero kampus itu...hmm...venue nya asyiik, semilir angin dari sepoi ke kenceng melanda, puun2 nya tinggi itu...so pilah pilih sajian, jatuh ke dori crispy pedas sedang, ada enoki crispy, enaak juga..minumnya yang enaak, yang serba almond, hazelnutz, karamel...ada diet juice, healthy juice, n saya milih tea with mango leci...
sempat juga aja romo nug tri, ngobrol pertekaan di area beliau...
daah semua karena persiapan reuni...
sambil ngekek, usia mbah-mbah we jik reuni, sementara cucu2 nya juga udah ngambah reuni...hihihi....
oh ya, ini ditraktir sama lina ik...jadilaah...",5
,,10 bulan lalu,Frans Prasetya,Local Guide,342 ulasan,"Caffe shop di area kampus UGM.
Tempatnya di dalam kampus, nyaman harga bersahabat.

Parkirnya agak sulit, kalau motor bisa parkir di tempat parkir mahasiswa fakultas kehutanan",4
,,2 bulan lalu,Chandraning Kurnia Putri,Local Guide,37 ulasan,"The ambience's great! Overall nyaman buat produktif.

Buat Signature coffee Avocado (26k) yang aku pesen, ditambahin eskrim sama choco ball. 😻

Eventhough terlalu banyak vanila glazenya utk ku, pastrynya (vanila almond sth aku lupa) lumayan enak dan affordable (16k).

Cuma sayang bgt utk available tempat duduk yg sendiri cuma kursi tinggi. :') sama kalau ramai/menjelang jumatan tadi, pesanan minuman dateng lumayan lama.

Terus kamar mandi ada di gedung kampus sebelah zoomia, lumayan scary 😣",4
,,5 bulan lalu,rufki vinanda,Local Guide,181 ulasan,"Fix ini tempat paling okee buat bengong, jajan dan minuman enak2 dg harga terjangkau.. dan banyak buku juga.. recommended",5
,,8 bulan lalu,Octaviani Nur Asruni,-,8 ulasan,"Tempatnya adem, nyaman untuk kerja dan meeting disini,

Kopi nya nyaman di lambung, varian menu lain jg ok,

Makanan paling suka beef lasagna, pas bgt creamy nya,

Makanan manis ketagihan sama pie pisang dan banana bread",5
,,6 bulan lalu,Umi Kaltsum,Local Guide,266 ulasan,"Suasananya enak buat nugas atau sekedar book date karna gak berisik, kebanyakan orang nugas. Salad Zomianya lumayan.",4
,,setahun lalu,Dedi Eko Yunanto Priyadi,Local Guide,32 ulasan,Co working space di area kampus UGM dengan suasana yang unik,5
