PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Ema Kemala,Local Guide,68 ulasan,"Menu makanannya cukup lengkap, ada cemilan, salad, steak, menu Indonesia, pasta, perdagingan duniawi, dessert, kopi, coklat, minuman lucu, dan minuman lainnya. Parkirannya juga cukup luas, kalau musim buber gini harus dateng awal kalau ga mau reservasi. Cocok dipakai buat acara macam macam, pelayanannya juga oke.",5
,,3 bulan lalu,pungky,Local Guide,143 ulasan,"Pas kesini malam, suasana nya cozy bgt, lokasi bukan dipinggir jalan raya sih, tp mudah ditemukan dg google maps, parkir mobil jg tersedia cukup luas. Pas kesana lg ga ada live music. Utk rasa makanan ok lah, harga jg cukup terjangkau. Service waitress nya jg ok bgt👍",5
,,5 bulan lalu,Heru Pramana,Local Guide,71 ulasan,"Liburan akhir tahun ini kami berkunjung ke yogja dan kami makan malam disini. Kami pesan sop iga, iga nya agak besar dan kuah nya seger dan sudah termasuk nasi. Kemudian pesan coklat panas, coklat nya kentel dan enak banget akan lebih enak lagi kalau ada pilihan gula nya di pisah jadi punya pilihan main dan pait. Terima kasih atas sajiannya nya...",5
,,6 bulan lalu,yusronell,Local Guide,51 ulasan,"Gua kesini sebetulnya untuk ke art jog. Tapi karna nunggu temen jadinya mlipir kesini dulu deh 😅

Kalo ngomongin ambiencenya, kawasan ini asik banget sih.. Aesthetic kalo anak2 sekarang bilang mah. Tapi untuk makanan gua rasa terlalu overpriced buat gua seoarang mahasiswa 😭.

Tapi sesekali kesini gapapalah ya, untuk me time atau nongkrong sama temen asik banget.

Beberapa foto yg gua dapet dikawasan ini bisa liat dibawah ya!

yang mau ngobrol atau ngajak main dikawasan jogja, bisa dm gua @yusronell. Thank u",4
,,setahun lalu,Muhammad Abduh,Local Guide,62 ulasan,"Tempat yang nyaman untuk makan malam. Tempatnya bersih, suasananya asri, pelayanan cepat & masakannya enak.
Resto ini juga bisa dipake untuk acara pernikahan, krn sudah ada ruang untuk akad nikah, dan layout tempatnya sepertinya jg disetting untuk acara pernikahan yg konsepnya pesta kebun",5
,,4 bulan lalu,Haryadi Setyawan 1500,Local Guide,131 ulasan,"Bagi yang suka tempat makan sambil santai bersama keluarga maka tempat ini bisa menjadi alternatif di tengah kota Yogyakarta karena dari penataan ruang cukup Fotogenic dan halaman serta parkir yg luas menjadi nilai plus. Untuk makanan dan minuman no complaints lah dan untuk harga masih reasonable. Tapi sayang pajak atas keuntungan resto ditanggung oleh konsumen. Suasananya cukup cozy bila datang setelah Maghrib, service pelayanan ramah yang menjadi catatan adalah penyajian main course termasuk lama sih tp no problem karena anda akan ditemani oleh Wi-Fi yg kencang.
Cheers...",4
,,11 bulan lalu,Dewi Galaxy,Local Guide,117 ulasan,Masakan disini semuanya endul takendul kendul....gk bakalan nyesel deh semua menunya recommended dari yang appatizer maincourse dessert sama semua minumannya enak bener. Chef nya bener2 gokil jago banget masaknya. Kemarin hangout sama temen2 seru banget disini. Suasana asri dan adem pelayanan dan penyajiannya juga ramah dan cepat. Besok kalau ada waktu luang pengen kesini lagi ;),5
,,sebulan lalu,Nirmala Gitawati,-,10 ulasan,"Tempatnya enak buat kumpul kumpul. Suasananya tenang. Banyak tanaman jadi lebih adem. Tempat wudlu putri tertutup, tentu terpisah fengan tmpat wudlu laki², service ini mantab, jarang ada di cafe. Ada mushola plus alat shalat dan ac. kamar mandi juga ada. Mau yang diluar atau di dalam bisa.",5
,,setahun lalu,Agustin Yahya,Local Guide,14 ulasan,"Tempat parkirnya luas
Tempat utk nongkrongnya juga cozy, luas dan banyak pilihan tempat, baik indoor atau outdoor. Kalau malam terang dengan banyak lampu dan juga ada kolam di tengahnya. Cocok juga apabila mengajak anak kecil. Menu makanan dan minumannya juga beragam. Top pokoknya",5
,,9 bulan lalu,Dkn,Local Guide,442 ulasan,Tempatnya keliatan fancy tapi harga masih affordable bagi orang jakarta. Paling suka coklat kejunya. Pesen onion ring sama carbonara rasanya b aja sih. Tapi suasananya enak kok,4
,,7 bulan lalu,Celine,Local Guide,41 ulasan,"karena ndak tahu tempat apa ini, pas explore iseng dateng. kirain ini ada barang-barangnya. tapi ternyata per event. jadi pas dateng pas ga ada event. tapi di belakangnya ada foodcourt. tempatnya unik sih. buat santuy oke banget 👌.  ada pohon beringin buat popotoan ato diem di bawahnya adem.

the museum is not open everyday. They open if there’s an event. behind the building, there’s a food court.",4
,,setahun lalu,Deli Roza,Local Guide,103 ulasan,"Tempat nongkrong yang bagus. Selain itu harga makanannya juga murah banget.
Sambil menikmati makanan di hibur oleh alunan musik.
Sempat minta tissue sama waitress,Alhamdulillah sampai pulang tissue belum di antar 😄😄 …",5
,,8 bulan lalu,Mr. Kencot,Local Guide,23 ulasan,"Tempatnya nyaman, makanannya enak dan bersahabat di kantong, pilihan menunya juga cukup banyak.",5
,,2 bulan lalu,Yosua Gleen Nelsen,Local Guide,17 ulasan,"Makanan dan minumannya gak Ada obat enaknya
Chickhen cordon bleu enak semuanya. Saosnya juara
Steak dada ayam juga juara saosnya.
Calamari wajib banget dicoba karena enak baik makanan dan mayo-nya
Es krim dan es teh juga juara rasanya
Last, harga sangat sepadan dengan makanan dan pelayanan staff yang very well",5
,,sebulan lalu,debong van hoet,Local Guide,57 ulasan,"Sumpah demi apa, pisang gorengnya de best, tepung kulit luaran pisgornya krispi tapi lembut. Enaakkk.

Tempat nyaman, sejuk dan yang pasti di kota.",4
,,setahun lalu,Wiwik Rahayu,Local Guide,266 ulasan,"Tempat bagus asri teduh
Padahal itungan nya ditengah kota ini tidak jauh dari malioboro, bersebelahan persis dengan pasar wirobrajan
Buka jam 5 sore suasana senja terasa banget indah syahdu santai sangat cocok untuk menikmati kopi maupun aneka minuman dan makanan lain yang ditawarkan disini

Menu bervariasi, rasa enak, harga tergolong murah cukup terjangkau (untuk sekelas kafe begini)

Area nya luas, banyak tempat duduk, mau yg outdoor beratapkan langit bisa, mau di gazebo atau pendopo jg bisa, ada air mancur ditengahnya, ada menara bertingkat sangat disukai anak2 untuk bermain disekitaran

Pelayanan ramah dan cepat
Tempat yang menyenangkan untuk dikunjungi, sekedar bersantai melepas penat, untuk rapat, bisa buat nugas atau hanya sekedar menikmati minuman dan hidangan yang lezat

Sukses untuk secret garden 💚",5
,,2 bulan lalu,Apsari Sekar,Local Guide,41 ulasan,"Terimakasih Secret Garden.. Semalam saya kesini dan dompet saya qaddarullah hilang, ternyata disimpenin sama karyawan²nya yang baik hati.. MaasyaaAllah, masih rejeki saya.. Semoga semakin banyak dan berkah rejekinya ya mas dan mbak semuanya 😍",5
,,2 minggu lalu,Dade Atman,Local Guide,106 ulasan,"Tempatnya enak, menu bnyk pilihan, harga terjangkau. Taste oke. Ada mushola, Bisa bayar cash, Qris.
Cobain deh 😊 …",4
,,3 bulan lalu,Dipta Bthari Candraruna,Local Guide,20 ulasan,"Kopi americano dan onin ringnya enak, makanannya baru nyobain kwetiau dan nasi goreng yg rasanya cukup enak dan standar, hanya karena preferensi subjektif jadinya sedikit keasinan menurutku kwetiau-nya dan nasgor kurang seasoning (bawang, lada, ato cabe). Mungkin memang style makanannya seperti itu, jd bakal cocok2 ajasi di lidah bagi yg suka. Pelayanan jg oke, sayangnya agak sepi karena weekday dan udah malem kali ya. Overall, kesan pertama dateng ke sini asik kok tempat dan suasananya. Ada colokan jg klo mau sambil ngerjain tugas 👌🏼",4
