PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 bulan lalu,Rendita Ratna Fatika,-,3 ulasan,"rekomended banget buat nugass, sangat pribadi dan sangat tenang suasananya.

Dengan harga segitu terbayar dengan susana yang sangat nyaman, ruangan tidak pengap, hanya ada beberpaa kursi disana, makanya tak banyak orang,  jangan lupaa ruangannya ber AC, so.. kamu pastu betahh dehh.",5
,,2 bulan lalu,Sahrul Ramadhan,-,1 ulasan,"tempat nyaman, kedap suara
kopi enak, varian thai tea juga segar",5
,,2 bulan lalu,zahra aurelia,-,3 ulasan,"tempatnya nyaman bangett, super comfyy, pilihan makanan dan minuman nya juga banyakk jadi ga bikin bosen. fiks bakal jadi tempat nongki bareng temen-temen",5
,,2 bulan lalu,dinda ghysella,-,4 ulasan,"Cozy place bangett, apalgi buat nongkrong anak muda jaman sekarangg, makanan nya jg affordablee, sesuai dgn taste ku sihh jadi enakkk, cafe nya jg bisa buat nugass 😍 thanks to nawwa kopi",5
,,2 bulan lalu,Tubagus Ilham Ramadhanu,-,2 ulasan,tempat nongkrong fav bgt soale 24 jam cuy,5
,,2 bulan lalu,AHNI AITUN NISAH,-,4 ulasan,"tempatnya super nyaman dan bagus bangett, minuman sama snack nya juga terjamin rasanya😋, wajib dateng kesini siih",5
,,2 bulan lalu,Ryan Artiandy Herianto,-,9 ulasan,"Kopi nya enak (rum nya jozz), owner nya ramah.",5
,,sebulan lalu,amelinda,-,3 ulasan,"tempatnya nyaman buat nugas ataupun cm buat sekedar nongki2 ajaa, makanan & minumannya enak enak!! harganya juga ok masuk di kantong pelajar, boleh banget nii dijadiin opsi kalo mau ke coffeeshop di jogja👍🏻👍🏻 …",5
,,2 bulan lalu,Yohanes Purbanta Soerya,-,3 ulasan,Bersih & nyaman. Tempatnya agak kecil tapi parkirannya luas. Disediain banyak colokan buat ngecas hape/laptop jadinya betah berlama-lama,5
,,2 bulan lalu,Galih Nizar,-,5 ulasan,"Tempatnya nyaman, enak buat ngobrol santai sama temen temen. Menunya juga variatif, pokonya top deh👍 …",5
,,2 bulan lalu,Melania Desinta Anggraeni,-,3 ulasan,"lokasinya deket UGM UNY. tempatnya nyaman, interiornya pun simpel modern. cocok banget buat ngerjain tugas sendirian ataupun nongki bareng temen. sukaa banget sama varian minuman disanaa!!
recommended banget deh buat kalian yg mau nongki² nih, buka 24 jam🤩💟",5
,,3 tahun lalu,Firman Haryo,Local Guide,47 ulasan,"Kopi enak dengan harga yang terjangkau untuk kalangan mahasiswa dan orang kantoran. Tempatnya nyaman buat ngobrol maupun ngerjain tugas atau kerjaan kantor. Jam operasional 09.00 - 23.00, Regalnya bikin nagih dan di sini juga ada Bobba lho, mau Teh Bobba, Kopi Bobba, atau Susu Bobba? Rasa jangan ditanya lagi, gak kalah sama kopi2 lainnya. Yang bikin unik dan nyaman adalah tempatnya yang nyempil, pokoknya nyaman banget deh.",5
,,2 bulan lalu,Muhammad Afnan K.H,-,2 ulasan,"tempat nya sangat cozy sangat cocok untuk mengerjakan tugas, ditambah lagi makanan dan minuman nya banyak sekali pilihan dan tentu saja ramah di kantong mahasiswa",5
,,2 bulan lalu,Febby Maghfira,-,1 ulasan,"Tak kira tempatnya kecil soalnya mepet bgt sama parkiran, tpi pas udah masuk ke dalem ternyata luas ada juga di lantai 2 nya. Nyaman buat nugas pokoknya.",5
,,2 bulan lalu,Dionysius Oki,-,1 ulasan,"Kopinya enak, crofflenya juga mantaaaap, terbaik nawwa coffe",5
,,setahun lalu,Tya Endah,Local Guide,85 ulasan,tempat ngopi yg buka 24hours.. dibelakang WS cabang UNY yaaah (yg klo pagi buat jualan bubur syarifah),5
,,2 bulan lalu,6207 Silky Amanda Yuniar,-,1 ulasan,"Tempat nya bagussss, asik, barista nya gemoy2. Pokok nya klo nongki wajib bngttttttttt disni ! Tak ksh bintang 10 klo ada wkwk",5
