PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 minggu lalu,Muthia Indriasari,-,4 ulasan,"Pertama kali dtg ke coffee shop ini ke  dekat dari tempat penginapan, iseng cari di Google coffee shop terdekat, ternyata Tempat nya asri bgt! Kopinya pun enaaak, buat yg mau ngopi+sarapan pagi2 disini Oke bgt",5
,,6 bulan lalu,Inu Nurfadzri,Local Guide,121 ulasan,"Ngopi santai, siang ini utk yg ke 2 kalinya kesini. Salted Caramel Biscoff, mengingat kan jaman masih kecil, suka makan biskuit jahe. Enaaak!",5
,,seminggu lalu,Dhia Asa Imtinan,-,10 ulasan,"mungkin pas kurang beruntung, ngrasain sajian minumannya kurang enak. Telang + susu tapi encer sekali :( jauh dari creamy dan jatuhnya overprice. Tapi untuk ambience tempatnya cukup enak.",4
,,setahun lalu,Hendra Tjong,Local Guide,74 ulasan,"Campuran kopi arabica dan robusta. Dengan pilihan snack donat benar-benar perfect pairing untuk menikmari kopi sore hari di Yogyakarta.

Mereka juga memiliki penginapan dengan konsep geblok khas jawa tengah dan ber AC.",5
,,10 bulan lalu,Wewen Anggarini,Local Guide,337 ulasan,"Tempat nya outdoor. Walopun kecil, sangat homy dan nyaman. Makanan affordable. Rasa kopi enak. Tehnya jg enak 🙌",5
,,setahun lalu,Eunike Elisaveta,Local Guide,27 ulasan,Hidden gem di jalan kecil Keraton area. Cukup jalan sekitar 10menit dari alun2 selatan. Dengan konsep outdoor khas Yogya dan warna warni yang bikin seger mata. Pilihan kopinya cukup beragam. Tapi buat kamu yang cari kopi dengan rasa yang kuat lebih baik minum espresso ajah.. ☺☺,5
,,6 bulan lalu,Nur Resta,Local Guide,41 ulasan,"Lokasinya ada di pusat kota ya, Alun-alun utara ke timur dikit belok kanan. Parkir sangat terbatas karna tempat nya pun kecil, hanya diteras gt aja. Tapi meskipun tempatnya kecil suasananya tu nyaman banget, pelayanan juga ramah dan cepat. Untuk rasa juga enak, harga agak mahal yaa",5
,,6 bulan lalu,Rahma Aja,Local Guide,85 ulasan,"Suasananya enak, asri.
Cuma ternyata ga terlalu besar tempatnya.
Asri juga banyak pohon",5
,,4 bulan lalu,novie amalya,Local Guide,122 ulasan,"Saya sih paling suka sama coffee shop ini..jadi tempatnya jadi satu sama homestay...tapi enjoy buat duduk lama
Suasananya itu lo",5
,,10 bulan lalu,Nunuk Ambarwati,Local Guide,409 ulasan,"Sejak lahir saya tinggal di daerah ini. Saya tahu betul transformasi perubahan bangunan ini dan menjadi sebuah cafe cantik. Interiornya bagus, masih banyak tanaman/pohon juga disini meskipun tempatnya terkesan kecil. Jadi sangat nyaman dan sejuk.

Ada promo Buy 1 Get 2 tiap hari Rabu di Sapulu Coffee waktu saya kesini, atau promo menu breakfast. Ya artinya mereka siapin promo. Tempatnya mungil, jadi ngga banyak bisa terima tamu, kadang malah perlu reservasi.

Mendingan ke sini naik kendaraan online atau motor, karena parkir mobil agak mikir harus parkir dimana. Karena posisinya di pinggir jalan yang ramai lalu lalang dan berada berdekatan dengan sentra Gudeg Wijilan, Alun Alun Utara dan Alun Alun Selatan.

Disini juga menyediakan homestay yang kerjasama dengan AirBnB. Tempatnya unik tapi tetep nyaman, apalagi ownernya ramah banget. Kalau ada kesempatan ketemu, pasti bisa banyak ngobrol :)",4
,,2 bulan lalu,Yustiani Anjar Sari,-,5 ulasan,"Cafe kecil, tapi nyaman. Arah duduk menghadap matahari terbit dan terbenam.",5
,,2 tahun lalu,Novfiska Priscillia Elizabheta,Local Guide,109 ulasan,"terimakasih sapulu coffee Yogya. seneng banget pertama ke Yogya nemu kedai kopi cantik, aesthetic, unik. untuk harga relatif murah, nama menu menu nya juga ga pasaran. mas barista jya jelasin detail juga, waktu datang kesana disambut hangat. cocok buat nyore, nyiang, malam juga 🤩🤩 buat foto aesthetic disini pas banget backgroundnya 😜😜😜",5
,,4 bulan lalu,Ainasofi Nastiti,Local Guide,30 ulasan,"Tempatnya nyaman sih, indoor sama semi outdoor gitu. Banyak tumbuhan jadi bisa terpenuhi oksigennya. Instagramable juga bagi yang ingin berfoto. Saya berkunjung kesana beberapa bulan lalu, mungkin karena ekspektasi makanannya tinggi jd kalau buat hidangannya biasa aja sih..",4
,,2 tahun lalu,umar f,Local Guide,182 ulasan,"Udahlah, jangan pernah kasih tau saya tempat ngopi yang semi outdoor, rimbun rindang banyak pohon, dan banyak angin, pasti bakal balik lagi ke sini.

Mau kopinya rasa apa jg, mau kopinya pake kopi sachet jg gpp. Tapi kopi di sini serius kok bukan asal-asalan. Buat yg emang cari kopi, di sini sih dapet.

Ini tempat enak bener buat ngerjain tugas bareng temen atau ketemu temen lama atau rekan bisnis. Ini tempat insyaa Allah bikin mood jadi bagus.

Kalo ke sini, makan gudeg dulu atau makan gudeg dulu baru ke sini karena ini tempat ada di jalan Wijilan yang terkenal Gudegnya itu lho.",5
,,sebulan lalu,Pipiet Pratiwi,Local Guide,24 ulasan,"Rasa makananya ciamik dan kopi nya enakkk..
Tempatnya agak private kecil tapi Interior dan plenik2nya estetik 😁",5
,,2 tahun lalu,Wintan Maharani,Local Guide,123 ulasan,"Cafe ini tepat berada di Homestay The Chendela, lokasinya cukup strategis, hanya beberapa meter menuju alun alun. Untuk cafe ini sendiri tidak terlalu luas dan pilihan menunya juga tidak terlalu bervariatif. Tapi cukup nyaman untuk sekedar rehat sehabis jalan-jalan. Dan disini kalian bisa ketemu kucing-kucing lucu yang dipelihara pemiliknya lho 👌",5
,,2 tahun lalu,Ch,Local Guide,836 ulasan,"Pelayanan ramah dan racikan vanila regalnya enak. Kesini pas meeting berempat sama temen. Kalau agak lapar tp msh nanggung materinya, bisa beli nugget pisang atau french fries. Suasananya sejuk. Lokasinya persis disebelah homestay tp msh 1 area. Parkir mobil pinggir jalan, parkir motor atau sepeda aman soalnya bisa ngopi sambil pantau. Naik mobil kesini lewat plengkung wijilan ya (jangan lewat p3an purawisata). Motor n sepeda bebas dr arah mana aja.",5
,,3 tahun lalu,Erny Kurniawati,Local Guide,208 ulasan,"Cafe yang nyaman berlokasi di wijilan deket pusat gudeg. Kafenya mungil, tapi bagus dan nyaman. Terus menunya emang fokus di kopi. Minumannya cukup lengkap. Tapi untuk makanan berat nggak setiap hari ada. Untuk camilannya ada dan cukup enak. Harganya standar. Ambience cafenya tuh nyaman untuk stay lama-lama.",5
,,3 tahun lalu,Evita Rahmawati,Local Guide,61 ulasan,"+ tempatnya tengah kota, dalam benteng, sampingan ma gudeg2 Wijilan, gampang dicapai
+ minumannya worth it, recommended es Blue Latte (30k) dan es Red Velvet (32k). Blue Latte dari bunga telang atau apa gt jadi warnanya bisa biru, trus ada sensasi mint rasanya dinginn.
+ sedotannya stainless steel, komitmen buat less waste
+ tempatnya kecil lucuuu macam garden gitu, paling enak pas sore sepoi2
+ wifi ngebuuuutttt

- lumayan pricey buat mahasiswa, segmen menengah ke atas
- jalanan rame, banyak polusi kendaraan
- gabisa lama2 krn tempatnya kecil, gantian ma yg lain
- parkir mobil susah",5
