PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,4 bulan lalu,Dimas Setiawan,Local Guide,146 ulasan,"Tempatnya ternyata cocok ya buat WFC aka work from cafe, 😅. Suka juga sama kopi soda dan sup tahunya 👍. Harga banyak di sekitar 25an. Cuma di parkir aja problemnya, lebih baik kesini pakai motor atau jalan kaki langsung deh. Lokasinya juga enak, deket ama Kraton, bisa ngadem n santai disini kalau lagi berwisata pas panas-panasnya.",5
,,7 bulan lalu,Fathiyyah Nur Andina,Local Guide,247 ulasan,"Makanan dan minumannya enak-enak, porsi nasinya terlalu banyak, tapi cocok kalo lagi kelaperan. Pelayanannya juga ramah",4
,,setahun lalu,guinina sesa,Local Guide,12 ulasan,"Vibes sorenya the best. Tempatnya cozy, makanan super enak, minuman seger banget. Mantap sukses terus",5
,,setahun lalu,Muhammad Dzulfikar Ali Ramadhan,-,3 ulasan,Tempat nongkrong yang asyique. Makanannya spesial. Langsung masakan dari owner sendiri.,5
,,setahun lalu,Mayshafaro Astin Prasasti,-,3 ulasan,"Favorit bgtt sama tahu cabe garamnyaa !! Minumannya lutchu lutchuu !! Mau cobain yang lainnya, tempatnya cozy bgtt !! Nanti kesana lagi dahh",5
,,6 hari lalu,jauza aqilah,Local Guide,54 ulasan,"Asik buat nugas bareng temen-temen, wifinya juga lancar lancar aja👌👍👍👍",5
,,setahun lalu,Eka Nutnum,-,3 ulasan,"Nyaman untuk ngerjain tugas nihh, menu makanan & minuman worth it bangett 🌟 …",5
,,setahun lalu,Khoirun Nufus,-,1 ulasan,"Tempatnya enak, suasananya juga gak berisik",5
,,setahun lalu,adven nagara,-,3 ulasan,enak bgt buat nongkrong. vibes jogjanya dapet bgt,5
,,setahun lalu,Nurul Nur Khasanah,-,1 ulasan,"Sangat menarik buat nongkrong sambil ngopi ditengah ramainya alun"" jogja",5
,,setahun lalu,Nabila MF,-,2 ulasan,"Tempatnya enak bgtt nyaman buat nugas sama nongki. Minuman dan makanannya juga enak, apalagi minuman cold brewnya sama tahu cabe garam nagihh👍👍 baristanya juga ramah bgtt sukaaa …",5
,,2 hari lalu,stanisius dwi Putranto,Local Guide,154 ulasan,Ya lumayan lah buat nongkrong,5
,,setahun lalu,Imam Mursyid,-,2 ulasan,"Kwetiau sama nasi daun jeruk ayam pedasnya juara sih, gaada lawan. Varian minumannya banyak banget, tapi cold brewnya seger parah sih. Mantap dah pokoknya!",5
,,setahun lalu,Michael Kevin Pratama,-,1 ulasan,"Tempatnya mantep, kopinya enak, naise",5
,,setahun lalu,adi nugraha,Local Guide,37 ulasan,sup telur tahunya rekomen banget,5
,,setahun lalu,Rusli Nur,-,2 ulasan,"Tempatnya cozy, deket sama tempat wisata jadi sekalian mampir sini pas capek =)) untuk harga standar buat kantong mahasiswa",5
,,setahun lalu,josiandri,-,2 ulasan,"Tempatnya nyaman dan asik, diarea pusat oleh"" jogja",5
,,setahun lalu,Abigail Katherine Arnitasya,-,2 ulasan,"cookies and creamnya enak, tempatnya juga cozy sekali pas untuk nongkrong dan berteduh dikal hujan dan panas",5
,,setahun lalu,Ratih Pramudya,-,3 ulasan,Tempat dan suasana nya enak buat nugas !! Kopi dan Makanan nya juga Enak !! Rekomend Bangett ...,5
