PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 bulan lalu,Yunita Sugiarto,Local Guide,16 ulasan,"salah satu coffeeshop wfc friendly area pogung - ugm - jakal.

tempatnya super comfy, tempat duduknya nyaman, ac indoornya dingiinn, ada area outdoor dibelakang juga buat yg smoking. ada musholla juga.

menunya beragam, tp aku recommended cobain matcha berry nya! enak bgt juara<3 ada makanan gurih atau dessert juga. bisa bayar pakai qris.

areanya tenang karena lumayan masuk gang area perumahan, wifinya stabil dan colokan juga banyak.

overall oke banget, thankyou capslock coffee!",5
,,setahun lalu,Raihana Siregar,Local Guide,67 ulasan,"Bagus tempatnya nyaman buat nugas, ada indor dan outdor, tpi mnurut ku kapasitas tmpt duduknya ga trlalu banyak ya, ya malahan jdi cucok emng klo mau nyari tempat nugas yg ga terlalu rame. Croffle nya juga enak, kopinya enak dan harganya tergolong murah sih (under 25). Lengkap ada toilet dan musholla. Barista nya juga ramah. Recomended dan saya mau balik lagi👍🏻 oiya tutup jam 11",5
,,7 bulan lalu,sulis rahmawati,Local Guide,31 ulasan,"tempatnya enakkk, harga makanan dan minumannya lumayan terjangkau cuma nunggunya agak lama hehe. wifinya kadang ga stabil",4
,,5 bulan lalu,Rodlita Aisyiyatana,Local Guide,139 ulasan,"Favorite sih tempat ini, dari segi tempat, rasa, dan pelayanan. Oh ya kalo mau sholat bawa mukena sendiri yaaa",5
,,5 bulan lalu,Muhamad Nastain,Local Guide,156 ulasan,"Tempatnya cozy, nyaman buat nugas dan santai. Minuman non coffee nya enak, saran menu makanannya bisa ditambahkan",5
,,5 bulan lalu,Natasya Fortunita,-,8 ulasan,"outdoor indoor nya enak, harga kopi nya masih aman (20 ribuan), KOPI NYA ENAK BTW apalagi yg qwerty.....
parkir mobil kayaknya agak susah, tapi kalo motor aman. ada musholla tapi mukenanya suka ga ada, jadi better bawa mukena dari awal ajaa. wifinya oke sih cmn kalo hujan keknya semua wifi jogja bakal bala deh (apalagi pogung)",5
,,2 bulan lalu,rantika silva,-,3 ulasan,"Tempatnya luas, adem, banyak kursi. Nyaman untuk nugas dan kongkow bersama teman. Dekat dengan kosan.",5
,,2 tahun lalu,Vicky Koapaha,Local Guide,150 ulasan,"Yang suka minum kopi susu tp kopinya bold mah dsni sih okeeee! Cm smoking areanya panas trs ada spot² yg sbenernya oke cm gelap aja kurang penerangan jd smoking areanya terkesan kecil huhu :(
(Difoto gak terlalu keliatan)
Tapi ruangan ACnya asik kok buat ngadep laptop~ heeeee",4
,,4 minggu lalu,Arfian Cahya,Local Guide,73 ulasan,"Tempat buat nugas paling nyaman, tempatnya juga gak terlalu berisik, minuman match-nya lumayan enak, wifinya kencenggg dan ada tempat buat shalat",5
,,setahun lalu,Ami Nizami,Local Guide,43 ulasan,"Tempatnya nyaman, wifinya cepat, minumannya dan menu lainnya cukup affordable dan menyediakan ruang ibadah yang baik.",5
,,5 bulan lalu,Destriana Pasaribu,Local Guide,63 ulasan,"Dalemnya isinya orang nugas, kalau yang outdoor ya orang merokok dan diskusi. Nyaman, ga terlalu luas dan ga berisik juga. Harga menunya standar ke atas. Bisa jadi pilihan. Wifi ada dan aman",5
,,2 tahun lalu,Ragil Yuliatmoko (Bonkce),Local Guide,2 ulasan,"Tempat ngopi nyaman di jaksel (jakal selatan) kopinya enak, baristanya ramah harga juga terjangkau.",5
,,5 bulan lalu,bucinsebeuntin,-,1 ulasan,Wifinya jelek banget. Lebih jelek dari wifi kostan saya. Ini saya posting review pake tethering hp hahaha. Wifi itu udah fasilitas dasar cafe buat nugas apalagi di kota pelajar. Kecewa berat,1
,,setahun lalu,Irfan Bakhtiar,Local Guide,868 ulasan,"Tempatnya nyaman, layoutnya oke. Single originnya sipp. Alphabet coffee-nya joss",5
,,11 bulan lalu,Dewi Handayani,Local Guide,95 ulasan,"Lokasinya agak masuk di gang tapi tempatnya cukup luas, menunya beragam, nyaman juga buat nongki",4
,,setahun lalu,Evi Margiyanti,-,51 ulasan,"Tempatnya nyaman bgt, luas juga, bersih, cuma sayang jam malam cuma sampe set 10 padahal di maps sampai jam 11 mlm",5
,,4 bulan lalu,khairil ardhi,-,3 ulasan,"Lokasi nya nyaman banget , paling suka kopi susu Chemistry disini. Suasana mendukung mengerjakan tugas tugas",5
,,setahun lalu,Adit,Local Guide,381 ulasan,"Capslock Coffee terletak di daerah Pogung, Yogyakarta. Tempatnya sangat nyaman untuk ngobrol santai, mengerjakan tugas, atau sekadar minum kopi. Area duduk cukup luas, mencakup indoor dan semi outdoor. Tersedia toilet dan mushalla. Rasa minumannya pun cukup oke, namun jika tidak menyukai yg terlalu manis bisa minta untuk dikurangi. Area parkirnya cukup untuk sepeda motor. Terima kasih.",5
,,7 bulan lalu,Cris,Local Guide,55 ulasan,"Suka banget sama atmosfernya, tenang dan santai. Ada indoor+outdoor space, you choose 👌 harga lumayan terjangkau. Belum coba makanannya, but def love the latte. Bakalan datang lagi.",5
