PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,7 bulan lalu,Ini Ayuliass,-,4 ulasan,"Dsini bisa ngopi sekalian treatment ✨✨ btw Kemaren aku eyelash dsini loh , ramah bgt mba2 nya",5
,,7 bulan lalu,Junaidi Khab,Local Guide,14 ulasan,Tempat dan lokasi lumayan nyaman tapi susah untuk ditemukan jika dicari mengikuti GMap.,4
,,2 bulan lalu,arie rafikaningtyas,Local Guide,96 ulasan,Cocok buat nongkrong modal tipis 😂✌️ …,5
,,7 bulan lalu,Sigit Paryanto,-,1 ulasan,"Nyaman banget nongkrong disini. Baristanya friendly banget, minumannya juga enak. Pernah minuman gak sengaja jatuh langsung diganti baru sama mbak baristanya. Terus nongkrong disini pas kebetulan ada temen yang ultah tiba2 dikasih surprise gitu sama kafe nya. Dibawain free snack, diputerin lagu ultah + dikasih korek gitu buat tiup lilin. OK banget sih ini, pengalaman yang tak terlupakan. Emang beda dari kafe yang lain luvvv",5
,,3 minggu lalu,Arishano Hargono,Local Guide,14 ulasan,Sudah umum seperti biasa lainnya,3
,,10 bulan lalu,Bima Putra Pratama,Local Guide,101 ulasan,Kopinya ok. Kebwrsihan tempatnya nya bisa di tingkatkan lagi.,3
,,setahun lalu,Cheren Happuch,Local Guide,201 ulasan,"Coffeenya enak, tempat nyaman dan ada foto box di lantai atas",5
,,4 bulan lalu,Maha Rani,Local Guide,137 ulasan,Tempatnya cozy buat nongki,5
,,7 bulan lalu,yohana gracilaria,Local Guide,21 ulasan,"Tempatnya enak dan sejuk
Bisa dipakai buat nugass dan nongkrong
Harga makanan standart rasa jugaa biasa aja tapi worth it la",5
,,5 bulan lalu,defa souhuwat,-,3 ulasan,"Ini tukang parkirnya cuman minta bayar tapi gak bantuin, serasa dipalakin duit.",3
,,5 bulan lalu,santa neke,Local Guide,31 ulasan,"Staffnya ramah, menunya variatif, harganya terjangkau",5
,,seminggu lalu,Hanung Bramaram,-,1 ulasan,Lebih cepet lagi ya,5
,,3 bulan lalu,Muda Wamah,-,1 ulasan,"Tempat nya bagus, kuku nya bagus, staff nya Ramah.",5
,,5 bulan lalu,Ilham Aufa Syuhada,-,2 ulasan,"semua okee bgt,kecuali tukang parkiranya lumayan rese",4
,,7 bulan lalu,Sopan Aditya,-,1 ulasan,"saya tidak diberi struk pembelian, minuman saya terlalu panas (tidak bisa lgsg diminum), minuman es saya tidak manis 😀",1
,,setahun lalu,budhy rachmawan,-,1 ulasan,Kak untuk rasanya kurang bold dengan harga segitu. kalo bisa rasanya lebih bold lagi. tadi saya beli charcoal rasa nya banyakan air bahkan rasa susunya pun masih kalah. masukan lebih dipedulikan untuk masalah rasanya kak,2
,,setahun lalu,Arief Fathurrohman,Local Guide,178 ulasan,"Istimewa dengan konsep yg asyik buat sekedar nongkrong, kumpul, atau sekedar nugas.
Menu menu nya memuaskan boskuu. Dari makanan sampai minuman-minuman nyaaa.

Well, dari sekian banyak cafe di Jogja, cafe ini salah satu cafe yg recommend bangett bangett..
🔥🔥🔥🔥",5
,,sebulan lalu,Ati Sofana Kafianita,-,8 ulasan,Kesini karena mau foto ini doang😂😂 …,5
,,3 minggu lalu,Fauziah Nurhasanah,-,4 ulasan,Bgsstt bgttt sumpah uda langganan d sini,5
