PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Restu Anjar S,Local Guide,208 ulasan,"Tempatnya oke, tak jauh dari pusat kota apa lagi deket tempat wisata.
Bisa buat kumpul rame- rame juga.
Pokonya oke lah, harganya pun relatif masuk di kantong dengan menu2 yg cukup menarik, terutama burgernya.. masukkk",5
,,8 bulan lalu,Geret Koper,Local Guide,146 ulasan,"Gerbangnya lucu....ala2 taman sari. Tp parkiran terbatas bgt, mending ngegojek/car/becak. Cafenya yg did berAC kapasitas  kecil. Di blkg ada ruang meeting/ruang kreatif. Sebelahnya bakerynya. Ini lokasi di jalanan antara taman sari ke alun-alun kidul.",4
,,9 bulan lalu,Ayudia Hafara,Local Guide,70 ulasan,"Baru tau mamahké ada cafenya gini. Enak buat nongkrong, apalagi pas sepi. Harganya lumayan kalo buat minum doang, plusnya pelayanannya ramah banget👍👍👍
Tersedia mushola juga.",5
,,6 bulan lalu,zhiajah,Local Guide,220 ulasan,"aselliiiiiiii bleger nyaa emang endessss
daging burger dan saosnya memang beda, khas rasanya dipadukan dengan nanas di dalemnya. Pertama liat komposisinya kog aneh ya, tapi pas dimakan rasanya nyatu loh..
bisa dicoba👍👍",4
,,setahun lalu,W. Hanie Pratiwi,Local Guide,93 ulasan,"Seneng banget kemaren nyobain dine in bleger sm kopi bia di Mamahke Jogja, walaupun gak ketemu Bia Zaskia dan Abi Hanung. Semoga ketika kesana bisa ketemu, aku fans buanget.
Tempatnya enak, bersih, toiletnya bersih puoolll, pegawainya ramah2 bisa diajak guyon. Bintang 7 deh pokoknya ⭐⭐⭐⭐⭐⭐⭐",5
,,9 bulan lalu,Salsabilah Firdaussiah,Local Guide,119 ulasan,"Penasaran datang kesini karena pengen cobain burger beef bleger nya Mamahke, karena udah makan diluar jadi kita take away aja. Burger nya enak saus nya luber sampe tumpah2. Next mau coba makan langsung disini. Tempat nya cantik, ada kopi kopi juga~",4
,,setahun lalu,Agus Mulya,Local Guide,54 ulasan,"Alhamdulillah. Allah sampaikan perjalanan ke Jogja lagi.
Sore sore saat hujan seperti ini memang perut sedang lapar setelah turun dari Sleman. Ke Alun alun aah. Dan kami mampir kesini.
Dari luar konsep nya memang khas Jogja banget.
Interior juga unik dan yang tak kalah adalah servicenya.
Setelah order, menunggu beberapa saat dan alarm tanda pesanan sudah siap yang kami pegang berbunyi.
Well, waktunya pulang.
Hujan lebat . Alhamdulillah ada pak juru parkir yang dengan sigap dengan payung mengantar ke mobil.
Setelah di buka, burger bleger Mamahke memang top.
Apakah akan buka di tempat lain???
Sepertinya tdk.....(tidak tahu) maksudnya!!
Semoga bermanfaat!",5
,,9 bulan lalu,sintiya mukholif,Local Guide,95 ulasan,"Tempatnya kekinian dan nyaman banget. Biarpun ramai tp tetep bisa buat nongkrong. Sayangmya menu nya baru sedikit, semoga cemilan dan minumannya semakin bervariasi.
Oiya untuk cake nya tidak di display di rak/shelving. Cake sudah dikemas dlm box yg ada di rak dinding belakang kasir",5
,,setahun lalu,Wimana Aini,-,2 ulasan,Salah satu cafe dengan kebersihan dan keramahan staff yang oke bgtt karna poin utama tempat akan merasa nyaman ya dari situ. Sempet ada 1 makanan yg kurang oke penyajiannya dan cuma minta untuk dimasak lg aja tp langsung diganti sm staffnyaa. Patut  diberi ⭐️ 100 si dari tim Owner yg bisa rekrut motly staff-nya dengan good attitude dan melakukan tugas dengan baik 👍🏻👍🏻,5
,,setahun lalu,Lorenta Septi,-,3 ulasan,"Tempatnya nyaman banget buat nongkrong sama keluarga atau pacar, banyaj spot foto disetiap sudutnya. Kopinya juga enak banget apalagi minum kopi ditemani mamahke krucil red velvet makin mantap dehh. Apalagi bleger beefnya bener² super enak, mayonya banyak banget. Rekomendasi juga karna cakenya enak² parah, minumannya juga enak. Pelayanannya juga ramah sekali",5
,,setahun lalu,Farrah Nur Afifah,-,1 ulasan,"Senyaman dan seasyik ituu tempatnyaa. Bersiih, penataan ruangnya bagus bangett, staff nya ramah-ramah 😍. Blegernya masyaAllah enak banget, mayo nya melimpaahh. Red velvet sama ice chocolate juga mantep bangett. Wajib coba sih kalian ke sini. Bakal ketagihan ❤🔥 …",5
,,10 bulan lalu,Wulansari Handayani,Local Guide,218 ulasan,"""hargaa mulaii 10rb smpe 70rb aja.....gak pake ppn 10% jd amann...tenang lebel harga sudah adaa..jd bisaa sesuai isi kantongg....💕💕💕💕💕💕
Rasa enak maniss semuaaa...burgerr besar tebell tp manissss.bener2 manisss kaya gula jawaaaa....😊😊😊😊😊..variasii cakee lengkapp...dan empukk...minumann porsi standar ajaa...rasaa maniss dongg....pelayanan terngantung pesanan..kalau pas rame yaaa bisaa 15 menit..kalau sepi 3menit siapp.......💕💕💕💕💕
Lokasii bersih bangett...karyawann ramaaahh........
Tempat sejukk nyamann ...luasss buat santaiii.....😍😍😍😍😍",5
,,setahun lalu,Destiny ES,Local Guide,32 ulasan,"Tempat yang asik untuk nongkrong bareng keluarga atau teman, makanan enak pooool, walaupun harga lumayan mahal, ada mushola yang bersih dan nyaman, kamar mandi jg bersih, dan area outdoor dan indoor, pokoknya suka banget masuk sini, selain karena kopi dan makanannya enak juga karena vibesnya tuh bikin betah, aku udh 5x kyknya mampir kesini ❤️",5
,,setahun lalu,Chania Widya,Local Guide,92 ulasan,"Tempat yang recommended buat dikunjungi. Penataan ruangan yang terkesan classic dan aesthetic menjadikan café ini punya nuansa yang nyaman di tengah terik atau dinginnya Kota Yogya. Tidak cuma nuansa yang nyaman, menu yang disajikan juga beragam. Lokasinya tidak jauh dari Taman Sari.",4
,,11 bulan lalu,Sylvia Damanyati,Local Guide,151 ulasan,"Penasaran gara2 liat story' Bia, Kama sama Bhre makan bleger enak banget, setelah covid reda wajib ke sini... Ternyata bener tuh bocah2, ternyata enak banget ga bikin eneg, malah pengen nambah terus.",5
,,3 bulan lalu,Dewi Riska Virossian,Local Guide,53 ulasan,"Tempatnya instagramable, cocok banget buat yang suka foto.
Untuk burgernyaa enak bgt, porsi jumbo. Makan 1 porsi sudah kenyang.
Minumanya juga lumayan segar, lokasi parkir yang luas sert tempat yang strategis dekat dengan Taman Sari Jogja.
Buat yang lagi wisata ke Taman Sari bisa banget mampir disini.",4
