PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,setahun lalu,Al Tuti,Local Guide,62 ulasan,"Lokasinya mudah di jangkau, di area kuliner gudeg jogja. Tempatnya kecil namun bersih dan nyaman.

Awalnya kami mau coba gudeg di tempat lain, tapi karena yang buka jam 6 baru sedikit kami putuskan makan di sini. Dan ga ada nyesel nya dong, maa syaa Allah.

Gudegnya cenderung gurih dan nggak terlalu manis, buat yang kurang suka gudeg manis bisa coba beli disini. Teh hangatnya juga seger banget. Nikmat diminum pagi hari. Cocok banget buat teman makan gudegnya.

Disini memang nggak tercantum daftar menu dan daftar harganya, karena keterangan dari ibu penjualnya harga menyesuaikan harga ayam di pasaran, tp kalau ada yang mau pesan pasti dikasih taukan semisal harganya berubah dari biasanya.

Kami kemarin kesana masih suasana lebaran juga, jadi harga nasi gudeg telurny naik 1rb

Ini harga ketika kami makan di tempat
Gudeg ayam suwir 25k
Gudeg telor tahu 16k
Teh manis anget 4k
Saparella (minum di tempat) 18k
Saparella (bawa pulang + botol) 20k
Gudeg besek (tanpa nasi) bisa pilih 80k atau 100k
Ada juga pilihan gudeg kendil (lupa harganya)

Kami bungkus gudeg besek 80k sbg oleh"" bisa untuk makan 3 orang, 3 kali makan. Tentu ini tergantung masing"" ya, seberapa banyak ambil lauk untuk makannya.

Bahkan bisa juga kita cuma mau beli telurnya aja untuk oleh"". Suka suka lah mau pesan apa.

Next time ke jogja pengen mampir kesini lagi. Semoga Gudeg Bu Slamet semakin laris dan berkah. Aamiiin.",5
,,7 bulan lalu,Nor Faridah,-,17 ulasan,Secara keseluruhan ckp baik. Cuman pelayanan nya g leluasa. Dtg kesana 10 orang berharap bisa 1 deret meja lesehan. Tp sdh tanya ke bbrp karyawan dan tdk diperbolehkan menggeser menyatukan meja. Sayang sekali,3
,,6 bulan lalu,Jovika Hasibuan,Local Guide,209 ulasan,"2 hari liburan di jogja, makan disini 3 kali. Cukup menjelaskan gimana rasanya😅",5
,,4 tahun lalu,Dian Nurseptiani,Local Guide,46 ulasan,"Enaaak!!!
Kalau ke Jogja, selalu sempetin bungkusin gudeg bu slamet..",5
,,7 bulan lalu,andi kartini,Local Guide,32 ulasan,"Tempatnya adem, layanan cepat.
Rasa makanan khas Jawa banget; manis, gurih dan berbumbu.
Nice place☺️",5
,,2 tahun lalu,Wanto TSD,Local Guide,482 ulasan,"Terima kasih voucher gudegnya, semiga laris",4
,,9 bulan lalu,Akbar Fadhilah,Local Guide,70 ulasan,"Makanannya enak, tapi karyawannya kayak gak peduli dengan kustomernya.
Pesan air mineral gak dianter sampe minta, gak ada minta maafnya pula.",2
,,3 tahun lalu,Pu Nawan,Local Guide,33 ulasan,"Nasi Gudeg, gudeg dan gudeg... itu yang selalu direkomendasikan kala diJogja, saya yakin banyak kios dan penjaja gudeg jempolan, hanya by feeling saya sreg memilih bu Yu Djum dan memang tidak salah, banyak topingnya, rasa juga top, manis tidak mendominasi dan dimakan enak. Yang perlu di hotmati adalah pilihan bahan berkwalitas seperti ayam, adalah ayam kampung dengan usia diatas 1 tahun (feeling liat tekstur dan besaran) sehingga rasa dan tekstur daging wangi dan sedikit lentur, hanya kembali bahwa masakan yang dimasak/godok dengan waktu lama cendrung akan kehilangan jati asli bahannya jika pun tertinggal hanya samar dan teksturnya. Semuanya akan menyatu rasa dan aroma oleh bahan dominan (disini gula jawa yg dominan) yang dikehendaki oleh sang koki. Ya itulah .. roh/jiwa dari ciri khas makanan👍🙏👍",4
,,8 bulan lalu,Sujatno Iman Muhadi,-,60 ulasan,Sebagai orang jawa.. ya lidah saya msh sangat cocok dgn gudeg jogja.,4
,,4 bulan lalu,prita anggraeni,-,21 ulasan,Arehnya bikin kangen pengen balik lagi,5
,,4 tahun lalu,Ina Skolastika,Local Guide,156 ulasan,"Gudeg khas Jogja, rasanya pas tidak terlalu manis bagi yang belum akrab dg cita rasa Gudeg yang biasanya terlalu manis. Menyediakan versi kemasan kaleng dg beberapa ukuran yang bisa dibawa untuk oleh2",4
,,setahun lalu,Ibrahim Al Khalil,Local Guide,348 ulasan,salah satu gudeg legendaris jogja yang rasanya moderat. beruntung saya pernah bertemu mbah slamet yang masih cekatan melayani pembeli,5
,,3 tahun lalu,Caskara Nezkiant,Local Guide,14 ulasan,Gudeg nya enaaakk..menurut saya sih murah ya pk ayam suwir 23rb..pk ayam utuh 27rb pl telor 14rb..bs beli buat oleh2 jg nnti dipakein besek,5
,,5 tahun lalu,Allafa Lubis,Local Guide,80 ulasan,"Tempat bersih nyaman, tapi datamg malem gudegnya kurang enak",4
,,6 bulan lalu,Erwin Lesmana,Local Guide,102 ulasan,Gada sambal dan kerupuk itu aja kurang nya,4
,,7 bulan lalu,Nurvita Cundaningsih,Local Guide,25 ulasan,"Gudeg enak, porsi cukup. Rasa original gudeg.",5
,,5 bulan lalu,Widodo TG,Local Guide,240 ulasan,"Kata istriku, enak rasanya",5
,,6 bulan lalu,Budi Santoso,-,6 ulasan,Sangat bagus buat bisnis rental mobil dan montor,5
,,3 tahun lalu,Effendi Lie,Local Guide,23 ulasan,Kuliner khas Jogja yg wajib utk dicoba. Jika menginginkan gudeg yg tdk terlalu manis Gudeg bu Slamet adalah pilihan yang tepat 👍👍 …,4
