PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,2 tahun lalu,ari prass,Local Guide,560 ulasan,"Love the Vibes.
Lokasinya didalam Hotel Adhistana.
Interiornya bikin adem dan enak buat sekedar ngopi atau nongkrong bareng teman.
Banyak ornamen berwarna hijau dan vintages. Tanaman-tanaman kecil dalam pot juga banyak.
Menu bervariasi dari Menu Indonesia Food atau Western Food. Ada paket untuk Couple juga.
Hanya saja parkiran untuk mobil agak terbatas.",4
,,3 bulan lalu,astridsylvia lestari,-,13 ulasan,"Makanan nya lumayan. Tapi untuk kopi susu nya coba dikoreksi lagi rasanya, amat sangat kurang.. padahal tempatnya sudah oke banget homey",3
,,3 tahun lalu,Ludvi Ristiana,Local Guide,21 ulasan,"Fist time kesini ngerasain ambience yang terasa cozy dan homey. Gak jarang juga kalian bakal ketemu pengunjung dari kalangan turis mancanegara di sini.

Dan yang paling mendukung tempat ini buka 24 jam 🤧 Jadi kalian gak bingung cari tempat buat sarapan atau makan tengah malam, kalian tinggal meluncur ke sini ajaa. Untuk menunya ada western food sama indonesian food. Harganya terjangkau juga kok.

Terimakasih untuk pengalaman yang menyenangkan Lawas Caffe 😊",5
,,2 tahun lalu,Ayuta pertaminingsih,Local Guide,14 ulasan,"Tempatnya ternyata kecil ya shay, mejanya mepet2 banget.
Parkir mobil amat terbatas, tapi nanti dibantu sama security nya kok, tinggal titipin kunci aja.
Harganya sih terjangkau, kebetulan cuman pesen beer yg large cuman 40rb.",4
,,5 tahun lalu,nursasi septarina,Local Guide,92 ulasan,"Karena kami menyukai rasa sepi. Tempat ini muncul setelah pencarian random via Google. Minim hiruk pikuk di Minggu sore setelah hujan. Tergoda memesan beberapa menu sekaligus : Tahu Telur, Red Velvet Coffee, Frozen Green Tea, Loco 4 Choco, dan Roti Bakar Keju. Bukan menu fancy ya, karena memang tidak mengejar menu bombastis. Tempatnya cukup menyenangkan, karena tidak berisik seperti pasar. Terbagi menjadi dua tempat, smoking dan non smoking, dan kami memilih smoking. Agar bisa melihat langit setelah hujan :) boleh dicoba bagi yang bosan dengan keriuhan. Secara harga cukup affordable kok.",4
,,4 tahun lalu,Travelingbae,Local Guide,275 ulasan,"Desain cafe cukup unik, ada banyak kursi dan jendela kuno yang jadi pajangan.

Lokasi cukup strategis di area Prawirotaman. Buka selama 24 jam.

Harga makanan dan minuman memang agak sedikit mahal, tapi rasa tidak mengecewakan",5
,,4 tahun lalu,Laurentia Hesty,Local Guide,152 ulasan,"WAJIB KESINI!
.
.
Kafe ini ada persis di sebelah adhistana hotel yg terkenal sama spot foto jendela2 di parwirotaman.
Suasana kafe lawas 613 pada malam hari lebih terasa syahdu... ada pilihan tempat outdoor dan indoor nya...
tempat indoor lebih nyaman karena ada ac dan tentunya tidak ada yg merokok...

Untuk harga tidak terlalu mahal, cuma agak terganggu sama Tax 5% untuk service & 10% untuk pajak resto. Tinggi banget pajaknya sampe 15%",5
,,4 tahun lalu,ifit 10,Local Guide,191 ulasan,"Buat teman” yang berada daerah prawirotaman dan sekitarnya ini ada cafe yang perlu kalian coba kunjungi. Recomended banget buat yg pengen hangout japok dan kumpul”. Bergaya kebarat”an dan kominasi java atentik.
Pelayanannya juga ramah, buka 24 jam !
Untuk menu”nya juga banyak pilihan dan harga yang bervariasi menyesuaikan kualitas! 🙆‍♀️🙏🏻",5
,,3 tahun lalu,Waskita Kiki,Local Guide,34 ulasan,"Interior cafe unik. Pelayanan sangat baik. Sangat enak jika dibuat hangout bareng temen. Untuk harga makanan start 35k - 50k, type tropical menu cocok jika datang disiang hari. Lokasi strategis sangat mudah dicari sebelahan dengan hotel hits.",5
,,setahun lalu,Solikha,-,3 ulasan,"Tempat nya lumayan nyaman buat ngumpul
Makanan juga enak. Suka sama wagyu mercon nya.",4
,,setahun lalu,Mirta Dwi Hardini,Local Guide,208 ulasan,Cafe nya hotel adhistana nih. Menunya macem2 dan harga terjangkau jg. Rasanya jg oke. Banyakbgt spit foto disini jd bs nongki smbil foto2.,5
,,setahun lalu,Ricky Y S,Local Guide,277 ulasan,Asli masakanya enak mie godoknya enak. Baru kali ini makan mie godok enak. Pelayanan jg ramah dan cepat.,5
,,4 tahun lalu,fita florensa,Local Guide,31 ulasan,"Tempat yang cocok untuk ngobrol, ditambah sofa yang cozy di area outdoor. Banyak bule yang kesini karna wilayah di sekitar cafe memang banyak terdapat penginapan. …",5
,,5 tahun lalu,Happy Yugo Prasetiya,Local Guide,106 ulasan,Tempat ini sangat nyaman untuk dikunjungi terlebih jadi bagian dari hotel. Pengunjung hotel atau orang yang di luar pengunjung bisa menikmati sajian di cafe ini. Kekurangannya adalah tempat kasir yang cukup jauh ke dalam sehingga untuk …,4
,,2 tahun lalu,rayvin,Local Guide,65 ulasan,"Tempatnya cozy banget buat nongkrong. Harga makanannya cukup terjangkau, rasanya enak dan porsinya banyaak banget. Puas Pokoknya. Kalau nginep di hotel adhistana wajib nyobain makanan disini",5
,,3 tahun lalu,Gabriella Seconindya,Local Guide,99 ulasan,Tempatnya memang instagramable. Namun untuk sesi photo dikenai biaya tambahan 150rb/1 jam. Untuk harga menu standart lahh. Parkiran tidak begitu luas,4
,,3 tahun lalu,iwang yudita,Local Guide,48 ulasan,"Tempatnya enak, cozy, ga berisik, dan lokasinya strategis banget gampang nemu nya. Harganya lumayan masih standar mahasiswa, cocok banget lah buat yang mau nugas sampe begadang soalnya buka 24 jam. Interior nya juga Instagramable banget cocok buat yang suka foto-foto dan ngopi cantik.",5
,,4 tahun lalu,Danang aris Gunawan,Local Guide,128 ulasan,"Lawas cafe yang jam buka sampai tengah malam terletak di daerah prawirotaman, lokasinya mudah diakses tempatnya nyaman, pelayanan ramah serta makanan yang enak dan lezat san juga harga yang murah. Pokoknya ga rugi datang ke cafe lawas.",5
