PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,3 bulan lalu,faridHRT,Local Guide,117 ulasan,"Lokasi sangat strategis. Parkir motor bisa di samping loko (jika tersedia). Kalo mau enak ya di parkir abu bakar ali. Cocok buat yg habis turun dari kereta atau yg lagi jalan2 di Malioboro. Saya sukanya menu non coffe. Boleh dibilang mercusuar, bisa liat suasana sekitar sambil cuci mata. Ada live music.",4
,,3 minggu lalu,Nia Anggraeni,Local Guide,111 ulasan,"Awal nya underestimated loh sama ni cafe
Eeee ternyata, , , , ,, IGA BAKAR nya SOOOO GEWWDDD !!!!! enak banget, bumbu medok, kuah panas, porsi nasi cukup padet kenyang. Trus nyobain sei sapi nya ini juga ENAK BGT !!!! Ngenyangin sayur ijo nya kriuk
.
Masukan nya cuma 1, kalo bisa ice lemon tea nya pake cup yang rada panjangan kurang porsi nya atuhhh 🥺🥺🥺🥺
.
Good jobs loko cafe 😍😍😍 bakal balik lagi",5
,,10 bulan lalu,desy widya,Local Guide,71 ulasan,"plusnya :
- mesen beberapa makanan ga sempet kefoto , ini nasgor rawonnya uenaaakkk, bener bener rawon vibes krn sampe dikasih telur asin, mie  nyemek enak bgt tp lupa namanya apa, datengnya cepeet
- cemilan enak kmrn pisgornya enaak, tahunya jg enaak
- tempat asik buat nongkrong apalagi ada live music dan hiburan ada kereta api lewat disamping persis cafe 🤣
- lokasi strategis sekali karena berada dipojokan, pinggir jalan raya persis
- ada stop kontak
- ada mushola
- toilet bersih, laki wanita di sendiriin
- harga standart cafe ditengah kota

minus :
- parkir mobil agak jauh, kalo motor didepan aja bisa
- ga ada aqua tanggung kemarin waktu kesana (tapi  gatau ya atau hanya kemarin tidak adanya)

pelayanan 9/10
rasa makanan 8/10
minuman 8/10
harga 8/10",4
,,9 bulan lalu,Nur Salam,Local Guide,258 ulasan,"Coffe shop yang dekat dengan malioboro dan stasiun tugu Yogyakarta. Ada berbagai kopi dari berbagai daerah dengan penyajian manual. Berbagai jenis makanan berat maupun ringan beragam. Fasilitas umum lengkap ada mushola, kamar mandi, dll. Lokasi parkir bisa di abu bakar ali atau parkir slasar malioboro. Tempat indoor dan outdoor ada. Ada live musik jika malam hari. Bagi para wisatawan yang membutuhkan tempat transit disini cocok sekali. Bisa mampir malioboro dan jln menuju stasiun Tugu Yogyakarta.",5
,,setahun lalu,Kukuh Pambuka Putra,Local Guide,367 ulasan,"Lumayan oke buat nongkrong, ada colokan listrik juga. Walau berisik karena pinggir jalan lalu lintas padat, tapi oke. Kopinya oke. Ibu saya yg biasa kopi tubruk jadi doyan americano. Banyak hiasan bertema kereta api. Cukup instagramable. Yg dateng rata2 anak muda. Layanan ramah, bisa bayar pake kartu atau qris. Ada wastafel juga yg posisinya tepat. Cuma saya agak bingung kalau mobil parkir di mana. Rata2 ke sini bawa motor sih. Lalu lintas di sini jalan searah. Sebaiknya bawa motor saja jangan mobil.",5
,,3 bulan lalu,Fatmah Jp,-,2 ulasan,"Cocok banget makan bareng teman-teman,keluarga dan orang tersayang,ada live music nya,harga makanan 30k keatas minuman 20k an keatas, rekomen banget nasi goreng loko nya,sama pisang keju juga enak.",5
,,setahun lalu,Reza Horisman,Local Guide,359 ulasan,"Loko coffee shop kini udah ada diberbagai stasiun besar dipulau jawa salah satu disini .. Letaknya gajauh dari exit gate St tugu di selasar maliboro arah PJL geser .. ya walaupun ambiance nya pasti keganggu karena berisik dengan lalu lalang kendaraan apalagi pas weekend tp vibesnya enakeun apalagi ini dijogja .. coffenya dan cemilannya enak

Usahain kesini jgn pas waktu weekend ya klo mau agak sepi dikit .. lagian cafenya buka 24jam.",5
,,setahun lalu,Wiwid Widarti,-,17 ulasan,"Menikmati pemandangan area stasiun dan Malioboro, suasana sore dan MLM hr paling enak disini. Menu standarlah GK mahal2 amat, rasa jg spti PD umumnya kopi dan camilan, mkn blm nyoba Krn pas kesini hbs mkn.",4
,,setahun lalu,Fanda Rizqia,Local Guide,78 ulasan,"Harga makanan sesuai dengan kantong pelancong.. makanan berat seperti nasgor, mie, ayam kisaran 18-35k, harga minuman dimulai dr 18 k an, tempat cozy ada wifi dan mushola serta mukenamya, ada toilet duduk serga toilet jongkok, ada tempat penyewaan power bank serta ada tempat makan outdoor maupun indoor",5
,,10 bulan lalu,Dy,Local Guide,46 ulasan,"tepat di sebelah stasiun tugu jogja dan malioboro..tempat yg lumayan nyaman buat nunggu jadwal kreta atau buat nongkrong ngopi ngopi…ada Live Music juga..

rasa relatif 7,5/10
tempat 8,5/10
pelayanan 9/10",4
,,10 bulan lalu,Anastasia Yulianti,Local Guide,335 ulasan,Parkir tidak luas. Menu makanan dan minuman cukup beragam. Rasa lumayan. Ada colokan di beberapa meja. Pelayanan baik dan ramah. Cocok untuk makan bersama keluarga.,4
,,setahun lalu,Ajahn Bram,Local Guide,40 ulasan,"Saya ambil foto Perjalanan dari arah timur parkir abu bakar ke arah stasiun tugu. Dari depan sepertinya cafe ini menyenangkan. Saya ingin mencoba masuk kesana. Oh iya, kalau tidak salah ada beberapa artis YouTube yg sering manggung disini kan ?",4
,,sebulan lalu,B “Aboed” Hartani,Local Guide,224 ulasan,"Pas nginep di hotel sebrang...
Lihat ada live music..
Duduk santai sambil menikmati malam di Malioboro

Mie godog nya enakkk
Harga okay",4
,,2 bulan lalu,Resty (ChkinN),Local Guide,71 ulasan,"Vibe jogja banget. Hanya kata-kata itu yang terpikirkan saat nongkrong di kafe ini. Ya mau gimana lagi, letak kafenya sangat strategis dan berada di pusat tempat wisata terkenal di jogja, Malioboro. Kalau mampir ke Malioboro mau nggak mau, sesekali pastinya mampir ke tempat ini. Tempstnya cukup luas, tempat duduknya juga banyak.  Minuman kopinya super, lattenya juga enak. Makanannya ada yang western, ada yang makanan indo, karena banyak turis lokal dan manca negara ya. Harganya ya moderat ke atas, harga turis biasa lah. Pelayanannya cukup baik. Kita kalau mau order lamgsung ke kasir, terus tinggal tunggu di meja dengan papan penanda antrian. Nggak lama menunggu karena mbak dan masnya banyak jadinya sat-set sat-set. Pembayarannya bisa pakai qrcode, kas, dan kartu. Recommended banget kalau suka kopi dan mau nongkrong di malioboro.",5
,,4 bulan lalu,Elsa Eka,Local Guide,16 ulasan,"overall ok, banyak tempat duduknya ada yg bisa langsung berhadapan sama rel kereta juga dan kayanya bakal jdi tempat favorit hehe. makanan dan minumnya enak, staff ramah, ada live music juga.

mungkin sedikit tambahan untuk ada tempat charger di setiap sudut/mejanya, thank u",5
,,4 bulan lalu,misswildaa,Local Guide,156 ulasan,"Lokasi strategis, dekat stasiun tugu dan malioboro, space luas, bisa melihat kereta api lewat, tidak cocok buat tempat baca karena ruangan terbuka dan ribut. EsKopi gula aren enak. Toilet juga bersih.",5
,,2 minggu lalu,faiqshl,Local Guide,120 ulasan,"Kelebihan : Tempat strategis tengah kota, deket stasiun tugu, rel kereta, malioboro. Tempatnya juga luas, pelayanan ramah, dan buka 24 jam.

Kekurangan : susah parkir, belum ada ac.

Untuk harga menu masih standar cafe pada umumnya, its ok",5
,,3 bulan lalu,Elin Zanati,Local Guide,102 ulasan,"Lokasi nya persis disebelah rel kereta api.
Suasana nya enak banget, bisa sambil nunggu kereta.
Rasa makanan nya lumayan enak.
Harga nya bisa terbilang terjangkau untuk semua kalangan.
Sambel singkong goreng nya pedes banget dan bikin melek.",5
,,6 bulan lalu,Rahmah Nurjanah,Local Guide,126 ulasan,"Berkunjung ke Yogyakarta, biasanya saya selalu menyempatkan diri ke loco cafe. Karena jujur ada Live Music dan suasananya nostalgia sekali.

Tapi maaf untuk makanannya saya hanya kasih bintang 2.

3x berkunjung sudah cukup saya tuliskan kalau loco cafe :
Harga makanan dan minuman mahal
Rasanya biasaa saja
Cuma bisa nikmati suasana dan live music

Selebihnya, kalau kalian cari tempat makan atau cafe lebih baik di tempat lain.

➡️➡️

Hari ini beli Chicken Cordon Blue. Tampilan oke. Tapi rasa, mmm kalau dibandingkan dengan resto ungu. Masih lebih enak resto ungu.

Sausnya, terlalu banyak jahe
Ayamnya, tidak empuk
Harganya, selisih dikit dengan resto ungu
Saladnya, kolnya tidak fresh
Kentang, masih oke

Yah pokoknya kalau kesini cukup nikmati live musicnya saja ya kawan sama camilan2 lain.",2
