PLACE NAME,LINK,TIME,NAME,EXPERIENCE,NUMBER OF REVIEW,REVIEW,STAR
,,6 bulan lalu,Yuan Ekatama Putra,Local Guide,50 ulasan,"Apabila anda mencari suasana hening dari sebuah kafe, ini adalah tempat yang cocok. Di sini anda akan merasakan keheningan dan ketenangan dengan ditemani minuman yang lezat.",5
,,6 bulan lalu,Nik Sub,Local Guide,295 ulasan,"Tempat nugas dan nongkrong yg recomended krn ditengah kota sauasana nyaman menu variasi
Harga standar wifi kenceng
Ada bbrp ruangan bisa bikin suasana spt office sendiri",5
,,setahun lalu,Nur Hadi Triana,Local Guide,147 ulasan,"Setelah 2 tahun datang kesini lagi.. lokasi masuk gang dari jalan kaliurang km 5 samping restoran fast food sekitar 200m. Lokasi mudah di capai, parkiran motor luas, parkir mobil muat sekitar 2, kalau oenuh parkir di pinggir jalan. Tempat teduh, ada wifi, makanan, minuman dan harga standar. Ada indoor dan outdoor.
Minus mushola, kalau sholat keluar di masjid sebelah baratnya
Tambah lagi minusnya..tgl 19 April datang kesana pelayannya mbak2 og kurang senyum ya, diucapin termakasih juga malah jutek.. pliisss ya mbak apapun keadaannya, tetap murah senyum dan menanggapi kondumen dengan baik. Ngga semua cowok yg lembut dan ramah itu sedang menggoda, apalagi lg sama partner ceweknya.. tapi lg menunjukkan etika yg baik dan menghormati yg menyajikan makanan ke kita",4
,,2 bulan lalu,Dipta Bthari Candraruna,Local Guide,20 ulasan,"Harga agak pricey, tp suasana oke juga, bisa buat nugas karena ada colokan ato cuma sekedar nongki.",3
,,2 tahun lalu,Alifa Madaniah,Local Guide,60 ulasan,"tempatanya cukup kondusif buat ngerjain tugas/sekedar nongkrong, ada meeting room di lantai 2, smoking area di blackbone sangat memadai👍 di lantai 2 juga disediain smoking area, soal harga bisa dibilang standar kopi shop Jogja pada umumnya si …",5
,,4 bulan lalu,Ulia Arbarehan,Local Guide,46 ulasan,"Rasa minumannya mantap (terutama kopi dan choco almod karena kemarin pesannya itu), harganya biasa aja sama kaya kafe lainnya dan di kafe ini harganya masih ada yg belasan, ada wifinya, tempatnya luas ada indoor ada outdoor, ruangan indoor berAC, outdoor bagian depan banyak pohonnya, ada banyak colokan kalau mau charger, kamar mandi bersih, ada musholanya (pintu musholanya digeser ke samping), dan gak ada tukang parkirnya.

Datang lagi setelah sekian lama, harganya naik hampir 2x lipat.",5
,,3 tahun lalu,Yuli Setiadi,Local Guide,337 ulasan,"Mulai dari depan kita review nya :

Area parkir cukup luas, bisa muat beberapa mobil dan bisa muat 20an motor.

Masuk kedalam kita melewati area outdoor, meja meja  di area terbuka terbuat dari beton,
Tp area outdoor juga terdapat kursi sofa di bawah atap teras rumah.
Sebenarnya tempat ini adalah halaman samping rumah yang dirubah menjadi cafe.

Area indoor adalah level kedua setelah outdoor, didalamnYa terdapat bar nya, dan sekitar 9 meja.

Dan level berikut nya di belakang terdapat ruangan besar dengan meja besar yang bisa dipakai buat acara khusus, seperti meeting kecil, dan juga terdapat toilet yang cukul bersih.

Untuk caffe latte nya enak kata istri saya karena dia yang mencoba, tp klo buat saya kopinya terlalu soft. Masih kurang berani rasa kopi nya.

Saya disini pesan Almond Latte es, enak aroma almond yg terbakar nya kerasa, tp kata istri saya seperti rasa cendol😅, haha, tp enak kok, baru pertama nyob rasa yang aneh aneh spt ini.

Tp ini bisa jd tempat pavorit berikutnya, sayang di indoor nya sofa nya hanya 1, jadi bisa berantem untuk bisa mendapatkannya. Tp tenang di luar ada kok sofanya bahi yang suka sambil merokok, atau dapat suasana outdoor malam hari, klo siang tau sendirilah jogja kayak apa panasnya 😅
I love jogja",5
,,2 bulan lalu,Donny S,Local Guide,263 ulasan,"A nice place to chat with friends
AC indoor nya kurang dingin

Kopi nya lumayan enak
Suasana tenang untuk nugas

Overall ok",5
,,3 bulan lalu,Nurdin Fasyah,Local Guide,95 ulasan,"Salah satu kofisyop yang biasa tak datengin kalau mau kelarin kerjaan, karena suasana bagian indoor ga terlalu ramai dan enak utk kerjaan. Sudah pernah datang ke lokasi lama dan sekarang di lokasi yg baru ini baru dateng di akhir 2022 kemarin.

*ps belum sempat foto karena pas ke sini selalu fokus dikerjaan 🙏🏼😅",5
,,5 tahun lalu,Tha Waty,Local Guide,272 ulasan,"Tempatnya sangat cocok untuk pecinta kopi, tersedia juga menu selain kopi. Makanan dan cemilan juga enak. Tempatnya asik, bersih, nyaman, tidak bising karena berada di dalam perkampungan, pelayanan juga baik dan ramah. Yang banyak tigas dari kampus, bisa juga dikerjain sambil ngopi disini. Parkiran juga memadai. Walaupun dari jalan utama agak jauh masuk ke gang, tempatnya ga pernah sepi",5
,,3 tahun lalu,Ardhya Putra,Local Guide,204 ulasan,"Tempatnya enak buat nugas, atau nongkrong bareng temen"". Ada outdoor sm indoor.
Parkirannya lumayan luas. Mobil bisa parkir di jalan gang kalo penuh.

Internetnya kenceng pol! Bisa nonton yutub 4k no buffer. Salut sama internetnya. Pas rame juga ga ngeleg.

Pelayanannya juga ramah dan cepat nanggepin konsumen. Tempatnya bersih, bagian indoor, meskipun ujan ga keliatan kotor lantainya.
Harganya lumayan.",5
,,setahun lalu,naila raihana,Local Guide,27 ulasan,"Cafe ter PW se jakal fix no debat  gw kesini sering bgt. Org"" nya ramah. I know this is a cafe tapi cireng sama tempe mendoan nya enak bgt guys. Kadang sepi bgt kadang rame bgt and sering di datengin john lennon🤩 …",5
,,9 bulan lalu,Dewi Tarot,-,17 ulasan,Kopi & makanannya enak. Layanannya ramah. Tempatnya jg asik utk bikin tugas or ngobrol ma teman. Rekomended.,5
,,11 bulan lalu,rita lisdiana,Local Guide,148 ulasan,"Cafe nyaman buat meeting...
Harga minuman standarlah harga cafe....
Lumayan tenang buat meeting karena terletak agak ke dalam....jadi tidak terganggu suara kendaraan...",5
,,4 tahun lalu,Afifah Septiani,Local Guide,238 ulasan,"Lokasi kurang terlihat, lokasi barunya belum memiliki plang nama jadi susah ditemukan.
Wifi lancar
Minum ada kopi, teh, jus juga.
Tehnya harganya belasan. Kopinya 20.000 an.
Makan ada pasta, ayam, 20.000an juga.
Kalau lagi ramai lumayan berisik sih.
Tapi pencahayaan bagus.
Kamar mandi bersih.
Dekat masjid.",3
,,4 tahun lalu,Erny Kurniawati,Local Guide,208 ulasan,"Cafe legendaris dari jaman kuliah.  Tapi sekarang udah lebih bagus dan pindah lokasi. Lokasinya di belakang McD jalan kaliurang Jogja.  Ada space outdoor,  indoor,  meeting room,  smooking area ac non ac.  Lokasi samping masjid. Terus toilet kafe ini bersih gitu.  Seneng deh kalo di sini nyaman.  Kopi susunya dan soy nuggetnya juaraaak",4
,,5 bulan lalu,wilbexer connor,-,146 ulasan,"31 des 2022. Nasi goreng oriental nya benar benar gak enak, cuma rasa pepper lada doang. Rasa hambar. Spaghetti creamy mushroom nya juga parah, banjir kuah, rasa gak enak. Ini chef nya lulusan mana, lulusan STM kali ya, benar benar gak enak masakannya.",1
,,5 tahun lalu,dewi thufaila,Local Guide,65 ulasan,"tempatnya sangat nyaman, masuk ke dalam gang jadi parkirnya tidak ribet, dan tidak akan terpengaruh dengan ramainya jalan kaliurang. harganya standar, tidak mahal banget, tapi tidak murah juga, standar setara dengan rasa dan kualitas makanan dan minuman yang didapat. variasi menunya banyak. tempatnya cocok untuk mengerjakan tugas ramai-ramai dan berjam-jam.",5
,,setahun lalu,Maftuchah Nugrahaini,Local Guide,63 ulasan,"Tempatnya cozy banget, depannya ada outdoor yang rindang dan pilihan kursinya banyak, semua ada senderennya, adem juga kalo yg di dalem, betah banget nugas disini",5
